Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201012_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-12 13:10:47 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C8,SCr-311-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.96173477,38.89939499,0.917555511,6.514379978,3.922479391,2.362569094,FALSE,0.1,TRUE,3,33,,Y,N,N,N
C9,SCr-311-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.79542923,38.89939499,0.917555511,1.889459968,3.922479391,2.362569094,FALSE,0.1,TRUE,3,35,,Y,N,N,Y
C10,SCr-320,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.93463135,36.94331741,0.177135006,13.03051662,13.01597595,1.546670675,FALSE,0.1,TRUE,3,32,,N,N,N,N
C11,SCr-320,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.12463379,36.94331741,0.177135006,11.46208668,13.01597595,1.546670675,FALSE,0.1,TRUE,3,33,,N,N,N,N
C12,SCr-320,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.77068329,36.94331741,0.177135006,14.55532551,13.01597595,1.546670675,FALSE,0.1,TRUE,3,32,,N,N,N,N
D1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.88533783,30.82574272,0.071838461,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.74597359,30.82574272,0.071838461,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.84591293,30.82574272,0.071838461,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D4,SCr-312,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D5,SCr-312,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
