Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20200930_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-09-30 16:05:42 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
A1,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.21873093,20.14407539,0.066578321,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A2,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.12264061,20.14407539,0.066578321,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A3,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.09085464,20.14407539,0.066578321,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A4,SCr-807,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.76725388,34.90397644,0.345648706,64.48934937,59.92127991,12.76570034,FALSE,0.1,TRUE,3,32,,N,N,N,N
A5,SCr-807,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.64760208,34.90397644,0.345648706,69.77449036,59.92127991,12.76570034,FALSE,0.1,TRUE,3,30,,N,N,N,N
A6,SCr-807,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.29707336,34.90397644,0.345648706,45.50000381,59.92127991,12.76570034,FALSE,0.1,TRUE,3,31,,N,N,N,N
A7,SCr-807-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.24066925,37.80550766,1.300714135,6.552861691,11.28168964,10.07829857,FALSE,0.1,TRUE,3,34,,Y,N,N,N
A8,SCr-807-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.34300232,37.80550766,1.300714135,22.85483551,11.28168964,10.07829857,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A9,SCr-807-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.8328476,37.80550766,1.300714135,4.437373161,11.28168964,10.07829857,FALSE,0.1,TRUE,3,35,,Y,N,N,N
A10,SCr-826,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.37749863,33.7193718,0.303503662,160.9985657,130.3204956,27.04364777,FALSE,0.1,TRUE,3,30,,N,N,N,N
A11,SCr-826,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.95706558,33.7193718,0.303503662,109.9316025,130.3204956,27.04364777,FALSE,0.1,TRUE,3,30,,N,N,N,N
A12,SCr-826,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.82355118,33.7193718,0.303503662,120.0313339,130.3204956,27.04364777,FALSE,0.1,TRUE,3,30,,N,N,N,N
B1,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.49358559,23.54495049,0.052796938,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B2,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.5990715,23.54495049,0.052796938,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B3,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.54219437,23.54495049,0.052796938,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B4,SCr-808,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.10123444,34.80249786,0.258894145,51.76094818,63.60200882,10.26415253,FALSE,0.1,TRUE,3,32,,N,N,N,N
