Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20201005_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-05 13:08:49 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
A1,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.204422,20.07678413,0.130856618,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A2,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.08299828,20.07678413,0.130856618,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A3,,O.kisutch,STANDARD,FAM,NFQ-MGB,19.94293022,20.07678413,0.130856618,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A4,SCr-470,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.69765091,34.49291611,0.256965965,55.91617584,64.68377686,11.37920952,FALSE,0.1,TRUE,3,31,,N,N,N,N
A5,SCr-470,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.57653809,34.49291611,0.256965965,60.59212494,64.68377686,11.37920952,FALSE,0.1,TRUE,3,31,,N,N,N,N
A6,SCr-470,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.2045517,34.49291611,0.256965965,77.54302979,64.68377686,11.37920952,FALSE,0.1,TRUE,3,30,,N,N,N,N
A7,SCr-470-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.98784256,36.53384018,0.571829021,23.76737976,17.33769417,6.309246063,FALSE,0.1,TRUE,3,31,,Y,N,N,N
A8,SCr-470-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.48527145,36.53384018,0.571829021,17.08949089,17.33769417,6.309246063,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A9,SCr-470-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.12840271,36.53384018,0.571829021,11.15621281,17.33769417,6.309246063,FALSE,0.1,TRUE,3,33,,Y,N,N,N
A10,SCr-506,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.99243546,37.1774025,1.801949739,23.69510269,15.29804516,11.08719444,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A11,SCr-506,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.28870773,37.1774025,1.801949739,19.46868324,15.29804516,11.08719444,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A12,SCr-506,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.25107574,37.1774025,1.801949739,2.730349541,15.29804516,11.08719444,FALSE,0.1,TRUE,3,35,,Y,N,N,N
B1,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.37976456,23.3203373,0.08913514,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B2,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.21784973,23.3203373,0.08913514,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B3,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.36340523,23.3203373,0.08913514,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B4,SCr-476,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.39537811,38.39537811,,4.81555748,4.81555748,,FALSE,0.1,TRUE,3,33,,N,N,N,N
B5,SCr-476,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.39537811,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
B6,SCr-476,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.39537811,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
B7,SCr-476-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.36759186,37.19025421,0.250793308,9.519931793,10.78202629,1.784871101,FALSE,0.1,TRUE,3,33,,N,N,N,N
B8,SCr-476-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.19025421,0.250793308,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
B9,SCr-476-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.01291656,37.19025421,0.250793308,12.04412079,10.78202629,1.784871101,FALSE,0.1,TRUE,3,32,,N,N,N,N
B10,SCr-506-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.25753784,37.25753784,,10.2406559,10.2406559,,FALSE,0.1,TRUE,3,33,,N,N,N,N
B11,SCr-506-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.25753784,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
B12,SCr-506-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.25753784,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C1,,O.kisutch,STANDARD,FAM,NFQ-MGB,26.66103554,26.70316315,0.069734097,10000,,,FALSE,0.1,TRUE,3,22,,N,N,N,N
C2,,O.kisutch,STANDARD,FAM,NFQ-MGB,26.78365707,26.70316315,0.069734097,10000,,,FALSE,0.1,TRUE,3,23,,N,N,N,N
C3,,O.kisutch,STANDARD,FAM,NFQ-MGB,26.66480064,26.70316315,0.069734097,10000,,,FALSE,0.1,TRUE,3,23,,N,N,N,N
C4,SCr-479,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C5,SCr-479,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C6,SCr-479,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C7,SCr-479-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C8,SCr-479-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C9,SCr-479-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C10,SCr-512,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.30811691,35.01047897,0.623741746,72.396492,48.23341751,21.18463135,FALSE,0.1,TRUE,3,30,,Y,N,N,N
C11,SCr-512,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.22356796,35.01047897,0.623741746,39.4530983,48.23341751,21.18463135,FALSE,0.1,TRUE,3,31,,Y,N,N,N
C12,SCr-512,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.49975204,35.01047897,0.623741746,32.85066605,48.23341751,21.18463135,FALSE,0.1,TRUE,3,31,,Y,N,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.2656002,30.32528877,0.144567221,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.22012329,30.32528877,0.144567221,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.49014282,30.32528877,0.144567221,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D4,SCr-485,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
D5,SCr-485,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D6,SCr-485,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D7,SCr-485-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.78401566,38.76179504,1.004061818,7.222872257,4.346107006,2.683840752,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D8,SCr-485-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.71114349,38.76179504,1.004061818,3.905807018,4.346107006,2.683840752,FALSE,0.1,TRUE,3,35,,Y,N,N,N
D9,SCr-485-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.79022217,38.76179504,1.004061818,1.909642339,4.346107006,2.683840752,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D10,SCr-512-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.75740433,36.03667068,1.110158682,53.74392319,27.96320534,22.33804321,FALSE,0.1,TRUE,3,31,,Y,N,N,N
D11,SCr-512-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.74739456,36.03667068,1.110158682,14.36287975,27.96320534,22.33804321,FALSE,0.1,TRUE,3,33,,Y,N,N,N
D12,SCr-512-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.60522461,36.03667068,1.110158682,15.78281116,27.96320534,22.33804321,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E1,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.40741348,33.79348755,0.33440271,100,,,FALSE,0.1,TRUE,3,29,,N,N,Y,N
E2,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.99240494,33.79348755,0.33440271,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E3,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.98064804,33.79348755,0.33440271,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E4,SCr-488,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.64542007,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
E5,SCr-488,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.64542007,39.64542007,,2.10209775,2.10209775,,FALSE,0.1,TRUE,3,35,,N,N,N,N
E6,SCr-488,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.64542007,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
E7,SCr-488-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.18067169,39.18067169,,2.860840082,2.860840082,,FALSE,0.1,TRUE,3,35,,N,N,N,N
E8,SCr-488-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.18067169,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
E9,SCr-488-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.18067169,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
E10,SCr-515,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.41968155,38.47773361,0.081305102,4.738572598,4.564012527,0.242473111,FALSE,0.1,TRUE,3,34,,N,N,N,N
E11,SCr-515,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.57065582,38.47773361,0.081305102,4.287154675,4.564012527,0.242473111,FALSE,0.1,TRUE,3,34,,N,N,N,N
E12,SCr-515,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.44285583,38.47773361,0.081305102,4.666310787,4.564012527,0.242473111,FALSE,0.1,TRUE,3,33,,N,N,N,N
F1,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.39480591,38.50970459,1.251719594,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F2,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,38.50970459,1.251719594,10,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F3,,O.kisutch,STANDARD,FAM,NFQ-MGB,37.62460709,38.50970459,1.251719594,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F4,SCr-494,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
