Block Type,96well,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\chloe\20201029_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-29 11:36:49 AM PDT,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments
C11,SCr-557,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.23069382,31.39641762,0.145459056,614.7929077,557.8167725,49.91660309,FALSE,0.1,TRUE,3,28,
C12,SCr-557,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.45561409,31.39641762,0.145459056,536.8758545,557.8167725,49.91660309,FALSE,0.1,TRUE,3,27,
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.3973465,30.23267937,0.14600952,1000,,,FALSE,0.1,TRUE,3,26,
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.18168449,30.23267937,0.14600952,1000,,,FALSE,0.1,TRUE,3,26,
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.1190052,30.23267937,0.14600952,1000,,,FALSE,0.1,TRUE,3,26,
D4,SCr-355,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.82884598,31.02351379,0.318818182,783.2142334,704.8102417,127.2067184,FALSE,0.1,TRUE,3,27,
D5,SCr-355,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.39144707,31.02351379,0.318818182,558.0388794,704.8102417,127.2067184,FALSE,0.1,TRUE,3,29,
D6,SCr-355,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.85025215,31.02351379,0.318818182,773.1774902,704.8102417,127.2067184,FALSE,0.1,TRUE,3,27,
D7,SCr-355-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.98521042,32.94973373,0.331524134,213.6109924,221.1693115,44.64170074,FALSE,0.1,TRUE,3,29,
D8,SCr-355-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.26208878,32.94973373,0.331524134,180.7892914,221.1693115,44.64170074,FALSE,0.1,TRUE,3,29,
D9,SCr-355-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.60189438,32.94973373,0.331524134,269.1076965,221.1693115,44.64170074,FALSE,0.1,TRUE,3,29,
D10,SCr-557-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.49746704,34.0412178,0.504650056,156.884903,116.6607971,36.38706207,FALSE,0.1,TRUE,3,30,
D11,SCr-557-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.49454117,34.0412178,0.504650056,86.03521729,116.6607971,36.38706207,FALSE,0.1,TRUE,3,30,
D12,SCr-557-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.13164139,34.0412178,0.504650056,107.0622711,116.6607971,36.38706207,FALSE,0.1,TRUE,3,30,
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.07419205,33.57739639,0.430237889,100,,,FALSE,0.1,TRUE,3,30,
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,33.32793427,33.57739639,0.430237889,100,,,FALSE,0.1,TRUE,3,30,
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,33.33006668,33.57739639,0.430237889,100,,,FALSE,0.1,TRUE,3,29,
E4,SCr-356,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.3906498,31.2682476,0.106501862,558.3070068,601.854187,37.91029739,FALSE,0.1,TRUE,3,27,
E5,SCr-356,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.21732521,31.2682476,0.106501862,619.7649536,601.854187,37.91029739,FALSE,0.1,TRUE,3,27,
E6,SCr-356,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.19676399,31.2682476,0.106501862,627.4906616,601.854187,37.91029739,FALSE,0.1,TRUE,3,27,
E7,SCr-356-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.69380951,32.15244293,0.398383021,465.0987244,359.9187927,91.2670517,FALSE,0.1,TRUE,3,27,
E8,SCr-356-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.41257858,32.15244293,0.398383021,301.6230164,359.9187927,91.2670517,FALSE,0.1,TRUE,3,29,
E9,SCr-356-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.35094452,32.15244293,0.398383021,313.0345459,359.9187927,91.2670517,FALSE,0.1,TRUE,3,28,
E10,SCr-562,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.0373764,33.0190239,0.157796234,207.0014191,209.9374847,20.09926796,FALSE,0.1,TRUE,3,29,
E11,SCr-562,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.85285568,33.0190239,0.157796234,231.3433075,209.9374847,20.09926796,FALSE,0.1,TRUE,3,30,
E12,SCr-562,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.16684341,33.0190239,0.157796234,191.4677429,209.9374847,20.09926796,FALSE,0.1,TRUE,3,29,
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,39.35244751,0.140235037,10,,,FALSE,0.1,TRUE,3,39,
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,39.25328827,39.35244751,0.140235037,10,,,FALSE,0.1,TRUE,3,34,
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,39.45161057,39.35244751,0.140235037,10,,,FALSE,0.1,TRUE,3,35,
F4,SCr-544,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.6683197,30.76766396,0.11075829,862.7512207,813.8245239,53.80176544,FALSE,0.1,TRUE,3,27,
F5,SCr-544,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.88708878,30.76766396,0.11075829,756.2060547,813.8245239,53.80176544,FALSE,0.1,TRUE,3,27,
F6,SCr-544,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.74758339,30.76766396,0.11075829,822.5164795,813.8245239,53.80176544,FALSE,0.1,TRUE,3,27,
F7,SCr-544-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.40379715,33.1570549,0.59763366,165.9937744,201.5336914,77.46503448,FALSE,0.1,TRUE,3,29,
F8,SCr-544-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.47555923,33.1570549,0.59763366,290.3917542,201.5336914,77.46503448,FALSE,0.1,TRUE,3,29,
F9,SCr-544-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.59181213,33.1570549,0.59763366,148.2155762,201.5336914,77.46503448,FALSE,0.1,TRUE,3,30,
F10,SCr-562-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.56536102,35.49289322,0.415951669,45.13093185,48.1583519,12.34216785,FALSE,0.1,TRUE,3,31,
