"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Bad Battery (LGR S/N: 20309222)","Good Battery (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
1,09/25/19 03:00:00 PM,78.449,0.00,,,
2,09/25/19 03:15:00 PM,77.923,,,,
3,09/25/19 03:30:00 PM,77.400,,,,
4,09/25/19 03:45:00 PM,77.400,,,,
5,09/25/19 04:00:00 PM,77.574,,,,
6,09/25/19 04:15:00 PM,78.800,,,,
7,09/25/19 04:30:00 PM,78.449,,,,
8,09/25/19 04:45:00 PM,78.800,,,,
9,09/25/19 05:00:00 PM,77.574,,,,
10,09/25/19 05:15:00 PM,77.400,,,,
11,09/25/19 05:30:00 PM,75.832,,,,
12,09/25/19 05:45:00 PM,74.964,,,,
13,09/25/19 06:00:00 PM,72.545,,,,
14,09/25/19 06:15:00 PM,70.824,,,,
15,09/25/19 06:30:00 PM,69.964,,,,
16,09/25/19 06:45:00 PM,68.763,,,,
17,09/25/19 07:00:00 PM,66.879,,,,
18,09/25/19 07:15:00 PM,65.167,,,,
19,09/25/19 07:30:00 PM,63.626,,,,
20,09/25/19 07:45:00 PM,62.769,,,,
21,09/25/19 08:00:00 PM,62.425,,,,
22,09/25/19 08:15:00 PM,61.741,,,,
23,09/25/19 08:30:00 PM,61.054,,,,
24,09/25/19 08:45:00 PM,60.883,,,,
25,09/25/19 09:00:00 PM,60.539,,,,
26,09/25/19 09:15:00 PM,60.195,,,,
27,09/25/19 09:30:00 PM,60.195,,,,
28,09/25/19 09:45:00 PM,59.851,,,,
29,09/25/19 10:00:00 PM,59.680,,,,
30,09/25/19 10:15:00 PM,59.337,,,,
31,09/25/19 10:30:00 PM,58.993,,,,
32,09/25/19 10:45:00 PM,58.993,,,,
33,09/25/19 11:00:00 PM,58.820,,,,
34,09/25/19 11:15:00 PM,58.647,,,,
35,09/25/19 11:30:00 PM,58.476,,,,
36,09/25/19 11:45:00 PM,57.958,,,,
37,09/26/19 12:00:00 AM,57.785,,,,
38,09/26/19 12:15:00 AM,57.614,,,,
39,09/26/19 12:30:00 AM,57.096,,,,
40,09/26/19 12:45:00 AM,56.750,,,,
41,09/26/19 01:00:00 AM,56.923,,,,
42,09/26/19 01:15:00 AM,56.923,,,,
43,09/26/19 01:30:00 AM,56.750,,,,
44,09/26/19 01:45:00 AM,56.404,,,,
45,09/26/19 02:00:00 AM,56.057,,,,
46,09/26/19 02:15:00 AM,55.884,,,,
47,09/26/19 02:30:00 AM,55.537,,,,
48,09/26/19 02:45:00 AM,55.537,,,,
49,09/26/19 03:00:00 AM,56.230,,,,
50,09/26/19 03:15:00 AM,56.923,,,,
51,09/26/19 03:30:00 AM,57.785,,,,
52,09/26/19 03:45:00 AM,57.614,,,,
53,09/26/19 04:00:00 AM,57.441,,,,
54,09/26/19 04:15:00 AM,57.096,,,,
55,09/26/19 04:30:00 AM,58.820,,,,
56,09/26/19 04:45:00 AM,60.368,,,,
57,09/26/19 05:00:00 AM,60.883,,,,
58,09/26/19 05:15:00 AM,61.054,,,,
59,09/26/19 05:30:00 AM,61.054,,,,
60,09/26/19 05:45:00 AM,61.227,,,,
61,09/26/19 06:00:00 AM,61.227,,,,
62,09/26/19 06:15:00 AM,61.398,,,,
63,09/26/19 06:30:00 AM,61.741,,,,
64,09/26/19 06:45:00 AM,61.912,,,,
65,09/26/19 07:00:00 AM,62.254,,,,
66,09/26/19 07:15:00 AM,62.425,,,,
67,09/26/19 07:30:00 AM,62.769,,,,
68,09/26/19 07:45:00 AM,63.111,,,,
69,09/26/19 08:00:00 AM,63.455,,,,
70,09/26/19 08:15:00 AM,63.968,,,,
71,09/26/19 08:30:00 AM,64.310,,,,
72,09/26/19 08:45:00 AM,64.652,,,,
73,09/26/19 09:00:00 AM,65.167,,,,
74,09/26/19 09:15:00 AM,65.509,,,,
75,09/26/19 09:30:00 AM,65.851,,,,
76,09/26/19 09:45:00 AM,66.193,,,,
77,09/26/19 10:00:00 AM,66.708,,,,
78,09/26/19 10:15:00 AM,67.392,,,,
79,09/26/19 10:30:00 AM,68.077,,,,
80,09/26/19 10:45:00 AM,68.763,,,,
81,09/26/19 11:00:00 AM,69.278,,,,
82,09/26/19 11:15:00 AM,70.137,,,,
83,09/26/19 11:30:00 AM,70.995,,,,
84,09/26/19 11:45:00 AM,71.168,,,,
85,09/26/19 12:00:00 PM,71.339,,,,
86,09/26/19 12:15:00 PM,71.339,,,,
87,09/26/19 12:30:00 PM,72.545,,,,
88,09/26/19 12:45:00 PM,73.407,,,,
89,09/26/19 01:00:00 PM,76.528,,,,
90,09/26/19 01:15:00 PM,80.206,,,,
91,09/26/19 01:30:00 PM,80.559,,,,
92,09/26/19 01:45:00 PM,80.029,,,,
93,09/26/19 02:00:00 PM,78.975,,,,
94,09/26/19 02:15:00 PM,79.151,,,,
95,09/26/19 02:30:00 PM,79.151,,,,
96,09/26/19 02:45:00 PM,79.151,,,,
97,09/26/19 03:00:00 PM,79.151,,,,
98,09/26/19 03:15:00 PM,80.029,,,,
99,09/26/19 03:30:00 PM,80.559,,,,
100,09/26/19 03:45:00 PM,79.502,,,,
101,09/26/19 04:00:00 PM,78.800,,,,
102,09/26/19 04:15:00 PM,79.853,,,,
103,09/26/19 04:30:00 PM,80.206,,,,
104,09/26/19 04:45:00 PM,78.624,,,,
105,09/26/19 05:00:00 PM,77.923,,,,
106,09/26/19 05:15:00 PM,75.659,,,,
107,09/26/19 05:30:00 PM,73.580,,,,
108,09/26/19 05:45:00 PM,74.098,,,,
109,09/26/19 06:00:00 PM,74.791,,,,
110,09/26/19 06:15:00 PM,73.407,,,,
111,09/26/19 06:30:00 PM,72.372,,,,
112,09/26/19 06:45:00 PM,71.168,,,,
113,09/26/19 07:00:00 PM,69.793,,,,
114,09/26/19 07:15:00 PM,68.592,,,,
115,09/26/19 07:30:00 PM,67.564,,,,
116,09/26/19 07:45:00 PM,67.050,,,,
117,09/26/19 08:00:00 PM,66.879,,,,
118,09/26/19 08:15:00 PM,66.708,,,,
119,09/26/19 08:30:00 PM,66.708,,,,
120,09/26/19 08:45:00 PM,66.708,,,,
121,09/26/19 09:00:00 PM,66.537,,,,
122,09/26/19 09:15:00 PM,66.537,,,,
123,09/26/19 09:30:00 PM,66.366,,,,
124,09/26/19 09:45:00 PM,66.193,,,,
125,09/26/19 10:00:00 PM,66.022,,,,
126,09/26/19 10:15:00 PM,65.851,,,,
127,09/26/19 10:30:00 PM,65.680,,,,
128,09/26/19 10:45:00 PM,65.509,,,,
129,09/26/19 11:00:00 PM,65.338,,,,
130,09/26/19 11:15:00 PM,65.167,,,,
131,09/26/19 11:30:00 PM,64.825,,,,
132,09/26/19 11:45:00 PM,64.481,,,,
133,09/27/19 12:00:00 AM,64.310,,,,
134,09/27/19 12:15:00 AM,64.310,,,,
135,09/27/19 12:30:00 AM,64.481,,,,
136,09/27/19 12:45:00 AM,64.652,,,,
137,09/27/19 01:00:00 AM,64.652,,,,
138,09/27/19 01:15:00 AM,64.481,,,,
139,09/27/19 01:30:00 AM,64.310,,,,
140,09/27/19 01:45:00 AM,64.139,,,,
141,09/27/19 02:00:00 AM,63.968,,,,
142,09/27/19 02:15:00 AM,63.968,,,,
143,09/27/19 02:30:00 AM,63.797,,,,
144,09/27/19 02:45:00 AM,63.797,,,,
145,09/27/19 03:00:00 AM,63.626,,,,
146,09/27/19 03:15:00 AM,63.626,,,,
147,09/27/19 03:30:00 AM,63.626,,,,
148,09/27/19 03:45:00 AM,63.455,,,,
149,09/27/19 04:00:00 AM,63.455,,,,
150,09/27/19 04:15:00 AM,63.282,,,,
151,09/27/19 04:30:00 AM,63.282,,,,
152,09/27/19 04:45:00 AM,63.282,,,,
153,09/27/19 05:00:00 AM,63.282,,,,
154,09/27/19 05:15:00 AM,63.111,,,,
155,09/27/19 05:30:00 AM,63.111,,,,
156,09/27/19 05:45:00 AM,63.111,,,,
157,09/27/19 06:00:00 AM,63.111,,,,
158,09/27/19 06:15:00 AM,62.940,,,,
159,09/27/19 06:30:00 AM,62.940,,,,
160,09/27/19 06:45:00 AM,62.769,,,,
161,09/27/19 07:00:00 AM,62.769,,,,
162,09/27/19 07:15:00 AM,62.769,,,,
163,09/27/19 07:30:00 AM,62.940,,,,
164,09/27/19 07:45:00 AM,62.940,,,,
165,09/27/19 08:00:00 AM,63.111,,,,
166,09/27/19 08:15:00 AM,63.455,,,,
167,09/27/19 08:30:00 AM,63.968,,,,
168,09/27/19 08:45:00 AM,64.652,,,,
169,09/27/19 09:00:00 AM,65.338,,,,
170,09/27/19 09:15:00 AM,66.022,,,,
171,09/27/19 09:30:00 AM,66.366,,,,
172,09/27/19 09:45:00 AM,66.708,,,,
173,09/27/19 10:00:00 AM,67.392,,,,
174,09/27/19 10:15:00 AM,67.906,,,,
175,09/27/19 10:30:00 AM,68.248,,,,
176,09/27/19 10:45:00 AM,68.421,,,,
177,09/27/19 11:00:00 AM,68.934,,,,
178,09/27/19 11:15:00 AM,70.137,,,,
179,09/27/19 11:30:00 AM,71.339,,,,
180,09/27/19 11:45:00 AM,71.512,,,,
181,09/27/19 12:00:00 PM,73.234,,,,
182,09/27/19 12:15:00 PM,78.975,,,,
183,09/27/19 12:30:00 PM,80.735,,,,
184,09/27/19 12:45:00 PM,81.090,,,,
185,09/27/19 01:00:00 PM,80.911,,,,
186,09/27/19 01:15:00 PM,79.151,,,,
187,09/27/19 01:30:00 PM,77.400,,,,
188,09/27/19 01:45:00 PM,74.791,,,,
189,09/27/19 02:00:00 PM,74.098,,,,
190,09/27/19 02:15:00 PM,73.407,,,,
191,09/27/19 02:30:00 PM,74.446,,,,
192,09/27/19 02:45:00 PM,74.619,,,,
193,09/27/19 03:00:00 PM,72.545,,,,
194,09/27/19 03:15:00 PM,74.271,,,,
195,09/27/19 03:30:00 PM,74.964,,,,
196,09/27/19 03:45:00 PM,76.006,,,,
197,09/27/19 04:00:00 PM,74.791,,,,
198,09/27/19 04:15:00 PM,71.512,,,,
199,09/27/19 04:30:00 PM,69.964,,,,
200,09/27/19 04:45:00 PM,68.592,,,,
201,09/27/19 05:00:00 PM,68.248,,,,
202,09/27/19 05:15:00 PM,66.537,,,,
203,09/27/19 05:30:00 PM,64.652,,,,
204,09/27/19 05:45:00 PM,63.968,,,,
205,09/27/19 06:00:00 PM,63.111,,,,
206,09/27/19 06:15:00 PM,61.227,,,,
207,09/27/19 06:30:00 PM,60.024,,,,
208,09/27/19 06:45:00 PM,59.508,,,,
209,09/27/19 07:00:00 PM,59.164,,,,
210,09/27/19 07:15:00 PM,58.993,,,,
211,09/27/19 07:30:00 PM,58.820,,,,
212,09/27/19 07:45:00 PM,58.647,,,,
213,09/27/19 08:00:00 PM,57.785,,,,
214,09/27/19 08:15:00 PM,56.923,,,,
215,09/27/19 08:30:00 PM,56.057,,,,
216,09/27/19 08:45:00 PM,55.537,,,,
217,09/27/19 09:00:00 PM,55.537,,,,
218,09/27/19 09:15:00 PM,56.057,,,,
219,09/27/19 09:30:00 PM,56.577,,,,
220,09/27/19 09:45:00 PM,57.096,,,,
221,09/27/19 10:00:00 PM,57.441,,,,
222,09/27/19 10:15:00 PM,57.785,,,,
223,09/27/19 10:30:00 PM,57.958,,,,
224,09/27/19 10:45:00 PM,57.958,,,,
225,09/27/19 11:00:00 PM,57.785,,,,
226,09/27/19 11:15:00 PM,57.614,,,,
227,09/27/19 11:30:00 PM,57.268,,,,
228,09/27/19 11:45:00 PM,57.268,,,,
229,09/28/19 12:00:00 AM,57.096,,,,
230,09/28/19 12:15:00 AM,57.096,,,,
231,09/28/19 12:30:00 AM,56.923,,,,
232,09/28/19 12:45:00 AM,56.923,,,,
233,09/28/19 01:00:00 AM,57.096,,,,
234,09/28/19 01:15:00 AM,57.096,,,,
235,09/28/19 01:30:00 AM,57.096,,,,
236,09/28/19 01:45:00 AM,56.923,,,,
237,09/28/19 02:00:00 AM,56.577,,,,
238,09/28/19 02:15:00 AM,55.711,,,,
239,09/28/19 02:30:00 AM,54.322,,,,
240,09/28/19 02:45:00 AM,52.750,,,,
241,09/28/19 03:00:00 AM,51.346,,,,
242,09/28/19 03:15:00 AM,50.466,,,,
243,09/28/19 03:30:00 AM,49.759,,,,
244,09/28/19 03:45:00 AM,49.228,,,,
245,09/28/19 04:00:00 AM,48.871,,,,
246,09/28/19 04:15:00 AM,48.339,,,,
247,09/28/19 04:30:00 AM,48.160,,,,
248,09/28/19 04:45:00 AM,47.802,,,,
249,09/28/19 05:00:00 AM,47.624,,,,
250,09/28/19 05:15:00 AM,47.266,,,,
251,09/28/19 05:30:00 AM,46.908,,,,
252,09/28/19 05:45:00 AM,46.728,,,,
253,09/28/19 06:00:00 AM,46.548,,,,
254,09/28/19 06:15:00 AM,46.008,,,,
255,09/28/19 06:30:00 AM,45.648,,,,
256,09/28/19 06:45:00 AM,45.648,,,,
257,09/28/19 07:00:00 AM,46.369,,,,
258,09/28/19 07:15:00 AM,47.624,,,,
259,09/28/19 07:30:00 AM,48.517,,,,
260,09/28/19 07:45:00 AM,49.050,,,,
261,09/28/19 08:00:00 AM,49.759,,,,
262,09/28/19 08:15:00 AM,50.290,,,,
263,09/28/19 08:30:00 AM,51.346,,,,
264,09/28/19 08:45:00 AM,53.274,,,,
265,09/28/19 09:00:00 AM,55.537,,,,
266,09/28/19 09:15:00 AM,58.131,,,,
267,09/28/19 09:30:00 AM,60.195,,,,
268,09/28/19 09:45:00 AM,62.083,,,,
269,09/28/19 10:00:00 AM,65.680,,,,
270,09/28/19 10:15:00 AM,70.137,,,,
271,09/28/19 10:30:00 AM,72.199,,,,
272,09/28/19 10:45:00 AM,70.995,,,,
273,09/28/19 11:00:00 AM,73.580,,,,
274,09/28/19 11:15:00 AM,75.139,,,,
275,09/28/19 11:30:00 AM,75.484,,,,
276,09/28/19 11:45:00 AM,76.528,,,,
277,09/28/19 12:00:00 PM,77.400,,,,
278,09/28/19 12:15:00 PM,76.876,,,,
279,09/28/19 12:30:00 PM,76.006,,,,
280,09/28/19 12:45:00 PM,75.312,,,,
281,09/28/19 01:00:00 PM,73.926,,,,
282,09/28/19 01:15:00 PM,72.199,,,,
283,09/28/19 01:30:00 PM,70.651,,,,
284,09/28/19 01:45:00 PM,69.964,,,,
285,09/28/19 02:00:00 PM,70.137,,,,
286,09/28/19 02:15:00 PM,70.308,,,,
287,09/28/19 02:30:00 PM,70.651,,,,
288,09/28/19 02:45:00 PM,70.651,,,,
289,09/28/19 03:00:00 PM,70.824,,,,
290,09/28/19 03:15:00 PM,70.651,,,,
291,09/28/19 03:30:00 PM,70.137,,,,
292,09/28/19 03:45:00 PM,70.308,,,,
293,09/28/19 04:00:00 PM,70.137,,,,
294,09/28/19 04:15:00 PM,69.622,,,,
295,09/28/19 04:30:00 PM,69.278,,,,
296,09/28/19 04:45:00 PM,68.592,,,,
297,09/28/19 05:00:00 PM,69.107,,,,
298,09/28/19 05:15:00 PM,69.449,,,,
299,09/28/19 05:30:00 PM,68.248,,,,
300,09/28/19 05:45:00 PM,66.537,,,,
301,09/28/19 06:00:00 PM,64.996,,,,
302,09/28/19 06:15:00 PM,63.282,,,,
303,09/28/19 06:30:00 PM,61.912,,,,
304,09/28/19 06:45:00 PM,60.539,,,,
305,09/28/19 07:00:00 PM,59.164,,,,
306,09/28/19 07:15:00 PM,57.958,,,,
307,09/28/19 07:30:00 PM,57.268,,,,
308,09/28/19 07:45:00 PM,57.096,,,,
309,09/28/19 08:00:00 PM,57.096,,,,
310,09/28/19 08:15:00 PM,57.268,,,,
311,09/28/19 08:30:00 PM,57.268,,,,
312,09/28/19 08:45:00 PM,57.096,,,,
313,09/28/19 09:00:00 PM,56.750,,,,
314,09/28/19 09:15:00 PM,56.404,,,,
315,09/28/19 09:30:00 PM,56.057,,,,
316,09/28/19 09:45:00 PM,56.057,,,,
317,09/28/19 10:00:00 PM,55.884,,,,
318,09/28/19 10:15:00 PM,55.537,,,,
319,09/28/19 10:30:00 PM,55.189,,,,
320,09/28/19 10:45:00 PM,54.842,,,,
321,09/28/19 11:00:00 PM,54.322,,,,
322,09/28/19 11:15:00 PM,53.798,,,,
323,09/28/19 11:30:00 PM,53.274,,,,
324,09/28/19 11:45:00 PM,52.576,,,,
325,09/29/19 12:00:00 AM,51.874,,,,
326,09/29/19 12:15:00 AM,50.466,,,,
327,09/29/19 12:30:00 AM,49.228,,,,
328,09/29/19 12:45:00 AM,47.982,,,,
329,09/29/19 01:00:00 AM,47.266,,,,
330,09/29/19 01:15:00 AM,46.548,,,,
331,09/29/19 01:30:00 AM,46.008,,,,
332,09/29/19 01:45:00 AM,45.286,,,,
333,09/29/19 02:00:00 AM,44.922,,,,
334,09/29/19 02:15:00 AM,44.560,,,,
335,09/29/19 02:30:00 AM,44.195,,,,
336,09/29/19 02:45:00 AM,43.648,,,,
337,09/29/19 03:00:00 AM,43.282,,,,
338,09/29/19 03:15:00 AM,43.099,,,,
339,09/29/19 03:30:00 AM,42.915,,,,
340,09/29/19 03:45:00 AM,42.915,,,,
341,09/29/19 04:00:00 AM,42.548,,,,
342,09/29/19 04:15:00 AM,42.179,,,,
343,09/29/19 04:30:00 AM,41.810,,,,
344,09/29/19 04:45:00 AM,41.439,,,,
345,09/29/19 05:00:00 AM,41.254,,,,
346,09/29/19 05:15:00 AM,40.881,,,,
347,09/29/19 05:30:00 AM,40.509,,,,
348,09/29/19 05:45:00 AM,40.134,,,,
349,09/29/19 06:00:00 AM,39.947,,,,
350,09/29/19 06:15:00 AM,39.947,,,,
351,09/29/19 06:30:00 AM,39.760,,,,
352,09/29/19 06:45:00 AM,39.573,,,,
353,09/29/19 07:00:00 AM,39.573,,,,
354,09/29/19 07:15:00 AM,39.573,,,,
355,09/29/19 07:30:00 AM,39.760,,,,
356,09/29/19 07:45:00 AM,40.134,,,,
357,09/29/19 08:00:00 AM,40.696,,,,
358,09/29/19 08:15:00 AM,41.254,,,,
359,09/29/19 08:30:00 AM,41.810,,,,
360,09/29/19 08:45:00 AM,43.099,,,,
361,09/29/19 09:00:00 AM,44.922,,,,
362,09/29/19 09:15:00 AM,48.339,,,,
363,09/29/19 09:30:00 AM,51.172,,,,
364,09/29/19 09:45:00 AM,55.537,,,,
365,09/29/19 10:00:00 AM,60.195,,,,
366,09/29/19 10:15:00 AM,65.509,,,,
367,09/29/19 10:30:00 AM,68.763,,,,
368,09/29/19 10:45:00 AM,71.168,,,,
369,09/29/19 11:00:00 AM,72.891,,,,
370,09/29/19 11:15:00 AM,73.926,,,,
371,09/29/19 11:30:00 AM,74.619,,,,
372,09/29/19 11:45:00 AM,75.312,,,,
373,09/29/19 12:00:00 PM,75.659,,,,
374,09/29/19 12:15:00 PM,76.181,,,,
375,09/29/19 12:30:00 PM,75.139,,,,
376,09/29/19 12:45:00 PM,74.098,,,,
377,09/29/19 01:00:00 PM,73.062,,,,
378,09/29/19 01:15:00 PM,72.372,,,,
379,09/29/19 01:30:00 PM,71.168,,,,
380,09/29/19 01:45:00 PM,70.995,,,,
381,09/29/19 02:00:00 PM,69.964,,,,
382,09/29/19 02:15:00 PM,70.137,,,,
383,09/29/19 02:30:00 PM,70.480,,,,
384,09/29/19 02:45:00 PM,69.622,,,,
385,09/29/19 03:00:00 PM,69.278,,,,
386,09/29/19 03:15:00 PM,69.793,,,,
387,09/29/19 03:30:00 PM,70.137,,,,
388,09/29/19 03:45:00 PM,70.651,,,,
389,09/29/19 04:00:00 PM,71.339,,,,
390,09/29/19 04:15:00 PM,71.683,,,,
391,09/29/19 04:30:00 PM,71.512,,,,
392,09/29/19 04:45:00 PM,71.683,,,,
393,09/29/19 05:00:00 PM,70.651,,,,
394,09/29/19 05:15:00 PM,69.107,,,,
395,09/29/19 05:30:00 PM,68.077,,,,
396,09/29/19 05:45:00 PM,66.537,,,,
397,09/29/19 06:00:00 PM,65.338,,,,
398,09/29/19 06:15:00 PM,63.968,,,,
399,09/29/19 06:30:00 PM,62.769,,,,
400,09/29/19 06:45:00 PM,61.054,,,,
401,09/29/19 07:00:00 PM,59.164,,,,
402,09/29/19 07:15:00 PM,57.785,,,,
403,09/29/19 07:30:00 PM,56.750,,,,
404,09/29/19 07:45:00 PM,55.364,,,,
405,09/29/19 08:00:00 PM,53.623,,,,
406,09/29/19 08:15:00 PM,52.225,,,,
407,09/29/19 08:30:00 PM,50.995,,,,
408,09/29/19 08:45:00 PM,50.113,,,,
409,09/29/19 09:00:00 PM,49.582,,,,
410,09/29/19 09:15:00 PM,49.228,,,,
411,09/29/19 09:30:00 PM,49.050,,,,
412,09/29/19 09:45:00 PM,48.871,,,,
413,09/29/19 10:00:00 PM,48.517,,,,
414,09/29/19 10:15:00 PM,49.050,,,,
415,09/29/19 10:30:00 PM,49.050,,,,
416,09/29/19 10:45:00 PM,48.695,,,,
417,09/29/19 11:00:00 PM,48.517,,,,
418,09/29/19 11:15:00 PM,48.339,,,,
419,09/29/19 11:30:00 PM,47.982,,,,
420,09/29/19 11:45:00 PM,48.160,,,,
421,09/30/19 12:00:00 AM,48.695,,,,
422,09/30/19 12:15:00 AM,49.050,,,,
423,09/30/19 12:30:00 AM,49.228,,,,
424,09/30/19 12:45:00 AM,48.517,,,,
425,09/30/19 01:00:00 AM,47.982,,,,
426,09/30/19 01:15:00 AM,47.446,,,,
427,09/30/19 01:30:00 AM,47.266,,,,
428,09/30/19 01:45:00 AM,47.446,,,,
429,09/30/19 02:00:00 AM,48.339,,,,
430,09/30/19 02:15:00 AM,49.228,,,,
431,09/30/19 02:30:00 AM,49.582,,,,
432,09/30/19 02:45:00 AM,49.404,,,,
433,09/30/19 03:00:00 AM,49.050,,,,
434,09/30/19 03:15:00 AM,48.695,,,,
435,09/30/19 03:30:00 AM,49.050,,,,
436,09/30/19 03:45:00 AM,49.404,,,,
437,09/30/19 04:00:00 AM,50.113,,,,
438,09/30/19 04:15:00 AM,50.290,,,,
439,09/30/19 04:30:00 AM,50.113,,,,
440,09/30/19 04:45:00 AM,49.582,,,,
441,09/30/19 05:00:00 AM,48.339,,,,
442,09/30/19 05:15:00 AM,47.446,,,,
443,09/30/19 05:30:00 AM,46.728,,,,
444,09/30/19 05:45:00 AM,46.188,,,,
445,09/30/19 06:00:00 AM,45.828,,,,
446,09/30/19 06:15:00 AM,45.648,,,,
447,09/30/19 06:30:00 AM,45.466,,,,
448,09/30/19 06:45:00 AM,45.466,,,,
449,09/30/19 07:00:00 AM,45.104,,,,
450,09/30/19 07:15:00 AM,45.104,,,,
451,09/30/19 07:30:00 AM,45.286,,,,
452,09/30/19 07:45:00 AM,45.466,,,,
453,09/30/19 08:00:00 AM,45.828,,,,
454,09/30/19 08:15:00 AM,45.828,,,,
455,09/30/19 08:30:00 AM,46.188,,,,
456,09/30/19 08:45:00 AM,47.088,,,,
457,09/30/19 09:00:00 AM,48.339,,,,
458,09/30/19 09:15:00 AM,51.699,,,,
459,09/30/19 09:30:00 AM,54.147,,,,
460,09/30/19 09:45:00 AM,57.268,,,,
461,09/30/19 10:00:00 AM,63.111,,,,
462,09/30/19 10:15:00 AM,68.763,,,,
463,09/30/19 10:30:00 AM,72.545,,,,
464,09/30/19 10:45:00 AM,74.271,,,,
465,09/30/19 11:00:00 AM,74.791,,,,
466,09/30/19 11:15:00 AM,74.098,,,,
467,09/30/19 11:30:00 AM,75.312,,,,
468,09/30/19 11:45:00 AM,76.181,,,,
469,09/30/19 12:00:00 PM,76.876,,,,
470,09/30/19 12:15:00 PM,76.876,,,,
471,09/30/19 12:30:00 PM,75.659,,,,
472,09/30/19 12:45:00 PM,73.926,,,,
473,09/30/19 01:00:00 PM,72.199,,,,
474,09/30/19 01:15:00 PM,70.651,,,,
475,09/30/19 01:30:00 PM,68.763,,,,
476,09/30/19 01:45:00 PM,67.392,,,,
477,09/30/19 02:00:00 PM,66.708,,,,
478,09/30/19 02:15:00 PM,67.050,,,,
479,09/30/19 02:30:00 PM,67.564,,,,
480,09/30/19 02:45:00 PM,68.077,,,,
481,09/30/19 03:00:00 PM,68.077,,,,
482,09/30/19 03:15:00 PM,67.735,,,,
483,09/30/19 03:30:00 PM,68.077,,,,
484,09/30/19 03:45:00 PM,68.077,,,,
485,09/30/19 04:00:00 PM,68.763,,,,
486,09/30/19 04:15:00 PM,69.793,,,,
487,09/30/19 04:30:00 PM,69.793,,,,
488,09/30/19 04:45:00 PM,69.107,,,,
489,09/30/19 05:00:00 PM,68.421,,,,
490,09/30/19 05:15:00 PM,68.248,,,,
491,09/30/19 05:30:00 PM,67.906,,,,
492,09/30/19 05:45:00 PM,66.879,,,,
493,09/30/19 06:00:00 PM,65.509,,,,
494,09/30/19 06:15:00 PM,64.139,,,,
495,09/30/19 06:30:00 PM,62.598,,,,
496,09/30/19 06:45:00 PM,60.539,,,,
497,09/30/19 07:00:00 PM,58.303,,,,
498,09/30/19 07:15:00 PM,56.923,,,,
499,09/30/19 07:30:00 PM,55.884,,,,
500,09/30/19 07:45:00 PM,54.842,,,,
501,09/30/19 08:00:00 PM,53.798,,,,
502,09/30/19 08:15:00 PM,52.750,,,,
503,09/30/19 08:30:00 PM,52.050,,,,
504,09/30/19 08:45:00 PM,52.050,,,,
505,09/30/19 09:00:00 PM,51.699,,,,
506,09/30/19 09:15:00 PM,51.172,,,,
507,09/30/19 09:30:00 PM,50.466,,,,
508,09/30/19 09:45:00 PM,49.937,,,,
509,09/30/19 10:00:00 PM,49.582,,,,
510,09/30/19 10:15:00 PM,49.228,,,,
511,09/30/19 10:30:00 PM,48.695,,,,
512,09/30/19 10:45:00 PM,47.802,,,,
513,09/30/19 11:00:00 PM,46.908,,,,
514,09/30/19 11:15:00 PM,46.008,,,,
515,09/30/19 11:30:00 PM,45.104,,,,
516,09/30/19 11:45:00 PM,44.379,,,,
517,10/01/19 12:00:00 AM,43.831,,,,
518,10/01/19 12:15:00 AM,43.099,,,,
519,10/01/19 12:30:00 AM,42.548,,,,
520,10/01/19 12:45:00 AM,41.994,,,,
521,10/01/19 01:00:00 AM,41.625,,,,
522,10/01/19 01:15:00 AM,41.067,,,,
523,10/01/19 01:30:00 AM,40.696,,,,
524,10/01/19 01:45:00 AM,40.509,,,,
525,10/01/19 02:00:00 AM,40.321,,,,
526,10/01/19 02:15:00 AM,40.134,,,,
527,10/01/19 02:30:00 AM,39.947,,,,
528,10/01/19 02:45:00 AM,39.947,,,,
529,10/01/19 03:00:00 AM,39.947,,,,
530,10/01/19 03:15:00 AM,39.760,,,,
531,10/01/19 03:30:00 AM,39.573,,,,
532,10/01/19 03:45:00 AM,39.196,,,,
533,10/01/19 04:00:00 AM,39.007,,,,
534,10/01/19 04:15:00 AM,39.384,,,,
535,10/01/19 04:30:00 AM,39.573,,,,
536,10/01/19 04:45:00 AM,39.384,,,,
537,10/01/19 05:00:00 AM,39.196,,,,
538,10/01/19 05:15:00 AM,38.818,,,,
539,10/01/19 05:30:00 AM,38.629,,,,
540,10/01/19 05:45:00 AM,38.629,,,,
541,10/01/19 06:00:00 AM,38.440,,,,
542,10/01/19 06:15:00 AM,38.440,,,,
543,10/01/19 06:30:00 AM,38.629,,,,
544,10/01/19 06:45:00 AM,38.629,,,,
545,10/01/19 07:00:00 AM,38.629,,,,
546,10/01/19 07:15:00 AM,38.629,,,,
547,10/01/19 07:30:00 AM,39.007,,,,
548,10/01/19 07:45:00 AM,39.384,,,,
549,10/01/19 08:00:00 AM,39.760,,,,
550,10/01/19 08:15:00 AM,40.321,,,,
551,10/01/19 08:30:00 AM,41.067,,,,
552,10/01/19 08:45:00 AM,42.179,,,,
553,10/01/19 09:00:00 AM,43.648,,,,
