Block Type,96well,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201014_Scott_Creek_Omykiss_P1.eds,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-14 11:31:09 AM PDT,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments
D11,SCr-200-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.51818466,33.72503662,0.550719559,90.36483765,82.26483154,26.1928463,FALSE,0.1,TRUE,3,29,
D12,SCr-200-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.34923553,33.72503662,0.550719559,52.97879028,82.26483154,26.1928463,FALSE,0.1,TRUE,3,30,
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.84903717,32.76867294,0.121599823,100,,,FALSE,0.1,TRUE,3,28,
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.62877655,32.76867294,0.121599823,100,,,FALSE,0.1,TRUE,3,29,
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.82820129,32.76867294,0.121599823,100,,,FALSE,0.1,TRUE,3,30,
E4,SCr-195,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.2953701,30.35623741,0.0718586,716.6342773,689.6369019,31.56752396,FALSE,0.1,TRUE,3,27,
E5,SCr-195,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.33782959,30.35623741,0.0718586,697.3480835,689.6369019,31.56752396,FALSE,0.1,TRUE,3,27,
E6,SCr-195,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.43550682,30.35623741,0.0718586,654.9281616,689.6369019,31.56752396,FALSE,0.1,TRUE,3,27,
E7,SCr-195-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.00194931,32.09060287,0.159712151,239.3820801,226.9067841,22.55863571,FALSE,0.1,TRUE,3,28,
E8,SCr-195-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.99487686,32.09060287,0.159712151,240.4723511,226.9067841,22.55863571,FALSE,0.1,TRUE,3,28,
E9,SCr-195-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.27497482,32.09060287,0.159712151,200.865921,226.9067841,22.55863571,FALSE,0.1,TRUE,3,29,
