Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20201028_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-28 13:25:03 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-577,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.33795547,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C7,SCr-577-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.3972702,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C8,SCr-577-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.3972702,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C9,SCr-577-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.3972702,38.3972702,,5.735208988,5.735208988,,FALSE,0.1,TRUE,3,34,,N,N,N,N
C10,SCr-Match1E,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.83705521,35.3032074,0.70273155,29.64689827,44.84484482,21.62186813,FALSE,0.1,TRUE,3,32,,Y,N,N,N
C11,SCr-Match1E,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.50705338,35.3032074,0.70273155,69.59817505,44.84484482,21.62186813,FALSE,0.1,TRUE,3,30,,Y,N,N,N
C12,SCr-Match1E,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.56552124,35.3032074,0.70273155,35.28945541,44.84484482,21.62186813,FALSE,0.1,TRUE,3,32,,Y,N,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.06679535,30.088974,0.106459595,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,29.99535179,30.088974,0.106459595,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.20477676,30.088974,0.106459595,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-581,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.87684631,37.66252518,0.246847898,8.008859634,9.267827034,1.499707341,FALSE,0.1,TRUE,3,33,,N,N,N,N
D5,SCr-581,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.71810913,37.66252518,0.246847898,8.867565155,9.267827034,1.499707341,FALSE,0.1,TRUE,3,33,,N,N,N,N
D6,SCr-581,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.39262772,37.66252518,0.246847898,10.92705441,9.267827034,1.499707341,FALSE,0.1,TRUE,3,33,,N,N,N,N
D7,SCr-581-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.89277267,38.06225204,0.40051645,7.927433968,7.260958195,1.725044847,FALSE,0.1,TRUE,3,34,,N,N,N,N
D8,SCr-581-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.51964569,38.06225204,0.40051645,5.302101612,7.260958195,1.725044847,FALSE,0.1,TRUE,3,34,,N,N,N,N
D9,SCr-581-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.77433777,38.06225204,0.40051645,8.553339958,7.260958195,1.725044847,FALSE,0.1,TRUE,3,33,,N,N,N,N
D10,SCr-Match1E-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.37965012,38.72994614,0.738167107,3.053508043,5.00236845,2.450797558,FALSE,0.1,TRUE,3,35,,Y,N,N,N
D11,SCr-Match1E-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.92728043,38.72994614,0.738167107,7.753837109,5.00236845,2.450797558,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D12,SCr-Match1E-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.88289642,38.72994614,0.738167107,4.199760437,5.00236845,2.450797558,FALSE,0.1,TRUE,3,35,,Y,N,N,N
E1,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.00972748,33.77047348,0.278878331,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E2,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.46418762,33.77047348,0.278878331,100,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
E3,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.83750153,33.77047348,0.278878331,100,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
E4,SCr-586,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.84369659,36.66213226,0.733009636,15.5406208,18.84387016,9.257496834,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E5,SCr-586,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.8554039,36.66213226,0.733009636,29.29990578,18.84387016,9.257496834,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E6,SCr-586,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.2872963,36.66213226,0.733009636,11.69108391,18.84387016,9.257496834,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E7,SCr-586-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.21621323,37.08503723,0.375967026,12.2366581,13.5802536,3.424549818,FALSE,0.1,TRUE,3,33,,N,N,N,N
E8,SCr-586-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.6610527,37.08503723,0.375967026,17.47285843,13.5802536,3.424549818,FALSE,0.1,TRUE,3,33,,N,N,N,N
E9,SCr-586-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.37783813,37.08503723,0.375967026,11.03124142,13.5802536,3.424549818,FALSE,0.1,TRUE,3,33,,N,N,N,N
E10,SCr-Hand1B,O.kisutch,UNKNOWN,FAM,NFQ-MGB,31.56160355,31.87128639,0.269341379,460.6567993,381.5325623,68.74015808,FALSE,0.1,TRUE,3,27,,N,N,N,N
E11,SCr-Hand1B,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.00127792,31.87128639,0.269341379,347.4223328,381.5325623,68.74015808,FALSE,0.1,TRUE,3,27,,N,N,N,N
E12,SCr-Hand1B,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.0509758,31.87128639,0.269341379,336.5184937,381.5325623,68.74015808,FALSE,0.1,TRUE,3,28,,N,N,N,N
F1,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.88444901,37.87207031,1.747475028,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F2,,O.kisutch,STANDARD,FAM,NFQ-MGB,36.99403,37.87207031,1.747475028,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F3,,O.kisutch,STANDARD,FAM,NFQ-MGB,36.73773575,37.87207031,1.747475028,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F4,SCr-590,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.18945313,37.58756638,0.934530199,6.553293228,10.96766567,7.168806076,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F5,SCr-590,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.06227875,37.58756638,0.934530199,7.110465527,10.96766567,7.168806076,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F6,SCr-590,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.51096344,37.58756638,0.934530199,19.23923683,10.96766567,7.168806076,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F7,SCr-590-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.43439102,38.43439102,,5.60022068,5.60022068,,FALSE,0.1,TRUE,3,34,,N,N,N,N
F8,SCr-590-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.43439102,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F9,SCr-590-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.43439102,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F10,SCr-Hand1B-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.00558472,34.15998459,0.137560323,96.01457977,87.18738556,7.834649086,FALSE,0.1,TRUE,3,30,,N,N,N,N
F11,SCr-Hand1B-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.20488358,34.15998459,0.137560323,84.48907471,87.18738556,7.834649086,FALSE,0.1,TRUE,3,30,,N,N,N,N
F12,SCr-Hand1B-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.26948547,34.15998459,0.137560323,81.0585022,87.18738556,7.834649086,FALSE,0.1,TRUE,3,30,,N,N,N,N
G1,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G2,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
