Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\S1P_data\eds_files\20201109_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-09 10:54:45 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C10,SCr-149,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.81707191,29.8319416,0.257672966,1461.739868,1460.971069,238.1145172,FALSE,0.1,TRUE,3,26,,N,N,N,N
C11,SCr-149,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.58202744,29.8319416,0.257672966,1698.700195,1460.971069,238.1145172,FALSE,0.1,TRUE,3,25,,N,N,N,N
C12,SCr-149,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.09672928,29.8319416,0.257672966,1222.473022,1460.971069,238.1145172,FALSE,0.1,TRUE,3,26,,N,N,N,N
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.6618557,30.42661285,0.206722409,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.34405518,30.42661285,0.206722409,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.27392578,30.42661285,0.206722409,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-137,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.21238899,30.42607689,0.185349479,1135.358398,995.152832,121.5763397,FALSE,0.1,TRUE,3,27,,N,N,N,N
D5,SCr-137,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.54329109,30.42607689,0.185349479,918.918396,995.152832,121.5763397,FALSE,0.1,TRUE,3,28,,N,N,N,N
D6,SCr-137,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.52255058,30.42607689,0.185349479,931.1815796,995.152832,121.5763397,FALSE,0.1,TRUE,3,27,,N,N,N,N
D7,SCr-137-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.35162735,32.59640884,0.234738916,289.2650757,249.2415314,37.66931915,FALSE,0.1,TRUE,3,29,,N,N,N,N
D8,SCr-137-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.81961441,32.59640884,0.234738916,214.4796906,249.2415314,37.66931915,FALSE,0.1,TRUE,3,29,,N,N,N,N
D9,SCr-137-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.61799622,32.59640884,0.234738916,243.9798279,249.2415314,37.66931915,FALSE,0.1,TRUE,3,29,,N,N,N,N
D10,SCr-149-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.48560524,31.61837769,0.147147834,503.1499329,463.5648499,43.03527451,FALSE,0.1,TRUE,3,28,,N,N,N,N
D11,SCr-149-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.59294128,31.61837769,0.147147834,469.7877808,463.5648499,43.03527451,FALSE,0.1,TRUE,3,28,,N,N,N,N
D12,SCr-149-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.77658463,31.61837769,0.147147834,417.7569275,463.5648499,43.03527451,FALSE,0.1,TRUE,3,27,,N,N,N,N
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.10259247,35.61797333,0.578180671,100,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,35.77334595,35.61797333,0.578180671,100,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.97798157,35.61797333,0.578180671,100,,,FALSE,0.1,TRUE,3,31,,Y,N,N,N
E4,SCr-141,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.31010056,31.45140076,0.224541649,562.8805542,517.7116089,71.03647614,FALSE,0.1,TRUE,3,27,,N,N,N,N
E5,SCr-141,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.33378601,31.45140076,0.224541649,554.4230957,517.7116089,71.03647614,FALSE,0.1,TRUE,3,27,,N,N,N,N
E6,SCr-141,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.71031952,31.45140076,0.224541649,435.8312378,517.7116089,71.03647614,FALSE,0.1,TRUE,3,28,,N,N,N,N
E7,SCr-141-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.37205124,33.40351486,0.047230303,150.6724091,147.7174835,4.42133522,FALSE,0.1,TRUE,3,30,,N,N,N,N
E8,SCr-141-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.38066101,33.40351486,0.047230303,149.8455048,147.7174835,4.42133522,FALSE,0.1,TRUE,3,30,,N,N,N,N
E9,SCr-141-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.45782089,33.40351486,0.047230303,142.6345367,147.7174835,4.42133522,FALSE,0.1,TRUE,3,29,,N,N,N,N
E10,SCr-150,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.70274925,30.02098083,0.304828644,1572.552856,1299.555298,255.4006348,FALSE,0.1,TRUE,3,26,,N,N,N,N
E11,SCr-150,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.04983711,30.02098083,0.304828644,1259.668213,1299.555298,255.4006348,FALSE,0.1,TRUE,3,26,,N,N,N,N
E12,SCr-150,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.31035423,30.02098083,0.304828644,1066.44519,1299.555298,255.4006348,FALSE,0.1,TRUE,3,26,,N,N,N,N
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.80834579,36.80834579,,10,,,FALSE,0.1,TRUE,3,33,,N,N,N,N
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,36.80834579,,10,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,36.80834579,,10,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F4,SCr-143,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.73045731,30.86147118,0.126742139,815.3066406,751.4589844,61.08726883,FALSE,0.1,TRUE,3,27,,N,N,N,N
F5,SCr-143,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.98345947,30.86147118,0.126742139,693.5686035,751.4589844,61.08726883,FALSE,0.1,TRUE,3,27,,N,N,N,N
F6,SCr-143,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.87049103,30.86147118,0.126742139,745.501709,751.4589844,61.08726883,FALSE,0.1,TRUE,3,27,,N,N,N,N
F7,SCr-143-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.65711975,33.00374985,0.582593441,125.5743103,199.1010742,67.0056839,FALSE,0.1,TRUE,3,30,,Y,N,N,N
F8,SCr-143-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.53833771,33.00374985,0.582593441,256.7240601,199.1010742,67.0056839,FALSE,0.1,TRUE,3,29,,Y,N,N,N
