date,flow,logflow,quartile,qual
2019-04-28,28.9,1.4608978427565478,4,A
2019-04-29,28.0,1.4471580313422192,4,A
2019-04-30,27.3,1.436162647040756,4,A
2019-05-01,26.3,1.4199557484897578,4,A
2019-05-02,25.6,1.4082399653118496,4,A
2019-05-03,24.8,1.3944516808262162,4,A
2019-05-04,24.1,1.3820170425748683,4,A
2019-05-05,23.6,1.3729120029701065,4,A
2019-05-06,23.5,1.3710678622717363,4,A
2019-05-07,23.5,1.3710678622717363,4,A
2019-05-08,22.6,1.354108439147401,4,A
2019-05-09,22.4,1.3502480183341627,4,A
2019-05-10,22.2,1.3463529744506386,4,A
2019-05-11,21.3,1.3283796034387378,4,A
2019-05-12,20.7,1.3159703454569178,4,A
2019-05-13,20.1,1.3031960574204888,4,A
2019-05-14,19.6,1.2922560713564761,4,A
2019-05-15,21.9,1.3404441148401183,4,A
2019-05-16,40.0,1.6020599913279623,4,A
2019-05-17,30.6,1.4857214264815801,4,A
2019-05-18,25.8,1.4116197059632303,4,A
2019-05-19,62.2,1.7937903846908188,4,A
2019-05-20,59.9,1.7774268223893113,4,A
2019-05-21,47.7,1.678518379040114,4,A
2019-05-22,71.8,1.8561244442423004,4,A
2019-05-23,59.1,1.7715874808812553,4,A
2019-05-24,47.1,1.6730209071288962,4,A
2019-05-25,40.5,1.6074550232146685,4,A
2019-05-26,37.4,1.57287160220048,4,A
2019-05-27,35.0,1.5440680443502757,4,A
2019-05-28,32.6,1.513217600067939,4,A
2019-05-29,30.3,1.481442628502305,4,A
2019-05-30,28.5,1.4548448600085102,4,A
2019-05-31,26.7,1.4265112613645752,4,A
2019-06-01,25.3,1.403120521175818,4,A
2019-06-02,23.8,1.376576957056512,4,A
2019-06-03,22.7,1.3560258571931227,4,A
2019-06-04,21.7,1.3364597338485296,4,A
2019-06-05,20.7,1.3159703454569178,4,A
2019-06-06,19.7,1.294466226161593,4,A
2019-06-07,18.9,1.276461804173244,3,A
2019-06-08,18.2,1.2600713879850747,3,A
2019-06-09,17.4,1.2405492482825997,3,A
2019-06-10,16.6,1.2201080880400552,3,A
2019-06-11,15.9,1.2013971243204515,3,A
2019-06-12,15.4,1.187520720836463,3,A
2019-06-13,15.0,1.1760912590556813,3,A
2019-06-14,15.0,1.1760912590556813,3,A
2019-06-15,14.9,1.173186268412274,3,A
2019-06-16,15.0,1.1760912590556813,3,A
2019-06-17,14.8,1.1702617153949575,3,A
2019-06-18,14.3,1.1553360374650619,3,A
2019-06-19,14.0,1.146128035678238,3,A
2019-06-20,13.6,1.1335389083702174,3,A
2019-06-21,13.4,1.1271047983648077,3,A
2019-06-22,13.1,1.1172712956557642,3,A
2019-06-23,12.7,1.1038037209559568,3,A
2019-06-24,12.3,1.089905111439398,3,A
2019-06-25,12.0,1.0791812460476249,3,A
2019-06-26,11.9,1.0755469613925308,3,A
2019-06-27,11.8,1.0718820073061255,3,A
2019-06-28,11.6,1.0644579892269184,3,A
2019-06-29,11.4,1.0569048513364727,3,A
2019-06-30,11.3,1.0530784434834197,3,A
2019-07-01,11.1,1.0453229787866574,3,A
2019-07-02,10.9,1.0374264979406236,3,A
2019-07-03,10.8,1.0334237554869496,3,A
2019-07-04,10.8,1.0334237554869496,3,A
2019-07-05,10.6,1.0253058652647702,3,A
2019-07-06,10.5,1.021189299069938,3,A
2019-07-07,10.2,1.0086001717619175,3,A
2019-07-08,10.3,1.0128372247051722,3,A
2019-07-09,10.5,1.021189299069938,3,A
2019-07-10,10.3,1.0128372247051722,3,A
2019-07-11,10.1,1.0043213737826426,3,A
2019-07-12,9.8,0.9912260756924949,3,A
2019-07-13,9.55,0.9800033715837464,3,A
2019-07-14,9.34,0.9703468762300933,3,A
2019-07-15,9.0,0.9542425094393249,3,A
2019-07-16,8.8,0.9444826721501687,3,A
2019-07-17,8.62,0.9355072658247128,3,A
2019-07-18,8.5,0.9294189257142927,3,A
2019-07-19,8.38,0.9232440186302765,3,A
2019-07-20,8.25,0.9164539485499251,3,A
2019-07-21,8.18,0.912753303671323,3,A
2019-07-22,8.01,0.9036325160842377,3,A
2019-07-23,7.83,0.8937617620579434,3,A
2019-07-24,7.58,0.8796692056320535,3,A
2019-07-25,7.27,0.8615344108590378,3,A
2019-07-26,7.08,0.850033257689769,3,A
2019-07-27,7.04,0.8475726591421122,3,A
2019-07-28,6.89,0.8382192219076258,3,A
2019-07-29,6.68,0.8247764624755457,3,A
2019-07-30,6.68,0.8247764624755457,3,A
2019-07-31,6.7,0.8260748027008264,3,A
2019-08-01,6.74,0.8286598965353198,3,A
2019-08-02,6.67,0.8241258339165489,2,A
2019-08-03,6.58,0.8182258936139555,2,A
2019-08-04,6.46,0.8102325179950841,2,A
2019-08-05,6.38,0.8048206787211624,2,A
2019-08-06,6.23,0.7944880466591696,2,A
2019-08-07,6.14,0.7881683711411677,2,A
2019-08-08,6.02,0.7795964912578245,2,A
2019-08-09,5.93,0.7730546933642626,2,A
2019-08-10,5.85,0.7671558660821804,2,A
2019-08-11,5.75,0.7596678446896304,2,A
2019-08-12,5.66,0.7528164311882715,2,A
2019-08-13,5.52,0.7419390777291989,2,A
2019-08-14,5.33,0.7267272090265723,2,A
2019-08-15,5.21,0.7168377232995244,2,A
2019-08-16,5.03,0.7015679850559274,2,A
2019-08-17,4.91,0.6910814921229684,2,A
2019-08-18,4.86,0.6866362692622934,2,A
2019-08-19,5.12,0.7092699609758307,2,A
2019-08-20,5.12,0.7092699609758307,2,A
2019-08-21,5.14,0.7109631189952758,2,A
2019-08-22,5.11,0.7084209001347127,2,A
2019-08-23,5.06,0.7041505168397991,2,A
2019-08-24,4.91,0.6910814921229684,2,A
2019-08-25,4.7,0.6720978579357175,2,A
2019-08-26,4.53,0.6560982020128319,2,A
2019-08-27,4.36,0.6394864892685861,2,A
2019-08-28,4.2,0.6232492903979004,2,A
2019-08-29,4.13,0.615950051656401,2,A
2019-08-30,4.23,0.6263403673750424,2,A
2019-08-31,4.27,0.6304278750250238,2,A
2019-09-01,4.25,0.6283889300503115,2,A
2019-09-02,4.09,0.6117233080073418,2,A
2019-09-03,3.97,0.5987905067631151,2,A
2019-09-04,3.94,0.5954962218255742,2,A
2019-09-05,3.97,0.5987905067631151,2,A
2019-09-06,3.96,0.5976951859255123,2,A
2019-09-07,3.95,0.5965970956264602,2,A
2019-09-08,4.04,0.6063813651106049,2,A
2019-09-09,4.12,0.6148972160331346,2,A
2019-09-10,4.1,0.6127838567197355,2,A
2019-09-11,4.02,0.60422605308447,2,A
2019-09-12,3.96,0.5976951859255123,2,A
2019-09-13,3.86,0.5865873046717549,2,A
2019-09-14,3.72,0.5705429398818975,2,A
2019-09-15,3.55,0.5502283530550941,2,A
2019-09-16,4.1,0.6127838567197355,2,A
2019-09-17,4.56,0.658964842664435,2,A
2019-09-18,4.36,0.6394864892685861,2,A
2019-09-19,4.18,0.6211762817750351,2,A
2019-09-20,4.28,0.631443769013172,2,A
2019-09-21,4.08,0.6106601630898799,2,A
2019-09-22,3.87,0.5877109650189114,2,A
2019-09-23,3.72,0.5705429398818975,2,A
2019-09-24,3.74,0.5728716022004802,2,A
2019-09-25,3.65,0.5622928644564748,2,A
2019-09-26,3.42,0.534026106056135,2,A
2019-09-27,3.36,0.526339277389844,2,A
2019-09-28,3.41,0.5327543789924978,2,A
2019-09-29,3.52,0.5465426634781311,2,A
2019-09-30,3.57,0.5526682161121932,2,A
2019-10-01,3.64,0.561101383649056,2,A
2019-10-02,3.66,0.5634810853944107,2,A
2019-10-03,3.56,0.5514499979728752,2,A
2019-10-04,3.46,0.5390760987927766,2,A
2019-10-05,3.39,0.5301996982030822,2,A
2019-10-06,3.35,0.5250448070368452,2,A
2019-10-07,3.24,0.5105450102066121,2,A
2019-10-08,3.14,0.49692964807321494,2,A
2019-10-09,3.11,0.4927603890268375,2,A
2019-10-10,3.11,0.4927603890268375,2,A
