Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201116_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-16 12:05:02 PM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
A1,,O.kisutch,STANDARD,FAM,NFQ-MGB,17.42045784,17.37454414,0.072835542,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A2,,O.kisutch,STANDARD,FAM,NFQ-MGB,17.41261292,17.37454414,0.072835542,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A3,,O.kisutch,STANDARD,FAM,NFQ-MGB,17.29056358,17.37454414,0.072835542,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A4,SCr-418,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.98288727,35.98288727,,8.299941063,8.299941063,,FALSE,0.1,TRUE,3,34,,N,N,N,N
A5,SCr-418,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,35.98288727,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
A6,SCr-418,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,35.98288727,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
A7,SCr-418-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
A8,SCr-418-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
A9,SCr-418-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
A10,SCr-438,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.63158417,32.7879982,0.262037009,68.78868866,62.87455368,9.859607697,FALSE,0.1,TRUE,3,31,,N,N,N,N
A11,SCr-438,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.64189911,32.7879982,0.262037009,68.34239197,62.87455368,9.859607697,FALSE,0.1,TRUE,3,31,,N,N,N,N
A12,SCr-438,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.09051514,32.7879982,0.262037009,51.49257278,62.87455368,9.859607697,FALSE,0.1,TRUE,3,32,,N,N,Y,N
B1,,O.kisutch,STANDARD,FAM,NFQ-MGB,21.16584015,21.16086769,0.019349648,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B2,,O.kisutch,STANDARD,FAM,NFQ-MGB,21.13951874,21.16086769,0.019349648,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B3,,O.kisutch,STANDARD,FAM,NFQ-MGB,21.177248,21.16086769,0.019349648,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B4,SCr-420,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.06947708,36.73020935,2.455326796,27.76227188,10.96409512,14.60167694,FALSE,0.1,TRUE,3,33,,Y,N,N,N
B5,SCr-420,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.90851974,36.73020935,2.455326796,1.310057044,10.96409512,14.60167694,FALSE,0.1,TRUE,3,35,,Y,N,N,N
