Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\S1P_data\eds_files\20201109_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-09 12:29:03 PM PST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C11,SCr-149,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.98781204,34.27306747,0.621324718,56.46367264,93.44097137,32.25281143,FALSE,0.1,TRUE,3,30,,Y,N,N
C12,SCr-149,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.86185837,34.27306747,0.621324718,115.770668,93.44097137,32.25281143,FALSE,0.1,TRUE,3,30,,Y,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.41430664,30.38554955,0.107459165,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.26663589,30.38554955,0.107459165,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.47570229,30.38554955,0.107459165,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D4,SCr-137,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.6853981,35.29893875,0.591446161,68.47337341,48.55707932,18.37505531,FALSE,0.1,TRUE,3,31,,Y,N,N
D5,SCr-137,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.86548615,35.29893875,0.591446161,32.26264572,48.55707932,18.37505531,FALSE,0.1,TRUE,3,32,,Y,N,N
D6,SCr-137,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.34593964,35.29893875,0.591446161,44.93521118,48.55707932,18.37505531,FALSE,0.1,TRUE,3,31,,Y,N,N
D7,SCr-137-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.73360062,36.94715881,0.188878164,18.54719925,16.26564598,2.01016736,FALSE,0.1,TRUE,3,33,,N,N,N
D8,SCr-137-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.09227371,36.94715881,0.188878164,14.75519371,16.26564598,2.01016736,FALSE,0.1,TRUE,3,33,,N,N,N
D9,SCr-137-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.01560211,36.94715881,0.188878164,15.49454689,16.26564598,2.01016736,FALSE,0.1,TRUE,3,33,,N,N,N
D10,SCr-149-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.28007889,35.98826218,0.617309451,46.86263657,31.50551796,13.34231567,FALSE,0.1,TRUE,3,31,,Y,N,N
D11,SCr-149-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.41256332,35.98826218,0.617309451,22.76085854,31.50551796,13.34231567,FALSE,0.1,TRUE,3,33,,Y,N,N
D12,SCr-149-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.2721405,35.98826218,0.617309451,24.89306068,31.50551796,13.34231567,FALSE,0.1,TRUE,3,32,,Y,N,N
E1,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.03673172,33.98859024,0.389716178,100,,,FALSE,0.1,TRUE,3,30,,N,N,N
E2,,O.kisutch,STANDARD,FAM,NFQ-MGB,33.57704163,33.98859024,0.389716178,100,,,FALSE,0.1,TRUE,3,30,,N,N,N
E3,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.35200119,33.98859024,0.389716178,100,,,FALSE,0.1,TRUE,3,30,,N,N,N
E4,SCr-141,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.8321228,35.95249939,0.428359032,32.95640564,31.25806427,8.009624481,FALSE,0.1,TRUE,3,31,,N,N,N
E5,SCr-141,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.59720993,35.95249939,0.428359032,38.28231812,31.25806427,8.009624481,FALSE,0.1,TRUE,3,31,,N,N,N
E6,SCr-141,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.42816925,35.95249939,0.428359032,22.53546906,31.25806427,8.009624481,FALSE,0.1,TRUE,3,32,,N,N,N
E7,SCr-141-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.23017883,0.672714949,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
E8,SCr-141-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.70586014,39.23017883,0.672714949,2.786892176,3.949482918,1.644151807,FALSE,0.1,TRUE,3,35,,Y,N,N
E9,SCr-141-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.75449753,39.23017883,0.672714949,5.112073898,3.949482918,1.644151807,FALSE,0.1,TRUE,3,34,,Y,N,N
E10,SCr-150,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.32998657,33.43658447,0.168596745,162.5169983,152.4105072,15.85578251,FALSE,0.1,TRUE,3,29,,N,N,N
E11,SCr-150,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.34880447,33.43658447,0.168596745,160.5784454,152.4105072,15.85578251,FALSE,0.1,TRUE,3,29,,N,N,N
E12,SCr-150,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.63095856,33.43658447,0.168596745,134.1360626,152.4105072,15.85578251,FALSE,0.1,TRUE,3,29,,N,N,N
F1,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.47822952,38.92001724,0.769420803,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F2,,O.kisutch,STANDARD,FAM,NFQ-MGB,38.04232407,38.92001724,0.769420803,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N
F3,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.23950195,38.92001724,0.769420803,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F4,SCr-143,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.44735336,35.12275696,0.359560549,42.12118149,52.73736572,12.34763241,FALSE,0.1,TRUE,3,31,,N,N,N
F5,SCr-143,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.18464661,35.12275696,0.359560549,49.80310059,52.73736572,12.34763241,FALSE,0.1,TRUE,3,31,,N,N,N
F6,SCr-143,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.73626709,35.12275696,0.359560549,66.28781891,52.73736572,12.34763241,FALSE,0.1,TRUE,3,30,,N,N,N
F7,SCr-143-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.13221359,36.81142044,1.252472639,27.21639633,21.00198364,12.13217258,FALSE,0.1,TRUE,3,32,,Y,N,N
F8,SCr-143-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.25678253,36.81142044,1.252472639,7.021626949,21.00198364,12.13217258,FALSE,0.1,TRUE,3,34,,Y,N,N
F9,SCr-143-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.04527283,36.81142044,1.252472639,28.76792908,21.00198364,12.13217258,FALSE,0.1,TRUE,3,32,,Y,N,N
F10,SCr-150-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.52027893,35.94464111,0.368011981,40.20722198,31.26553154,7.750725746,FALSE,0.1,TRUE,3,31,,N,N,N
F11,SCr-150-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.17608643,35.94464111,0.368011981,26.46550369,31.26553154,7.750725746,FALSE,0.1,TRUE,3,32,,N,N,N
F12,SCr-150-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.13755417,35.94464111,0.368011981,27.12386513,31.26553154,7.750725746,FALSE,0.1,TRUE,3,31,,N,N,N
G1,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,37.27596283,0.350513428,5,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G2,,O.kisutch,STANDARD,FAM,NFQ-MGB,37.52381134,37.27596283,0.350513428,5,,,FALSE,0.1,TRUE,3,33,,N,N,N
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,37.0281105,37.27596283,0.350513428,5,,,FALSE,0.1,TRUE,3,33,,N,N,N
G4,SCr-145,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.76058578,32.46815491,0.253578782,233.6644287,283.9502869,43.62225723,FALSE,0.1,TRUE,3,28,,N,N,N
G5,SCr-145,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.33477402,32.46815491,0.253578782,306.5631104,283.9502869,43.62225723,FALSE,0.1,TRUE,3,28,,N,N,N
G6,SCr-145,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.3091011,32.46815491,0.253578782,311.623291,283.9502869,43.62225723,FALSE,0.1,TRUE,3,28,,N,N,N
G7,SCr-145-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.34511948,34.51098633,0.215308756,85.06694794,77.00003052,10.20365524,FALSE,0.1,TRUE,3,30,,N,N,N
G8,SCr-145-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.43353271,34.51098633,0.215308756,80.40352631,77.00003052,10.20365524,FALSE,0.1,TRUE,3,30,,N,N,N
G9,SCr-145-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.75430679,34.51098633,0.215308756,65.52962494,77.00003052,10.20365524,FALSE,0.1,TRUE,3,30,,N,N,N
G10,SCr-152,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.63317871,34.70264816,0.264051646,70.79193115,68.35269165,11.11189461,FALSE,0.1,TRUE,3,30,,N,N,N
G11,SCr-152,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.4802742,34.70264816,0.264051646,78.04232025,68.35269165,11.11189461,FALSE,0.1,TRUE,3,30,,N,N,N
G12,SCr-152,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.99448776,34.70264816,0.264051646,56.22381592,68.35269165,11.11189461,FALSE,0.1,TRUE,3,31,,N,N,N
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
