Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201117_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-17 11:22:21 AM PST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,,O.mykiss,STANDARD,FAM,NFQ-MGB,19.2488327,18.9309864,0.282739967,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N
A2,,O.mykiss,STANDARD,FAM,NFQ-MGB,18.83666229,18.9309864,0.282739967,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N
A3,,O.mykiss,STANDARD,FAM,NFQ-MGB,18.70746803,18.9309864,0.282739967,1000000,,,FALSE,0.1,TRUE,3,14,,N,N,N
A4,SCr-435,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.35866165,29.36271667,0.127934963,1128.766602,1128.360229,92.33599854,FALSE,0.1,TRUE,3,26,,N,N,N
A5,SCr-435,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.23685646,29.36271667,0.127934963,1220.49231,1128.360229,92.33599854,FALSE,0.1,TRUE,3,25,,N,N,N
A6,SCr-435,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.49263,29.36271667,0.127934963,1035.821655,1128.360229,92.33599854,FALSE,0.1,TRUE,3,25,,N,N,N
A7,SCr-435-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.30392456,31.46987724,0.154033005,324.1290894,292.3569641,29.21650124,FALSE,0.1,TRUE,3,27,,N,N,N
A8,SCr-435-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.49743271,31.46987724,0.154033005,286.2944946,292.3569641,29.21650124,FALSE,0.1,TRUE,3,28,,N,N,N
A9,SCr-435-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.60827065,31.46987724,0.154033005,266.6473083,292.3569641,29.21650124,FALSE,0.1,TRUE,3,28,,N,N,N
A10,SCr-446,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.75914001,29.91732216,0.176906973,873.0599365,792.1774292,88.37207031,FALSE,0.1,TRUE,3,25,,N,N,N
A11,SCr-446,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.88447952,29.91732216,0.176906973,805.6170044,792.1774292,88.37207031,FALSE,0.1,TRUE,3,26,,N,N,N
A12,SCr-446,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.10835075,29.91732216,0.176906973,697.8554077,792.1774292,88.37207031,FALSE,0.1,TRUE,3,26,,N,N,N
B1,,O.mykiss,STANDARD,FAM,NFQ-MGB,22.58083916,22.36547279,0.194240898,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N
B2,,O.mykiss,STANDARD,FAM,NFQ-MGB,22.20354271,22.36547279,0.194240898,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N
B3,,O.mykiss,STANDARD,FAM,NFQ-MGB,22.31204033,22.36547279,0.194240898,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N
B4,SCr-436,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.73774147,29.77475929,0.062316798,885.1257935,864.812561,34.1605835,FALSE,0.1,TRUE,3,26,,N,N,N
B5,SCr-436,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.8467083,29.77475929,0.062316798,825.373291,864.812561,34.1605835,FALSE,0.1,TRUE,3,26,,N,N,N
B6,SCr-436,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.73983383,29.77475929,0.062316798,883.9386597,864.812561,34.1605835,FALSE,0.1,TRUE,3,26,,N,N,N
B7,SCr-436-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.70264626,31.57682991,0.121503383,250.9847107,272.62854,21.13842964,FALSE,0.1,TRUE,3,29,,N,N,N
B8,SCr-436-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.56769371,31.57682991,0.121503383,273.6784363,272.62854,21.13842964,FALSE,0.1,TRUE,3,28,,N,N,N
B9,SCr-436-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.46015549,31.57682991,0.121503383,293.2224426,272.62854,21.13842964,FALSE,0.1,TRUE,3,28,,N,N,N
B10,SCr-446-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.20689774,32.2586937,0.154014274,181.6265869,176.2549438,17.00332642,FALSE,0.1,TRUE,3,29,,N,N,N
B11,SCr-446-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.43193054,32.2586937,0.154014274,157.2145386,176.2549438,17.00332642,FALSE,0.1,TRUE,3,29,,N,N,N
B12,SCr-446-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.13725662,32.2586937,0.154014274,189.9236908,176.2549438,17.00332642,FALSE,0.1,TRUE,3,28,,N,N,N
C1,,O.mykiss,STANDARD,FAM,NFQ-MGB,25.69959259,25.63245583,0.133701846,10000,,,FALSE,0.1,TRUE,3,22,,N,N,N
C2,,O.mykiss,STANDARD,FAM,NFQ-MGB,25.71928787,25.63245583,0.133701846,10000,,,FALSE,0.1,TRUE,3,22,,N,N,N
C3,,O.mykiss,STANDARD,FAM,NFQ-MGB,25.47849083,25.63245583,0.133701846,10000,,,FALSE,0.1,TRUE,3,22,,N,N,N
C4,SCr-437,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.76670837,29.70942116,0.086674623,868.8319092,902.2893677,50.91510391,FALSE,0.1,TRUE,3,26,,N,N,N
C5,SCr-437,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.60970688,29.70942116,0.086674623,960.8845825,902.2893677,50.91510391,FALSE,0.1,TRUE,3,25,,N,N,N
C6,SCr-437,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.75185013,29.70942116,0.086674623,877.1518555,902.2893677,50.91510391,FALSE,0.1,TRUE,3,26,,N,N,N
C7,SCr-437-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.61585426,31.47896576,0.170902476,265.3533936,290.8858643,32.57926178,FALSE,0.1,TRUE,3,28,,N,N,N
C8,SCr-437-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.28742027,31.47896576,0.170902476,327.5786133,290.8858643,32.57926178,FALSE,0.1,TRUE,3,27,,N,N,N
C9,SCr-437-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.53362083,31.47896576,0.170902476,279.7255859,290.8858643,32.57926178,FALSE,0.1,TRUE,3,29,,N,N,N
C10,SCr-449,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.3541317,29.50978279,0.170422032,1132.051147,1028.538574,110.8676376,FALSE,0.1,TRUE,3,25,,N,N,N
C11,SCr-449,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.48333359,29.50978279,0.170422032,1042.016602,1028.538574,110.8676376,FALSE,0.1,TRUE,3,26,,N,N,N
C12,SCr-449,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.69188309,29.50978279,0.170422032,911.5481567,1028.538574,110.8676376,FALSE,0.1,TRUE,3,26,,N,N,N
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.63225937,29.45363426,0.280998439,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.12973595,29.45363426,0.280998439,1000,,,FALSE,0.1,TRUE,3,25,,N,N,N
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.59890366,29.45363426,0.280998439,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D4,SCr-440,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.30875969,30.39084625,0.173781037,613.6745605,584.5639648,63.0395813,FALSE,0.1,TRUE,3,26,,N,N,N
D5,SCr-440,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.59046364,30.39084625,0.173781037,512.2296143,584.5639648,63.0395813,FALSE,0.1,TRUE,3,27,,N,N,N
D6,SCr-440,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.27331161,30.39084625,0.173781037,627.7877197,584.5639648,63.0395813,FALSE,0.1,TRUE,3,26,,N,N,N
D7,SCr-440-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.2689476,32.71479797,0.395271599,174.5397644,134.0626678,35.59282684,FALSE,0.1,TRUE,3,28,,N,N,N
D8,SCr-440-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.02229691,32.71479797,0.395271599,107.6554642,134.0626678,35.59282684,FALSE,0.1,TRUE,3,29,,N,N,N
D9,SCr-440-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.85314941,32.71479797,0.395271599,119.9927444,134.0626678,35.59282684,FALSE,0.1,TRUE,3,29,,N,N,N
D10,SCr-449-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.53756142,31.54876137,0.083961084,279.0194397,277.2888489,14.84876156,FALSE,0.1,TRUE,3,27,,N,N,N
D11,SCr-449-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.63776207,31.54876137,0.083961084,261.6506653,277.2888489,14.84876156,FALSE,0.1,TRUE,3,28,,N,N,N
D12,SCr-449-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.47096443,31.54876137,0.083961084,291.1965332,277.2888489,14.84876156,FALSE,0.1,TRUE,3,28,,N,N,N
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.02119064,33.42898178,0.622832477,100,,,FALSE,0.1,TRUE,3,30,,Y,N,N
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.7794838,33.42898178,0.622832477,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,33.48626709,33.42898178,0.622832477,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N
