Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Y:\old_structure\Scott_Creek\qpcr\S1P_data\eds_files\20201110_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-10 15:26:54 PM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-EB2,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.88318634,32.9872551,0.70568037,250.2711792,250.2197266,107.6243515,FALSE,0.1,TRUE,3,29,,Y,N,N,N
C7,SCr-EB2-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C8,SCr-EB2-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C9,SCr-EB2-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C10,SCr-821,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.28158188,33.28955078,0.338161319,192.6066589,194.7611084,42.86336517,FALSE,0.1,TRUE,3,29,,N,N,N,N
C11,SCr-821,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.95544434,33.28955078,0.338161319,238.661087,194.7611084,42.86336517,FALSE,0.1,TRUE,3,29,,N,N,N,N
C12,SCr-821,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.63162613,33.28955078,0.338161319,153.0156097,194.7611084,42.86336517,FALSE,0.1,TRUE,3,29,,N,N,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.86132431,30.88080406,0.060244676,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.94837761,30.88080406,0.060244676,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.83270836,30.88080406,0.060244676,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-806,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D5,SCr-806,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D6,SCr-806,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D7,SCr-806-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.72622681,36.75304413,0.149135426,20.00993538,19.72277069,1.906467795,FALSE,0.1,TRUE,3,32,,N,N,N,N
D8,SCr-806-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.91376877,36.75304413,0.149135426,17.68901062,19.72277069,1.906467795,FALSE,0.1,TRUE,3,33,,N,N,N,N
D9,SCr-806-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.61913681,36.75304413,0.149135426,21.46936607,19.72277069,1.906467795,FALSE,0.1,TRUE,3,32,,N,N,N,N
D10,SCr-821-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.30070877,35.74164963,0.440265328,51.0766716,39.29921341,11.26385403,FALSE,0.1,TRUE,3,31,,N,N,N,N
D11,SCr-821-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.74300766,35.74164963,0.440265328,38.18992996,39.29921341,11.26385403,FALSE,0.1,TRUE,3,31,,N,N,N,N
D12,SCr-821-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.18123627,35.74164963,0.440265328,28.6310463,39.29921341,11.26385403,FALSE,0.1,TRUE,3,32,,N,N,N,N
E1,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.5874176,34.57548904,0.397343516,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E2,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.96673203,34.57548904,0.397343516,100,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
E3,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.17231369,34.57548904,0.397343516,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E4,SCr-809,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.1958313,34.07070541,0.147126675,105.5986862,115.0139236,11.29832172,FALSE,0.1,TRUE,3,30,,N,N,N,N
E5,SCr-809,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.10765457,34.07070541,0.147126675,111.9006119,115.0139236,11.29832172,FALSE,0.1,TRUE,3,30,,N,N,N,N
E6,SCr-809,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.90862274,34.07070541,0.147126675,127.5424805,115.0139236,11.29832172,FALSE,0.1,TRUE,3,30,,N,N,N,N
E7,SCr-809-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.4673233,35.49930954,0.093231969,45.77782059,44.88092422,2.710908175,FALSE,0.1,TRUE,3,31,,N,N,N,N
E8,SCr-809-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.42628098,35.49930954,0.093231969,47.02972794,44.88092422,2.710908175,FALSE,0.1,TRUE,3,31,,N,N,N,N
E9,SCr-809-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.60432434,35.49930954,0.093231969,41.83522797,44.88092422,2.710908175,FALSE,0.1,TRUE,3,31,,N,N,N,N
E10,SCr-824,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.12867355,33.07333374,0.065584034,212.9735718,221.0017548,9.600401878,FALSE,0.1,TRUE,3,29,,N,N,N,N
E11,SCr-824,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.09043121,33.07333374,0.065584034,218.3954926,221.0017548,9.600401878,FALSE,0.1,TRUE,3,29,,N,N,N,N
E12,SCr-824,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.00089264,33.07333374,0.065584034,231.6361847,221.0017548,9.600401878,FALSE,0.1,TRUE,3,29,,N,N,N,N
F1,,O.kisutch,STANDARD,FAM,NFQ-MGB,38.48338318,37.25099564,1.126549602,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F2,,O.kisutch,STANDARD,FAM,NFQ-MGB,36.99540329,37.25099564,1.126549602,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F3,,O.kisutch,STANDARD,FAM,NFQ-MGB,36.27420425,37.25099564,1.126549602,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F4,SCr-812,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.91825104,38.49086761,0.809804797,9.139656067,6.722319603,3.418629646,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F5,SCr-812,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.06348801,38.49086761,0.809804797,4.304983616,6.722319603,3.418629646,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F6,SCr-812,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.49086761,0.809804797,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
F7,SCr-812-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.26993942,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F8,SCr-812-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.26993942,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F9,SCr-812-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.26993942,36.26993942,,27.00927925,27.00927925,,FALSE,0.1,TRUE,3,32,,N,N,N,N
F10,SCr-824-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.15749741,35.74119186,0.652780473,29.08134651,40.81232834,18.97027016,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F11,SCr-824-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.98884964,35.74119186,0.652780473,62.69840622,40.81232834,18.97027016,FALSE,0.1,TRUE,3,31,,Y,N,N,N
F12,SCr-824-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.07722092,35.74119186,0.652780473,30.65723419,40.81232834,18.97027016,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G1,,O.kisutch,STANDARD,FAM,NFQ-MGB,38.39960861,39.06543732,0.941623986,5,,,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G2,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,39.06543732,0.941623986,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.73126602,39.06543732,0.941623986,5,,,FALSE,0.1,TRUE,3,35,,Y,N,N,N
