Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201020_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-20 12:43:37 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-176,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.99624634,36.22441101,0.954162955,16.85450363,32.17015076,21.36871529,FALSE,0.1,TRUE,3,33,,Y,N,N,N
C7,SCr-176-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.37878036,38.52928543,0.807032406,3.5089252,6.714335918,3.302557468,FALSE,0.1,TRUE,3,35,,Y,N,N,N
C8,SCr-176-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.77276993,38.52928543,0.807032406,10.10614491,6.714335918,3.302557468,FALSE,0.1,TRUE,3,34,,Y,N,N,N
C9,SCr-176-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.436306,38.52928543,0.807032406,6.527937889,6.714335918,3.302557468,FALSE,0.1,TRUE,3,35,,Y,N,N,N
C10,SCr-183,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.58071899,34.61275101,0.146465316,82.7362442,81.25783539,7.711530209,FALSE,0.1,TRUE,3,30,,N,N,N,N
C11,SCr-183,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.77258301,34.61275101,0.146465316,72.91412354,81.25783539,7.711530209,FALSE,0.1,TRUE,3,31,,N,N,N,N
C12,SCr-183,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.48495483,34.61275101,0.146465316,88.12312317,81.25783539,7.711530209,FALSE,0.1,TRUE,3,30,,N,N,N,N
D1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.9284668,30.92695618,0.009185965,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.9352932,30.92695618,0.009185965,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.91710854,30.92695618,0.009185965,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-177,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.93668365,37.04427719,0.186687931,17.5288868,16.41008949,1.941628456,FALSE,0.1,TRUE,3,32,,N,N,N,N
D5,SCr-177,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.25984573,37.04427719,0.186687931,14.16809177,16.41008949,1.941628456,FALSE,0.1,TRUE,3,33,,N,N,N,N
D6,SCr-177,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.93630219,37.04427719,0.186687931,17.53329086,16.41008949,1.941628456,FALSE,0.1,TRUE,3,33,,N,N,N,N
D7,SCr-177-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.78190994,38.36489105,0.589751065,5.198923111,7.102079868,2.691470146,FALSE,0.1,TRUE,3,35,,Y,N,N,N
D8,SCr-177-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.94787598,38.36489105,0.589751065,9.005236626,7.102079868,2.691470146,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D9,SCr-177-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.36489105,0.589751065,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
D10,SCr-183-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.06282043,37.04779053,1.203317523,16.13139534,19.90357399,14.74433136,FALSE,0.1,TRUE,3,33,,Y,N,N,N
D11,SCr-183-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.24352264,37.04779053,1.203317523,7.411790848,19.90357399,14.74433136,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D12,SCr-183-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.8370285,37.04779053,1.203317523,36.1675415,19.90357399,14.74433136,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.49343109,34.35271835,0.136162803,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.22161484,34.35271835,0.136162803,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.34310532,34.35271835,0.136162803,100,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
E4,SCr-178,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.53569031,36.95762253,0.584650874,11.81418991,18.15770149,6.907660961,FALSE,0.1,TRUE,3,34,,Y,N,N,N
E5,SCr-178,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.97057724,36.95762253,0.584650874,17.14189339,18.15770149,6.907660961,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E6,SCr-178,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.36660385,36.95762253,0.584650874,25.51701927,18.15770149,6.907660961,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E7,SCr-178-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.31206894,39.31206894,,3.666548252,3.666548252,,FALSE,0.1,TRUE,3,35,,N,N,N,N
E8,SCr-178-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.31206894,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
E9,SCr-178-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.31206894,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
E10,SCr-184,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.58945084,34.43832779,0.425068587,82.2617569,93.36545563,27.48084068,FALSE,0.1,TRUE,3,30,,N,N,N,N
E11,SCr-184,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.76718521,34.43832779,0.425068587,73.1738205,93.36545563,27.48084068,FALSE,0.1,TRUE,3,31,,N,N,N,N
E12,SCr-184,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,33.95834732,34.43832779,0.425068587,124.6608047,93.36545563,27.48084068,FALSE,0.1,TRUE,3,30,,N,N,N,N
F1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.13274765,37.49074173,0.605912268,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,36.92890549,37.49074173,0.605912268,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
