"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223)","Host Connected (LGR S/N: 20309223)","Coupler Detached (LGR S/N: 20309223)","End Of File (LGR S/N: 20309223)"
1647,01/21/20 04:32:20 PM,,2.01,,,,
1648,01/21/20 04:35:41 PM,,2.02,,,,
1649,01/21/20 04:37:37 PM,,2.03,,,,
1650,01/21/20 04:41:12 PM,,2.04,,,,
1651,01/21/20 04:43:10 PM,,2.05,,,,
1652,01/21/20 04:45:00 PM,50.995,,,,,
1653,01/21/20 04:45:57 PM,,2.06,,,,
1654,01/21/20 04:47:57 PM,,2.07,,,,
1655,01/21/20 04:50:36 PM,,2.08,,,,
1656,01/21/20 04:52:53 PM,,2.09,,,,
1657,01/21/20 04:58:15 PM,,2.10,,,,
1658,01/21/20 05:00:00 PM,50.995,,,,,
1659,01/21/20 05:04:13 PM,,2.11,,,,
1660,01/21/20 05:11:50 PM,,2.12,,,,
1661,01/21/20 05:14:32 PM,,2.13,,,,
1662,01/21/20 05:15:00 PM,50.819,,,,,
1663,01/21/20 05:19:56 PM,,2.14,,,,
1664,01/21/20 05:26:27 PM,,2.15,,,,
1665,01/21/20 05:30:00 PM,50.643,,,,,
1666,01/21/20 05:35:03 PM,,2.16,,,,
1667,01/21/20 05:43:09 PM,,2.17,,,,
1668,01/21/20 05:45:00 PM,50.643,,,,,
1669,01/21/20 05:52:01 PM,,2.18,,,,
1670,01/21/20 05:58:13 PM,,2.19,,,,
1671,01/21/20 06:00:00 PM,50.466,,,,,
1672,01/21/20 06:04:47 PM,,2.20,,,,
1673,01/21/20 06:07:22 PM,,2.21,,,,
1674,01/21/20 06:09:59 PM,,2.22,,,,
1675,01/21/20 06:12:31 PM,,2.23,,,,
1676,01/21/20 06:15:00 PM,50.466,,,,,
1677,01/21/20 06:16:54 PM,,2.24,,,,
1678,01/21/20 06:21:10 PM,,2.25,,,,
1679,01/21/20 06:27:11 PM,,2.26,,,,
1680,01/21/20 06:30:00 PM,50.290,,,,,
1681,01/21/20 06:30:26 PM,,2.27,,,,
1682,01/21/20 06:35:05 PM,,2.28,,,,
1683,01/21/20 06:37:04 PM,,2.29,,,,
1684,01/21/20 06:40:56 PM,,2.30,,,,
1685,01/21/20 06:45:00 PM,50.290,,,,,
1686,01/21/20 06:45:04 PM,,2.31,,,,
1687,01/21/20 06:52:11 PM,,2.32,,,,
1688,01/21/20 06:57:32 PM,,2.33,,,,
1689,01/21/20 07:00:00 PM,50.113,,,,,
1690,01/21/20 07:00:38 PM,,2.34,,,,
1691,01/21/20 07:03:27 PM,,2.35,,,,
1692,01/21/20 07:10:00 PM,,2.36,,,,
1693,01/21/20 07:14:10 PM,,2.37,,,,
1694,01/21/20 07:15:00 PM,50.113,,,,,
1695,01/21/20 07:20:57 PM,,2.38,,,,
1696,01/21/20 07:27:27 PM,,2.39,,,,
1697,01/21/20 07:30:00 PM,49.937,,,,,
1698,01/21/20 07:35:23 PM,,2.40,,,,
1699,01/21/20 07:39:14 PM,,2.41,,,,
1700,01/21/20 07:45:00 PM,49.759,,,,,
1701,01/21/20 07:48:00 PM,,2.42,,,,
1702,01/21/20 07:52:27 PM,,2.43,,,,
1703,01/21/20 07:57:40 PM,,2.44,,,,
1704,01/21/20 08:00:00 PM,49.759,,,,,
1705,01/21/20 08:01:52 PM,,2.45,,,,
1706,01/21/20 08:07:41 PM,,2.46,,,,
1707,01/21/20 08:11:52 PM,,2.47,,,,
1708,01/21/20 08:15:00 PM,49.759,,,,,
1709,01/21/20 08:18:15 PM,,2.48,,,,
1710,01/21/20 08:22:02 PM,,2.49,,,,
1711,01/21/20 08:26:34 PM,,2.50,,,,
1712,01/21/20 08:29:43 PM,,2.51,,,,
1713,01/21/20 08:30:00 PM,49.937,,,,,
1714,01/21/20 08:34:08 PM,,2.52,,,,
1715,01/21/20 08:37:51 PM,,2.53,,,,
1716,01/21/20 08:42:54 PM,,2.54,,,,
1717,01/21/20 08:45:00 PM,49.937,,,,,
1718,01/21/20 08:45:41 PM,,2.55,,,,
1719,01/21/20 08:49:58 PM,,2.56,,,,
1720,01/21/20 08:53:49 PM,,2.57,,,,
1721,01/21/20 08:58:59 PM,,2.58,,,,
1722,01/21/20 09:00:00 PM,49.937,,,,,
1723,01/21/20 09:02:24 PM,,2.59,,,,
1724,01/21/20 09:06:44 PM,,2.60,,,,
1725,01/21/20 09:09:43 PM,,2.61,,,,
1726,01/21/20 09:12:52 PM,,2.62,,,,
1727,01/21/20 09:14:53 PM,,2.63,,,,
1728,01/21/20 09:15:00 PM,49.937,,,,,
1729,01/21/20 09:18:18 PM,,2.64,,,,
1730,01/21/20 09:20:37 PM,,2.65,,,,
1731,01/21/20 09:23:37 PM,,2.66,,,,
1732,01/21/20 09:26:24 PM,,2.67,,,,
1733,01/21/20 09:30:00 PM,50.113,,,,,
1734,01/21/20 09:30:49 PM,,2.68,,,,
1735,01/21/20 09:34:02 PM,,2.69,,,,
1736,01/21/20 09:38:04 PM,,2.70,,,,
1737,01/21/20 09:41:01 PM,,2.71,,,,
1738,01/21/20 09:45:00 PM,50.113,,,,,
1739,01/21/20 09:45:06 PM,,2.72,,,,
1740,01/21/20 09:48:55 PM,,2.73,,,,
1741,01/21/20 09:52:41 PM,,2.74,,,,
1742,01/21/20 09:55:10 PM,,2.75,,,,
1743,01/21/20 09:58:40 PM,,2.76,,,,
1744,01/21/20 10:00:00 PM,50.113,,,,,
1745,01/21/20 10:00:53 PM,,2.77,,,,
1746,01/21/20 10:04:42 PM,,2.78,,,,
1747,01/21/20 10:07:38 PM,,2.79,,,,
1748,01/21/20 10:11:51 PM,,2.80,,,,
1749,01/21/20 10:14:29 PM,,2.81,,,,
1750,01/21/20 10:15:00 PM,50.113,,,,,
1751,01/21/20 10:19:31 PM,,2.82,,,,
1752,01/21/20 10:22:23 PM,,2.83,,,,
1753,01/21/20 10:27:00 PM,,2.84,,,,
1754,01/21/20 10:30:00 PM,50.290,,,,,
1755,01/21/20 10:30:50 PM,,2.85,,,,
1756,01/21/20 10:35:53 PM,,2.86,,,,
1757,01/21/20 10:40:45 PM,,2.87,,,,
1758,01/21/20 10:45:00 PM,50.290,,,,,
1759,01/21/20 10:45:17 PM,,2.88,,,,
1760,01/21/20 10:48:44 PM,,2.89,,,,
1761,01/21/20 10:54:37 PM,,2.90,,,,
1762,01/21/20 10:58:19 PM,,2.91,,,,
1763,01/21/20 11:00:00 PM,50.290,,,,,
1764,01/21/20 11:03:09 PM,,2.92,,,,
1765,01/21/20 11:09:02 PM,,2.93,,,,
1766,01/21/20 11:14:54 PM,,2.94,,,,
1767,01/21/20 11:15:00 PM,50.290,,,,,
1768,01/21/20 11:19:02 PM,,2.95,,,,
1769,01/21/20 11:25:19 PM,,2.96,,,,
1770,01/21/20 11:29:03 PM,,2.97,,,,
1771,01/21/20 11:30:00 PM,50.466,,,,,
1772,01/21/20 11:34:50 PM,,2.98,,,,
1773,01/21/20 11:39:10 PM,,2.99,,,,
1774,01/21/20 11:45:00 PM,50.466,,,,,
1775,01/21/20 11:45:03 PM,,3.00,,,,
1776,01/21/20 11:49:21 PM,,3.01,,,,
1777,01/21/20 11:56:14 PM,,3.02,,,,
1778,01/22/20 12:00:00 AM,50.643,,,,,
1779,01/22/20 12:02:21 AM,,3.03,,,,
1780,01/22/20 12:10:06 AM,,3.04,,,,
1781,01/22/20 12:15:00 AM,50.819,,,,,
1782,01/22/20 12:15:26 AM,,3.05,,,,
1783,01/22/20 12:22:18 AM,,3.06,,,,
1784,01/22/20 12:26:47 AM,,3.07,,,,
1785,01/22/20 12:30:00 AM,50.819,,,,,
1786,01/22/20 12:33:04 AM,,3.08,,,,
1787,01/22/20 12:39:14 AM,,3.09,,,,
1788,01/22/20 12:45:00 AM,50.819,,,,,
1789,01/22/20 12:47:57 AM,,3.10,,,,
1790,01/22/20 12:54:45 AM,,3.11,,,,
1791,01/22/20 01:00:00 AM,50.819,,,,,
1792,01/22/20 01:04:28 AM,,3.12,,,,
1793,01/22/20 01:14:28 AM,,3.13,,,,
1794,01/22/20 01:15:00 AM,50.819,,,,,
1795,01/22/20 01:28:18 AM,,3.14,,,,
1796,01/22/20 01:30:00 AM,50.819,,,,,
1797,01/22/20 01:37:16 AM,,3.15,,,,
1798,01/22/20 01:45:00 AM,50.819,,,,,
1799,01/22/20 02:00:00 AM,50.995,,,,,
1800,01/22/20 02:00:01 AM,,3.16,,,,
1801,01/22/20 02:14:49 AM,,3.17,,,,
1802,01/22/20 02:15:00 AM,50.995,,,,,
1803,01/22/20 02:30:00 AM,50.995,,,,,
1804,01/22/20 02:30:34 AM,,3.18,,,,
1805,01/22/20 02:40:39 AM,,3.19,,,,
1806,01/22/20 02:45:00 AM,50.995,,,,,
1807,01/22/20 02:58:35 AM,,3.20,,,,
1808,01/22/20 03:00:00 AM,50.995,,,,,
1809,01/22/20 03:15:00 AM,51.172,,,,,
1810,01/22/20 03:18:17 AM,,3.21,,,,
1811,01/22/20 03:30:00 AM,51.172,,,,,
1812,01/22/20 03:45:00 AM,51.172,,,,,
1813,01/22/20 04:00:00 AM,51.172,,,,,
1814,01/22/20 04:15:00 AM,51.172,,,,,
1815,01/22/20 04:30:00 AM,51.172,,,,,
1816,01/22/20 04:45:00 AM,51.172,,,,,
1817,01/22/20 05:00:00 AM,51.172,,,,,
1818,01/22/20 05:15:00 AM,51.346,,,,,
1819,01/22/20 05:30:00 AM,51.172,,,,,
1820,01/22/20 05:45:00 AM,51.172,,,,,
1821,01/22/20 06:00:00 AM,51.172,,,,,
1822,01/22/20 06:15:00 AM,51.172,,,,,
1823,01/22/20 06:30:00 AM,51.172,,,,,
1824,01/22/20 06:45:00 AM,51.172,,,,,
1825,01/22/20 07:00:00 AM,51.172,,,,,
1826,01/22/20 07:15:00 AM,50.995,,,,,
1827,01/22/20 07:18:49 AM,,3.22,,,,
1828,01/22/20 07:30:00 AM,51.172,,,,,
1829,01/22/20 07:45:00 AM,51.346,,,,,
1830,01/22/20 08:00:00 AM,51.699,,,,,
1831,01/22/20 08:15:00 AM,51.699,,,,,
1832,01/22/20 08:30:00 AM,52.050,,,,,
1833,01/22/20 08:45:00 AM,52.401,,,,,
1834,01/22/20 09:00:00 AM,53.274,,,,,
1835,01/22/20 09:15:00 AM,53.798,,,,,
1836,01/22/20 09:30:00 AM,54.495,,,,,
1837,01/22/20 09:45:00 AM,55.189,,,,,
1838,01/22/20 10:00:00 AM,56.057,,,,,
1839,01/22/20 10:15:00 AM,56.230,,,,,
1840,01/22/20 10:30:00 AM,56.230,,,,,
1841,01/22/20 10:45:00 AM,56.230,,,,,
1842,01/22/20 11:00:00 AM,56.230,,,,,
1843,01/22/20 11:15:00 AM,55.884,,,,,
1844,01/22/20 11:30:00 AM,56.404,,,,,
1845,01/22/20 11:45:00 AM,57.441,,,,,
1846,01/22/20 12:00:00 PM,57.268,,,,,
1847,01/22/20 12:15:00 PM,57.096,,,,,
1848,01/22/20 12:30:00 PM,56.923,,,,,
1849,01/22/20 12:45:00 PM,57.268,,,,,
1850,01/22/20 01:00:00 PM,57.958,,,,,
1851,01/22/20 01:15:00 PM,57.958,,,,,
1852,01/22/20 01:30:00 PM,58.303,,,,,
1853,01/22/20 01:45:00 PM,58.820,,,,,
1854,01/22/20 02:00:00 PM,58.820,,,,,
1855,01/22/20 02:15:00 PM,58.647,,,,,
1856,01/22/20 02:30:00 PM,58.820,,,,,
1857,01/22/20 02:45:00 PM,58.820,,,,,
1858,01/22/20 03:00:00 PM,58.647,,,,,
1859,01/22/20 03:15:00 PM,58.647,,,,,
1860,01/22/20 03:30:00 PM,58.476,,,,,
1861,01/22/20 03:45:00 PM,58.131,,,,,
1862,01/22/20 04:00:00 PM,57.785,,,,,
1863,01/22/20 04:15:00 PM,57.441,,,,,
1864,01/22/20 04:30:00 PM,57.268,,,,,
1865,01/22/20 04:45:00 PM,57.096,,,,,
1866,01/22/20 05:00:00 PM,56.577,,,,,
1867,01/22/20 05:15:00 PM,55.711,,,,,
1868,01/22/20 05:30:00 PM,54.669,,,,,
1869,01/22/20 05:45:00 PM,53.798,,,,,
1870,01/22/20 06:00:00 PM,53.100,,,,,
1871,01/22/20 06:15:00 PM,52.401,,,,,
1872,01/22/20 06:30:00 PM,51.874,,,,,
1873,01/22/20 06:45:00 PM,51.346,,,,,
1874,01/22/20 07:00:00 PM,50.995,,,,,
1875,01/22/20 07:15:00 PM,50.819,,,,,
1876,01/22/20 07:30:00 PM,50.466,,,,,
1877,01/22/20 07:45:00 PM,50.290,,,,,
1878,01/22/20 08:00:00 PM,50.290,,,,,
1879,01/22/20 08:15:00 PM,50.113,,,,,
1880,01/22/20 08:30:00 PM,50.113,,,,,
1881,01/22/20 08:45:00 PM,49.937,,,,,
1882,01/22/20 09:00:00 PM,49.937,,,,,
1883,01/22/20 09:15:00 PM,49.759,,,,,
1884,01/22/20 09:30:00 PM,49.759,,,,,
1885,01/22/20 09:45:00 PM,49.759,,,,,
1886,01/22/20 10:00:00 PM,49.582,,,,,
1887,01/22/20 10:15:00 PM,49.582,,,,,
1888,01/22/20 10:30:00 PM,49.404,,,,,
1889,01/22/20 10:45:00 PM,49.404,,,,,
1890,01/22/20 11:00:00 PM,49.228,,,,,
1891,01/22/20 11:15:00 PM,49.228,,,,,
1892,01/22/20 11:30:00 PM,49.228,,,,,
1893,01/22/20 11:45:00 PM,49.228,,,,,
1894,01/23/20 12:00:00 AM,49.050,,,,,
1895,01/23/20 12:15:00 AM,49.050,,,,,
1896,01/23/20 12:30:00 AM,49.050,,,,,
1897,01/23/20 12:45:00 AM,49.050,,,,,
1898,01/23/20 01:00:00 AM,48.871,,,,,
1899,01/23/20 01:15:00 AM,48.871,,,,,
1900,01/23/20 01:30:00 AM,48.871,,,,,
1901,01/23/20 01:45:00 AM,48.871,,,,,
1902,01/23/20 02:00:00 AM,48.871,,,,,
1903,01/23/20 02:15:00 AM,48.695,,,,,
1904,01/23/20 02:30:00 AM,48.695,,,,,
1905,01/23/20 02:45:00 AM,48.517,,,,,
1906,01/23/20 03:00:00 AM,48.517,,,,,
1907,01/23/20 03:15:00 AM,48.339,,,,,
1908,01/23/20 03:30:00 AM,48.339,,,,,
1909,01/23/20 03:45:00 AM,48.339,,,,,
1910,01/23/20 04:00:00 AM,48.339,,,,,
1911,01/23/20 04:15:00 AM,48.517,,,,,
1912,01/23/20 04:30:00 AM,48.517,,,,,
1913,01/23/20 04:45:00 AM,48.517,,,,,
1914,01/23/20 05:00:00 AM,48.517,,,,,
1915,01/23/20 05:15:00 AM,48.695,,,,,
1916,01/23/20 05:30:00 AM,48.871,,,,,
1917,01/23/20 05:45:00 AM,48.871,,,,,
1918,01/23/20 06:00:00 AM,49.050,,,,,
1919,01/23/20 06:15:00 AM,49.050,,,,,
1920,01/23/20 06:30:00 AM,49.050,,,,,
1921,01/23/20 06:45:00 AM,49.228,,,,,
1922,01/23/20 07:00:00 AM,49.228,,,,,
1923,01/23/20 07:15:00 AM,49.228,,,,,
1924,01/23/20 07:30:00 AM,49.404,,,,,
1925,01/23/20 07:45:00 AM,49.582,,,,,
1926,01/23/20 08:00:00 AM,49.582,,,,,
1927,01/23/20 08:15:00 AM,49.759,,,,,
1928,01/23/20 08:30:00 AM,50.113,,,,,
1929,01/23/20 08:45:00 AM,50.643,,,,,
1930,01/23/20 09:00:00 AM,51.699,,,,,
1931,01/23/20 09:15:00 AM,52.750,,,,,
1932,01/23/20 09:30:00 AM,54.322,,,,,
1933,01/23/20 09:45:00 AM,55.364,,,,,
1934,01/23/20 10:00:00 AM,56.057,,,,,
1935,01/23/20 10:15:00 AM,56.230,,,,,
1936,01/23/20 10:30:00 AM,57.441,,,,,
1937,01/23/20 10:45:00 AM,58.820,,,,,
1938,01/23/20 11:00:00 AM,59.851,,,,,
1939,01/23/20 11:15:00 AM,61.912,,,,,
1940,01/23/20 11:30:00 AM,63.968,,,,,
1941,01/23/20 11:45:00 AM,64.996,,,,,
1942,01/23/20 11:49:40 AM,,3.23,,,,
1943,01/23/20 12:00:00 PM,67.221,,,,,
1944,01/23/20 12:15:00 PM,65.851,,,,,
1945,01/23/20 12:30:00 PM,64.825,,,,,
1946,01/23/20 12:45:00 PM,66.537,,,,,
1947,01/23/20 01:00:00 PM,65.509,,,,,
1948,01/23/20 01:15:00 PM,64.139,,,,,
1949,01/23/20 01:30:00 PM,63.797,,,,,
1950,01/23/20 01:45:00 PM,63.626,,,,,
1951,01/23/20 02:00:00 PM,62.598,,,,,
1952,01/23/20 02:15:00 PM,62.083,,,,,
1953,01/23/20 02:30:00 PM,61.054,,,,,
1954,01/23/20 02:45:00 PM,60.024,,,,,
1955,01/23/20 03:00:00 PM,58.993,,,,,
1956,01/23/20 03:15:00 PM,58.131,,,,,
1957,01/23/20 03:30:00 PM,57.441,,,,,
1958,01/23/20 03:40:15 PM,,,Logged,,,
1959,01/23/20 03:40:18 PM,,3.23,,Logged,,Logged
