"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
530,04/04/20 10:49:42 PM,,1.59,,,
531,04/04/20 10:49:54 PM,,1.60,,,
532,04/04/20 10:50:09 PM,,1.61,,,
533,04/04/20 10:50:29 PM,,1.62,,,
534,04/04/20 10:50:55 PM,,1.63,,,
535,04/04/20 10:51:16 PM,,1.64,,,
536,04/04/20 10:52:12 PM,,1.65,,,
537,04/04/20 10:53:37 PM,,1.66,,,
538,04/04/20 10:56:09 PM,,1.67,,,
539,04/04/20 10:57:20 PM,,1.68,,,
540,04/04/20 10:58:00 PM,,1.69,,,
541,04/04/20 10:59:01 PM,,1.70,,,
542,04/04/20 10:59:28 PM,,1.71,,,
543,04/04/20 11:00:00 PM,51.346,,,,
544,04/04/20 11:00:09 PM,,1.72,,,
545,04/04/20 11:00:45 PM,,1.73,,,
546,04/04/20 11:01:17 PM,,1.74,,,
547,04/04/20 11:01:41 PM,,1.75,,,
548,04/04/20 11:02:15 PM,,1.76,,,
549,04/04/20 11:02:47 PM,,1.77,,,
550,04/04/20 11:04:31 PM,,1.78,,,
551,04/04/20 11:08:04 PM,,1.79,,,
552,04/04/20 11:11:40 PM,,1.80,,,
553,04/04/20 11:20:09 PM,,1.81,,,
554,04/04/20 11:25:09 PM,,1.82,,,
555,04/05/20 12:00:00 AM,50.466,,,,
556,04/05/20 01:00:00 AM,49.937,,,,
557,04/05/20 02:00:00 AM,49.937,,,,
558,04/05/20 02:16:40 AM,,1.83,,,
559,04/05/20 03:00:00 AM,49.759,,,,
560,04/05/20 04:00:00 AM,49.937,,,,
561,04/05/20 04:06:23 AM,,1.84,,,
562,04/05/20 04:08:48 AM,,1.85,,,
563,04/05/20 04:10:07 AM,,1.86,,,
564,04/05/20 04:12:15 AM,,1.87,,,
565,04/05/20 04:16:18 AM,,1.88,,,
566,04/05/20 04:17:46 AM,,1.89,,,
567,04/05/20 04:18:21 AM,,1.90,,,
568,04/05/20 04:19:17 AM,,1.91,,,
569,04/05/20 04:20:28 AM,,1.92,,,
570,04/05/20 04:22:42 AM,,1.93,,,
571,04/05/20 04:25:10 AM,,1.94,,,
572,04/05/20 04:27:07 AM,,1.95,,,
573,04/05/20 04:27:46 AM,,1.96,,,
574,04/05/20 04:38:35 AM,,1.97,,,
575,04/05/20 04:49:18 AM,,1.98,,,
576,04/05/20 04:52:01 AM,,1.99,,,
577,04/05/20 04:54:08 AM,,2.00,,,
578,04/05/20 04:55:15 AM,,2.01,,,
579,04/05/20 04:56:20 AM,,2.02,,,
580,04/05/20 04:57:19 AM,,2.03,,,
581,04/05/20 04:57:56 AM,,2.04,,,
582,04/05/20 04:58:32 AM,,2.05,,,
583,04/05/20 04:59:15 AM,,2.06,,,
584,04/05/20 05:00:00 AM,50.643,,,,
585,04/05/20 05:00:20 AM,,2.07,,,
586,04/05/20 05:01:55 AM,,2.08,,,
587,04/05/20 05:02:50 AM,,2.09,,,
588,04/05/20 05:03:27 AM,,2.10,,,
589,04/05/20 05:04:23 AM,,2.11,,,
590,04/05/20 05:05:09 AM,,2.12,,,
591,04/05/20 05:05:56 AM,,2.13,,,
592,04/05/20 05:06:41 AM,,2.14,,,
593,04/05/20 05:07:39 AM,,2.15,,,
594,04/05/20 05:08:54 AM,,2.16,,,
595,04/05/20 05:10:53 AM,,2.17,,,
596,04/05/20 05:13:12 AM,,2.18,,,
597,04/05/20 05:15:52 AM,,2.19,,,
598,04/05/20 05:20:54 AM,,2.20,,,
599,04/05/20 05:22:41 AM,,2.21,,,
600,04/05/20 05:25:15 AM,,2.22,,,
601,04/05/20 05:28:30 AM,,2.23,,,
602,04/05/20 05:30:12 AM,,2.24,,,
603,04/05/20 05:33:07 AM,,2.25,,,
604,04/05/20 05:35:52 AM,,2.26,,,
605,04/05/20 05:38:47 AM,,2.27,,,
606,04/05/20 05:40:01 AM,,2.28,,,
607,04/05/20 05:42:34 AM,,2.29,,,
608,04/05/20 05:44:43 AM,,2.30,,,
609,04/05/20 05:46:21 AM,,2.31,,,
610,04/05/20 05:48:48 AM,,2.32,,,
611,04/05/20 05:56:13 AM,,2.33,,,
612,04/05/20 05:59:46 AM,,2.34,,,
613,04/05/20 06:00:00 AM,50.643,,,,
614,04/05/20 06:09:37 AM,,2.35,,,
615,04/05/20 06:41:26 AM,,2.36,,,
616,04/05/20 06:43:47 AM,,2.37,,,
617,04/05/20 06:45:30 AM,,2.38,,,
618,04/05/20 06:46:34 AM,,2.39,,,
619,04/05/20 06:47:04 AM,,2.40,,,
620,04/05/20 06:47:56 AM,,2.41,,,
621,04/05/20 06:51:00 AM,,2.42,,,
622,04/05/20 06:57:15 AM,,2.43,,,
623,04/05/20 07:00:00 AM,49.582,,,,
624,04/05/20 08:00:00 AM,49.937,,,,
625,04/05/20 09:00:00 AM,49.937,,,,
626,04/05/20 09:29:02 AM,,2.44,,,
627,04/05/20 09:37:26 AM,,2.45,,,
628,04/05/20 09:46:45 AM,,2.46,,,
629,04/05/20 10:00:00 AM,50.113,,,,
630,04/05/20 10:44:46 AM,,2.47,,,
631,04/05/20 11:00:00 AM,50.995,,,,
632,04/05/20 11:06:53 AM,,2.48,,,
633,04/05/20 11:10:38 AM,,2.49,,,
634,04/05/20 11:12:17 AM,,2.50,,,
635,04/05/20 11:13:19 AM,,2.51,,,
636,04/05/20 11:14:41 AM,,2.52,,,
637,04/05/20 11:16:27 AM,,2.53,,,
638,04/05/20 11:19:03 AM,,2.54,,,
639,04/05/20 11:28:29 AM,,2.55,,,
640,04/05/20 11:35:28 AM,,2.56,,,
641,04/05/20 11:40:25 AM,,2.57,,,
642,04/05/20 11:44:30 AM,,2.58,,,
643,04/05/20 11:47:18 AM,,2.59,,,
644,04/05/20 11:49:24 AM,,2.60,,,
645,04/05/20 11:51:59 AM,,2.61,,,
646,04/05/20 11:55:13 AM,,2.62,,,
647,04/05/20 12:00:00 PM,49.228,,,,
648,04/05/20 12:01:36 PM,,2.63,,,
649,04/05/20 12:11:37 PM,,2.64,,,
650,04/05/20 12:15:27 PM,,2.65,,,
651,04/05/20 12:25:21 PM,,2.66,,,
652,04/05/20 12:32:28 PM,,2.67,,,
653,04/05/20 12:39:29 PM,,2.68,,,
654,04/05/20 12:47:58 PM,,2.69,,,
655,04/05/20 01:00:00 PM,49.759,,,,
656,04/05/20 01:04:21 PM,,2.70,,,
657,04/05/20 01:05:40 PM,,2.71,,,
658,04/05/20 01:06:08 PM,,2.72,,,
659,04/05/20 01:08:02 PM,,2.73,,,
660,04/05/20 01:11:40 PM,,2.74,,,
661,04/05/20 01:18:16 PM,,2.75,,,
662,04/05/20 01:22:12 PM,,2.76,,,
663,04/05/20 01:23:33 PM,,2.77,,,
664,04/05/20 01:24:42 PM,,2.78,,,
665,04/05/20 01:27:30 PM,,2.79,,,
666,04/05/20 01:30:39 PM,,2.80,,,
667,04/05/20 01:34:53 PM,,2.81,,,
668,04/05/20 01:40:19 PM,,2.82,,,
669,04/05/20 01:45:17 PM,,2.83,,,
670,04/05/20 01:47:44 PM,,2.84,,,
671,04/05/20 01:50:38 PM,,2.85,,,
672,04/05/20 01:57:34 PM,,2.86,,,
673,04/05/20 02:00:00 PM,49.228,,,,
674,04/05/20 02:11:53 PM,,2.87,,,
675,04/05/20 02:19:43 PM,,2.88,,,
676,04/05/20 02:30:25 PM,,2.89,,,
677,04/05/20 02:41:23 PM,,2.90,,,
678,04/05/20 02:46:30 PM,,2.91,,,
679,04/05/20 02:51:19 PM,,2.92,,,
680,04/05/20 02:56:46 PM,,2.93,,,
681,04/05/20 03:00:00 PM,49.228,,,,
682,04/05/20 03:01:19 PM,,2.94,,,
683,04/05/20 03:08:28 PM,,2.95,,,
684,04/05/20 03:15:55 PM,,2.96,,,
685,04/05/20 03:22:28 PM,,2.97,,,
686,04/05/20 03:28:11 PM,,2.98,,,
687,04/05/20 03:29:36 PM,,2.99,,,
688,04/05/20 03:31:42 PM,,3.00,,,
689,04/05/20 03:38:13 PM,,3.01,,,
690,04/05/20 03:48:36 PM,,3.02,,,
691,04/05/20 04:00:00 PM,48.695,,,,
692,04/05/20 04:06:45 PM,,3.03,,,
693,04/05/20 05:00:00 PM,49.404,,,,
694,04/05/20 06:00:00 PM,48.517,,,,
695,04/05/20 07:00:00 PM,47.446,,,,
696,04/05/20 08:00:00 PM,46.188,,,,
697,04/05/20 09:00:00 PM,45.286,,,,
698,04/05/20 10:00:00 PM,44.922,,,,
699,04/05/20 11:00:00 PM,43.831,,,,
700,04/06/20 12:00:00 AM,42.915,,,,
701,04/06/20 01:00:00 AM,41.810,,,,
702,04/06/20 02:00:00 AM,40.881,,,,
703,04/06/20 03:00:00 AM,40.321,,,,
704,04/06/20 04:00:00 AM,40.696,,,,
705,04/06/20 05:00:00 AM,41.254,,,,
706,04/06/20 05:46:01 AM,,3.04,,,
707,04/06/20 05:52:40 AM,,3.05,,,
708,04/06/20 05:59:12 AM,,3.06,,,
709,04/06/20 06:00:00 AM,41.810,,,,
710,04/06/20 06:19:28 AM,,3.07,,,
711,04/06/20 06:41:01 AM,,3.08,,,
712,04/06/20 07:00:00 AM,42.363,,,,
713,04/06/20 07:16:21 AM,,3.09,,,
714,04/06/20 08:00:00 AM,42.915,,,,
715,04/06/20 08:27:52 AM,,3.10,,,
716,04/06/20 09:00:00 AM,43.466,,,,
717,04/06/20 10:00:00 AM,44.560,,,,
718,04/06/20 10:24:30 AM,,3.11,,,
719,04/06/20 11:00:00 AM,45.466,,,,
720,04/06/20 11:02:54 AM,,3.12,,,
721,04/06/20 11:13:51 AM,,3.13,,,
722,04/06/20 12:00:00 PM,47.624,,,,
723,04/06/20 12:10:51 PM,,3.14,,,
724,04/06/20 12:21:40 PM,,3.15,,,
725,04/06/20 12:28:55 PM,,3.16,,,
726,04/06/20 12:34:27 PM,,3.17,,,
727,04/06/20 12:38:50 PM,,3.18,,,
728,04/06/20 12:43:17 PM,,3.19,,,
729,04/06/20 12:45:34 PM,,3.20,,,
730,04/06/20 12:47:02 PM,,3.21,,,
731,04/06/20 12:48:51 PM,,3.22,,,
732,04/06/20 12:50:16 PM,,3.23,,,
733,04/06/20 12:51:31 PM,,3.24,,,
734,04/06/20 12:52:48 PM,,3.25,,,
735,04/06/20 12:53:58 PM,,3.26,,,
736,04/06/20 12:56:14 PM,,3.27,,,
737,04/06/20 12:58:21 PM,,3.28,,,
738,04/06/20 01:00:00 PM,44.560,,,,
739,04/06/20 01:00:43 PM,,3.29,,,
740,04/06/20 01:02:03 PM,,3.30,,,
741,04/06/20 01:04:22 PM,,3.31,,,
742,04/06/20 01:06:08 PM,,3.32,,,
743,04/06/20 01:08:15 PM,,3.33,,,
744,04/06/20 01:10:55 PM,,3.34,,,
745,04/06/20 01:13:02 PM,,3.35,,,
746,04/06/20 01:15:22 PM,,3.36,,,
747,04/06/20 01:17:43 PM,,3.37,,,
748,04/06/20 01:19:41 PM,,3.38,,,
749,04/06/20 01:21:59 PM,,3.39,,,
750,04/06/20 01:23:56 PM,,3.40,,,
751,04/06/20 01:26:06 PM,,3.41,,,
752,04/06/20 01:27:34 PM,,3.42,,,
753,04/06/20 01:29:07 PM,,3.43,,,
754,04/06/20 01:31:03 PM,,3.44,,,
755,04/06/20 01:33:04 PM,,3.45,,,
756,04/06/20 01:34:44 PM,,3.46,,,
757,04/06/20 01:36:53 PM,,3.47,,,
758,04/06/20 01:39:22 PM,,3.48,,,
759,04/06/20 01:43:20 PM,,3.49,,,
760,04/06/20 01:47:10 PM,,3.50,,,
761,04/06/20 01:54:06 PM,,3.51,,,
762,04/06/20 02:00:00 PM,44.013,,,,
763,04/06/20 02:01:32 PM,,3.52,,,
764,04/06/20 02:11:38 PM,,3.53,,,
765,04/06/20 03:00:00 PM,49.582,,,,
766,04/06/20 04:00:00 PM,48.871,,,,
767,04/06/20 04:07:04 PM,,3.54,,,
768,04/06/20 04:21:12 PM,,3.55,,,
769,04/06/20 04:26:25 PM,,3.56,,,
770,04/06/20 05:00:00 PM,47.088,,,,
771,04/06/20 05:46:21 PM,,3.57,,,
772,04/06/20 06:00:00 PM,46.548,,,,
773,04/06/20 07:00:00 PM,45.104,,,,
774,04/06/20 08:00:00 PM,44.560,,,,
775,04/06/20 09:00:00 PM,43.831,,,,
776,04/06/20 10:00:00 PM,41.810,,,,
777,04/06/20 11:00:00 PM,40.321,,,,
778,04/07/20 12:00:00 AM,41.254,,,,
779,04/07/20 01:00:00 AM,41.810,,,,
780,04/07/20 02:00:00 AM,40.696,,,,
781,04/07/20 03:00:00 AM,39.760,,,,
782,04/07/20 04:00:00 AM,39.007,,,,
783,04/07/20 05:00:00 AM,38.250,,,,
784,04/07/20 06:00:00 AM,37.870,,,,
785,04/07/20 07:00:00 AM,38.061,,,,
786,04/07/20 08:00:00 AM,38.440,,,,
787,04/07/20 09:00:00 AM,41.625,,,,
788,04/07/20 10:00:00 AM,45.828,,,,
789,04/07/20 11:00:00 AM,48.871,,,,
790,04/07/20 12:00:00 PM,58.647,,,,
791,04/07/20 01:00:00 PM,68.421,,,,
792,04/07/20 02:00:00 PM,57.096,,,,
793,04/07/20 03:00:00 PM,59.680,,,,
794,04/07/20 04:00:00 PM,62.769,,,,
795,04/07/20 05:00:00 PM,58.993,,,,
796,04/07/20 06:00:00 PM,54.669,,,,
797,04/07/20 07:00:00 PM,52.050,,,,
798,04/07/20 08:00:00 PM,49.228,,,,
799,04/07/20 09:00:00 PM,46.908,,,,
800,04/07/20 10:00:00 PM,44.742,,,,
801,04/07/20 11:00:00 PM,43.466,,,,
802,04/08/20 12:00:00 AM,44.195,,,,
803,04/08/20 01:00:00 AM,44.379,,,,
804,04/08/20 02:00:00 AM,44.922,,,,
805,04/08/20 03:00:00 AM,45.286,,,,
806,04/08/20 04:00:00 AM,45.286,,,,
807,04/08/20 05:00:00 AM,45.466,,,,
808,04/08/20 06:00:00 AM,45.286,,,,
809,04/08/20 07:00:00 AM,44.922,,,,
810,04/08/20 08:00:00 AM,45.648,,,,
811,04/08/20 09:00:00 AM,48.517,,,,
812,04/08/20 10:00:00 AM,52.750,,,,
813,04/08/20 11:00:00 AM,52.925,,,,
814,04/08/20 12:00:00 PM,52.925,,,,
815,04/08/20 01:00:00 PM,54.147,,,,
816,04/08/20 02:00:00 PM,53.274,,,,
817,04/08/20 03:00:00 PM,52.401,,,,
818,04/08/20 04:00:00 PM,53.623,,,,
819,04/08/20 05:00:00 PM,53.100,,,,
820,04/08/20 06:00:00 PM,51.523,,,,
821,04/08/20 07:00:00 PM,51.172,,,,
822,04/08/20 08:00:00 PM,49.582,,,,
823,04/08/20 08:58:32 PM,,3.58,,,
824,04/08/20 09:00:00 PM,49.050,,,,
825,04/08/20 09:35:18 PM,,3.59,,,
826,04/08/20 10:00:00 PM,48.695,,,,
827,04/08/20 11:00:00 PM,48.517,,,,
828,04/09/20 12:00:00 AM,48.695,,,,
829,04/09/20 01:00:00 AM,48.695,,,,
830,04/09/20 01:12:42 AM,,3.60,,,
831,04/09/20 01:51:15 AM,,3.61,,,
832,04/09/20 02:00:00 AM,49.050,,,,
833,04/09/20 02:35:31 AM,,3.62,,,
834,04/09/20 03:00:00 AM,49.050,,,,
835,04/09/20 03:41:07 AM,,3.63,,,
836,04/09/20 04:00:00 AM,49.050,,,,
837,04/09/20 04:37:34 AM,,3.64,,,
838,04/09/20 05:00:00 AM,49.050,,,,
839,04/09/20 05:04:57 AM,,3.65,,,
840,04/09/20 05:18:39 AM,,3.66,,,
841,04/09/20 05:31:50 AM,,3.67,,,
842,04/09/20 05:45:04 AM,,3.68,,,
843,04/09/20 05:55:35 AM,,3.69,,,
844,04/09/20 06:00:00 AM,49.050,,,,
845,04/09/20 06:04:29 AM,,3.70,,,
846,04/09/20 06:13:49 AM,,3.71,,,
847,04/09/20 06:22:13 AM,,3.72,,,
848,04/09/20 06:41:03 AM,,3.73,,,
849,04/09/20 07:00:00 AM,49.050,,,,
850,04/09/20 07:05:52 AM,,3.74,,,
851,04/09/20 08:00:00 AM,49.404,,,,
852,04/09/20 08:37:13 AM,,3.75,,,
853,04/09/20 09:00:00 AM,49.937,,,,
854,04/09/20 09:41:10 AM,,3.76,,,
855,04/09/20 10:00:00 AM,50.819,,,,
856,04/09/20 10:22:40 AM,,3.77,,,
857,04/09/20 11:00:00 AM,52.225,,,,
858,04/09/20 12:00:00 PM,55.537,,,,
859,04/09/20 01:00:00 PM,57.096,,,,
860,04/09/20 02:00:00 PM,59.337,,,,
861,04/09/20 03:00:00 PM,56.750,,,,
862,04/09/20 04:00:00 PM,53.623,,,,
863,04/09/20 05:00:00 PM,54.842,,,,
864,04/09/20 06:00:00 PM,52.750,,,,
865,04/09/20 07:00:00 PM,51.699,,,,
866,04/09/20 08:00:00 PM,51.346,,,,
867,04/09/20 09:00:00 PM,50.995,,,,
868,04/09/20 10:00:00 PM,50.819,,,,
869,04/09/20 11:00:00 PM,50.819,,,,
870,04/10/20 12:00:00 AM,50.643,,,,
871,04/10/20 01:00:00 AM,50.643,,,,
872,04/10/20 02:00:00 AM,50.643,,,,
873,04/10/20 03:00:00 AM,50.290,,,,
874,04/10/20 04:00:00 AM,50.113,,,,
875,04/10/20 05:00:00 AM,49.759,,,,
876,04/10/20 06:00:00 AM,49.050,,,,
877,04/10/20 07:00:00 AM,47.802,,,,
878,04/10/20 08:00:00 AM,47.446,,,,
879,04/10/20 09:00:00 AM,50.113,,,,
880,04/10/20 10:00:00 AM,56.057,,,,
881,04/10/20 11:00:00 AM,58.476,,,,
882,04/10/20 12:00:00 PM,58.476,,,,
883,04/10/20 01:00:00 PM,66.022,,,,
884,04/10/20 02:00:00 PM,66.879,,,,
885,04/10/20 03:00:00 PM,63.455,,,,
886,04/10/20 04:00:00 PM,70.480,,,,
887,04/10/20 05:00:00 PM,62.769,,,,
888,04/10/20 06:00:00 PM,57.441,,,,
889,04/10/20 07:00:00 PM,54.495,,,,
890,04/10/20 08:00:00 PM,52.225,,,,
891,04/10/20 09:00:00 PM,49.759,,,,
892,04/10/20 10:00:00 PM,48.160,,,,
893,04/10/20 11:00:00 PM,46.728,,,,
894,04/11/20 12:00:00 AM,46.188,,,,
895,04/11/20 01:00:00 AM,45.286,,,,
896,04/11/20 02:00:00 AM,44.742,,,,
897,04/11/20 03:00:00 AM,44.742,,,,
898,04/11/20 04:00:00 AM,44.922,,,,
899,04/11/20 05:00:00 AM,45.286,,,,
900,04/11/20 06:00:00 AM,46.369,,,,
901,04/11/20 07:00:00 AM,47.266,,,,
902,04/11/20 08:00:00 AM,48.695,,,,
903,04/11/20 09:00:00 AM,50.995,,,,
904,04/11/20 10:00:00 AM,53.623,,,,
905,04/11/20 11:00:00 AM,55.537,,,,
906,04/11/20 12:00:00 PM,55.189,,,,
907,04/11/20 01:00:00 PM,55.537,,,,
908,04/11/20 02:00:00 PM,55.884,,,,
909,04/11/20 03:00:00 PM,56.230,,,,
910,04/11/20 04:00:00 PM,53.798,,,,
911,04/11/20 05:00:00 PM,52.750,,,,
912,04/11/20 06:00:00 PM,52.401,,,,
913,04/11/20 07:00:00 PM,51.523,,,,
914,04/11/20 08:00:00 PM,50.819,,,,
915,04/11/20 09:00:00 PM,50.290,,,,
916,04/11/20 10:00:00 PM,49.759,,,,
917,04/11/20 11:00:00 PM,49.582,,,,
918,04/12/20 12:00:00 AM,49.228,,,,
919,04/12/20 01:00:00 AM,49.050,,,,
920,04/12/20 02:00:00 AM,48.871,,,,
921,04/12/20 03:00:00 AM,48.160,,,,
922,04/12/20 04:00:00 AM,47.088,,,,
923,04/12/20 05:00:00 AM,46.728,,,,
924,04/12/20 06:00:00 AM,46.908,,,,
925,04/12/20 07:00:00 AM,47.266,,,,
926,04/12/20 08:00:00 AM,48.339,,,,
927,04/12/20 09:00:00 AM,49.404,,,,
928,04/12/20 09:03:34 AM,,3.78,,,
929,04/12/20 10:00:00 AM,50.819,,,,
930,04/12/20 11:00:00 AM,52.576,,,,
931,04/12/20 12:00:00 PM,52.750,,,,
932,04/12/20 01:00:00 PM,53.274,,,,
933,04/12/20 02:00:00 PM,53.100,,,,
934,04/12/20 03:00:00 PM,52.925,,,,
935,04/12/20 04:00:00 PM,52.401,,,,
936,04/12/20 05:00:00 PM,52.225,,,,
937,04/12/20 06:00:00 PM,51.172,,,,
938,04/12/20 07:00:00 PM,50.819,,,,
939,04/12/20 08:00:00 PM,50.290,,,,
940,04/12/20 09:00:00 PM,50.290,,,,
941,04/12/20 10:00:00 PM,50.113,,,,
942,04/12/20 11:00:00 PM,49.582,,,,
943,04/13/20 12:00:00 AM,49.759,,,,
944,04/13/20 01:00:00 AM,49.228,,,,
945,04/13/20 02:00:00 AM,48.695,,,,
946,04/13/20 03:00:00 AM,48.339,,,,
947,04/13/20 04:00:00 AM,47.982,,,,
948,04/13/20 05:00:00 AM,47.624,,,,
949,04/13/20 06:00:00 AM,47.088,,,,
950,04/13/20 07:00:00 AM,46.548,,,,
951,04/13/20 08:00:00 AM,47.624,,,,
952,04/13/20 09:00:00 AM,49.582,,,,
953,04/13/20 10:00:00 AM,53.100,,,,
954,04/13/20 11:00:00 AM,56.230,,,,
955,04/13/20 12:00:00 PM,72.028,,,,
956,04/13/20 01:00:00 PM,76.354,,,,
957,04/13/20 02:00:00 PM,64.481,,,,
958,04/13/20 03:00:00 PM,60.712,,,,
959,04/13/20 04:00:00 PM,68.248,,,,
960,04/13/20 05:00:00 PM,60.195,,,,
961,04/13/20 06:00:00 PM,54.322,,,,
962,04/13/20 07:00:00 PM,52.225,,,,
963,04/13/20 08:00:00 PM,50.290,,,,
964,04/13/20 09:00:00 PM,48.695,,,,
965,04/13/20 10:00:00 PM,48.517,,,,
966,04/13/20 11:00:00 PM,48.871,,,,
967,04/14/20 12:00:00 AM,48.517,,,,
968,04/14/20 01:00:00 AM,47.802,,,,
969,04/14/20 02:00:00 AM,46.369,,,,
970,04/14/20 03:00:00 AM,44.922,,,,
971,04/14/20 04:00:00 AM,44.379,,,,
972,04/14/20 05:00:00 AM,44.742,,,,
973,04/14/20 06:00:00 AM,44.560,,,,
974,04/14/20 07:00:00 AM,44.195,,,,
975,04/14/20 08:00:00 AM,44.922,,,,
976,04/14/20 09:00:00 AM,48.160,,,,
977,04/14/20 10:00:00 AM,53.623,,,,
978,04/14/20 11:00:00 AM,59.508,,,,
979,04/14/20 12:00:00 PM,79.326,,,,
980,04/14/20 01:00:00 PM,84.654,,,,
981,04/14/20 02:00:00 PM,71.512,,,,
982,04/14/20 03:00:00 PM,69.449,,,,
983,04/14/20 04:00:00 PM,79.151,,,,
984,04/14/20 05:00:00 PM,68.763,,,,
985,04/14/20 06:00:00 PM,63.626,,,,
986,04/14/20 07:00:00 PM,60.195,,,,
987,04/14/20 08:00:00 PM,56.750,,,,
988,04/14/20 09:00:00 PM,53.449,,,,
989,04/14/20 10:00:00 PM,51.874,,,,
990,04/14/20 11:00:00 PM,50.819,,,,
991,04/15/20 12:00:00 AM,50.466,,,,
992,04/15/20 01:00:00 AM,50.819,,,,
993,04/15/20 02:00:00 AM,50.466,,,,
994,04/15/20 03:00:00 AM,50.113,,,,
995,04/15/20 04:00:00 AM,50.113,,,,
996,04/15/20 05:00:00 AM,50.290,,,,
997,04/15/20 06:00:00 AM,49.937,,,,
998,04/15/20 07:00:00 AM,49.759,,,,
999,04/15/20 08:00:00 AM,50.113,,,,
1000,04/15/20 09:00:00 AM,52.750,,,,
1001,04/15/20 10:00:00 AM,57.785,,,,
1002,04/15/20 11:00:00 AM,64.996,,,,
1003,04/15/20 12:00:00 PM,84.295,,,,
1004,04/15/20 01:00:00 PM,89.938,,,,
1005,04/15/20 02:00:00 PM,76.354,,,,
1006,04/15/20 03:00:00 PM,72.028,,,,
1007,04/15/20 04:00:00 PM,78.800,,,,
1008,04/15/20 05:00:00 PM,66.366,,,,
1009,04/15/20 06:00:00 PM,62.769,,,,
1010,04/15/20 07:00:00 PM,57.268,,,,
1011,04/15/20 08:00:00 PM,53.449,,,,
1012,04/15/20 09:00:00 PM,52.750,,,,
1013,04/15/20 10:00:00 PM,51.346,,,,
1014,04/15/20 11:00:00 PM,49.937,,,,
1015,04/16/20 12:00:00 AM,48.695,,,,
1016,04/16/20 01:00:00 AM,47.446,,,,
1017,04/16/20 02:00:00 AM,46.369,,,,
1018,04/16/20 03:00:00 AM,46.369,,,,
1019,04/16/20 04:00:00 AM,46.008,,,,
1020,04/16/20 05:00:00 AM,46.188,,,,
1021,04/16/20 06:00:00 AM,47.088,,,,
1022,04/16/20 07:00:00 AM,47.802,,,,
1023,04/16/20 08:00:00 AM,49.582,,,,
1024,04/16/20 09:00:00 AM,52.401,,,,
1025,04/16/20 10:00:00 AM,57.614,,,,
1026,04/16/20 11:00:00 AM,58.647,,,,
1027,04/16/20 12:00:00 PM,56.230,,,,
1028,04/16/20 01:00:00 PM,56.057,,,,
1029,04/16/20 02:00:00 PM,55.537,,,,
1030,04/16/20 03:00:00 PM,54.669,,,,
1031,04/16/20 03:40:18 PM,,,Logged,,
1032,04/16/20 03:40:32 PM,,3.78,,Logged,Logged
