"Protocol","Start Date","Start Date (Julian)","Sample Start Date","Sample Start Date (Julian)","Sample End Date","Sample End Date (Julian)","Time To Sample (hh:mm:ss)","Target Volume (ml)","Actual Volume (ml)","Difference (ml)","WCR Sample Start Date","WCR Sample Start Date (Julian)","WCR Sample End Date","WCR Sample End Date (Julian)","WCR Time To Sample (hh:mm:ss)","WCR Target Volume (ml)","WCR Actual Volume (ml)","WCR Difference (ml)"
"bac wcr","2019-05-12 18:04:29 -07:00","132.75","2019-05-12 18:10:02 -07:00","132.76","2019-05-12 19:07:03 -07:00","132.80","0:57:0","2000.0","825.0","1175"
"bac wcr","2019-05-13 06:04:39 -07:00","133.25","2019-05-13 06:10:12 -07:00","133.26","2019-05-13 07:02:22 -07:00","133.29","0:52:9","2000.0","875.0","1125"
"bac wcr","2019-05-13 12:04:34 -07:00","133.50","2019-05-13 12:10:07 -07:00","133.51","2019-05-13 13:09:22 -07:00","133.55","0:59:14","2000.0","1000.1","999.9"
"bac wcr","2019-05-13 18:04:31 -07:00","133.75","2019-05-13 18:10:03 -07:00","133.76","2019-05-13 19:06:15 -07:00","133.80","0:56:11","2000.0","1025.1","974.9000000000001"
"bac wcr","2019-05-14 06:04:37 -07:00","134.25","2019-05-14 06:10:10 -07:00","134.26","2019-05-14 06:55:00 -07:00","134.29","0:44:49","2000.0","725.0","1275"
"bac wcr","2019-05-14 12:44:42 -07:00","134.53","2019-05-14 12:50:15 -07:00","134.53","2019-05-14 13:50:39 -07:00","134.58","1:0:23","2000.0","1025.1","974.9000000000001"
"bac wcr","2019-05-14 18:04:31 -07:00","134.75","2019-05-14 18:10:04 -07:00","134.76","2019-05-14 19:07:22 -07:00","134.80","0:57:17","2000.0","1125.1","874.9000000000001"
"bac wcr","2019-05-15 06:04:37 -07:00","135.25","2019-05-15 06:10:10 -07:00","135.26","2019-05-15 07:02:54 -07:00","135.29","0:52:44","2000.0","800.0","1200"
"bac wcr","2019-05-15 12:04:33 -07:00","135.50","2019-05-15 12:10:16 -07:00","135.51","2019-05-15 12:55:20 -07:00","135.54","0:45:3","2000.0","948.5","1051.5"
"bac wcr","2019-05-17 11:10:31 -07:00","137.47"
"bac wcr","2019-05-17 11:48:30 -07:00","137.49","2019-05-17 11:54:04 -07:00","137.50","2019-05-17 12:40:55 -07:00","137.53","0:46:50","2000.0","850.0","1150"
"bac wcr","2019-05-17 18:04:30 -07:00","137.75","2019-05-17 18:10:04 -07:00","137.76","2019-05-17 18:56:37 -07:00","137.79","0:46:33","2000.0","800.0","1200"
"bac wcr","2019-05-18 06:04:42 -07:00","138.25","2019-05-18 06:10:16 -07:00","138.26","2019-05-18 06:57:13 -07:00","138.29","0:46:56","2000.0","825.0","1175"
"bac wcr","2019-05-18 12:04:34 -07:00","138.50","2019-05-18 12:10:07 -07:00","138.51","2019-05-18 13:10:03 -07:00","138.55","0:59:55","2000.0","975.0","1025"
"bac wcr","2019-05-18 18:04:37 -07:00","138.75","2019-05-18 18:10:21 -07:00","138.76","2019-05-18 19:52:03 -07:00","138.83","1:41:42","2000.0","536.2","1463.8"
"bac wcr","2019-05-19 06:04:38 -07:00","139.25","2019-05-19 06:10:12 -07:00","139.26","2019-05-19 06:25:44 -07:00","139.27","0:15:31","2000.0","148.2","1851.8"
"bac wcr","2019-05-19 12:04:33 -07:00","139.50","2019-05-19 12:10:09 -07:00","139.51","2019-05-19 12:27:57 -07:00","139.52","0:17:48","2000.0","175.0","1825"
"bac wcr","2019-05-19 18:04:31 -07:00","139.75","2019-05-19 18:10:05 -07:00","139.76","2019-05-19 18:36:26 -07:00","139.78","0:26:20","2000.0","321.8","1678.2"
"bac wcr","2019-05-20 06:04:39 -07:00","140.25","2019-05-20 06:10:14 -07:00","140.26","2019-05-20 06:31:53 -07:00","140.27","0:21:39","2000.0","350.0","1650"
"bac wcr","2019-05-20 12:04:34 -07:00","140.50","2019-05-20 12:10:09 -07:00","140.51","2019-05-20 12:43:07 -07:00","140.53","0:32:57","2000.0","448.1","1551.9"
"bac wcr","2019-05-20 18:04:31 -07:00","140.75","2019-05-20 18:10:05 -07:00","140.76","2019-05-20 18:43:50 -07:00","140.78","0:33:44","2000.0","550.0","1450"
"bac wcr","2019-05-21 06:04:37 -07:00","141.25","2019-05-21 06:10:13 -07:00","141.26","2019-05-21 06:45:35 -07:00","141.28","0:35:22","2000.0","448.4","1551.6"
"bac wcr","2019-05-21 12:04:34 -07:00","141.50","2019-05-21 12:10:09 -07:00","141.51","2019-05-21 12:40:50 -07:00","141.53","0:30:41","2000.0","575.0","1425"
"bac wcr","2019-05-21 18:04:32 -07:00","141.75","2019-05-21 18:10:17 -07:00","141.76","2019-05-21 18:42:16 -07:00","141.78","0:31:59","2000.0","625.0","1375"
"bac wcr","2019-05-22 06:04:39 -07:00","142.25","2019-05-22 06:10:13 -07:00","142.26","2019-05-22 06:45:18 -07:00","142.28","0:35:5","2000.0","447.3","1552.7"
"bac wcr","2019-05-22 12:04:34 -07:00","142.50","2019-05-22 12:10:09 -07:00","142.51","2019-05-22 12:43:20 -07:00","142.53","0:33:11","2000.0","399.0","1601"
"bac wcr","2019-05-22 18:04:32 -07:00","142.75","2019-05-22 18:10:07 -07:00","142.76","2019-05-22 18:46:45 -07:00","142.78","0:36:37","2000.0","522.8","1477.2"
"bac wcr","2019-05-23 06:04:38 -07:00","143.25","2019-05-23 06:10:13 -07:00","143.26","2019-05-22 18:46:45 -07:00","142.78","0:36:37","2000.0","",""
"bac wcr","2019-05-23 07:33:38 -07:00","143.32","2019-05-23 07:39:13 -07:00","143.32","2019-05-23 08:12:01 -07:00","143.34","0:32:47","2000.0","625.0","1375"
"bac wcr","2019-05-23 12:04:31 -07:00","143.50","2019-05-23 12:15:16 -07:00","143.51","2019-05-23 12:50:22 -07:00","143.53","0:35:6","2000.0","500.0","1500"
"bac wcr","2019-05-23 18:04:35 -07:00","143.75","2019-05-23 18:15:09 -07:00","143.76","2019-05-23 18:54:39 -07:00","143.79","0:39:30","2000.0","750.0","1250"
"bac wcr","2019-05-24 06:04:38 -07:00","144.25","2019-05-24 06:15:13 -07:00","144.26","2019-05-24 06:49:17 -07:00","144.28","0:34:4","2000.0","625.0","1375"
"bac wcr","2019-05-24 12:04:24 -07:00","144.50","2019-05-24 12:14:59 -07:00","144.51","2019-05-24 12:53:10 -07:00","144.54","0:38:10","2000.0","725.0","1275"
"bac wcr","2019-05-24 18:04:05 -07:00","144.75","2019-05-24 18:14:40 -07:00","144.76","2019-05-24 18:53:59 -07:00","144.79","0:39:18","2000.0","725.1","1274.9"
"bac wcr","2019-05-25 06:04:38 -07:00","145.25","2019-05-25 06:15:15 -07:00","145.26","2019-05-25 06:51:59 -07:00","145.29","0:36:44","2000.0","650.0","1350"
"bac wcr","2019-05-25 12:04:35 -07:00","145.50","2019-05-25 12:15:10 -07:00","145.51","2019-05-25 12:58:23 -07:00","145.54","0:43:12","2000.0","700.0","1300"
"bac wcr","2019-05-25 18:04:33 -07:00","145.75","2019-05-25 18:16:05 -07:00","145.76","2019-05-25 19:33:22 -07:00","145.81","1:17:17","2000.0","600.0","1400"
"bac wcr","2019-05-26 06:04:39 -07:00","146.25","2019-05-26 06:15:15 -07:00","146.26","2019-05-26 06:58:33 -07:00","146.29","0:43:17","2000.0","649.2","1350.8"
"bac wcr","2019-05-26 12:04:36 -07:00","146.50","2019-05-26 12:15:11 -07:00","146.51","2019-05-26 12:55:26 -07:00","146.54","0:40:15","2000.0","750.0","1250"
"bac wcr","2019-05-26 18:04:35 -07:00","146.75","2019-05-26 18:15:11 -07:00","146.76","2019-05-26 18:58:48 -07:00","146.79","0:43:37","2000.0","650.0","1350"
"bac wcr","2019-05-27 06:04:40 -07:00","147.25","2019-05-27 06:15:16 -07:00","147.26","2019-05-27 06:56:36 -07:00","147.29","0:41:19","2000.0","700.0","1300"
"bac wcr","2019-05-27 12:04:35 -07:00","147.50","2019-05-27 12:15:17 -07:00","147.51","2019-05-27 13:03:01 -07:00","147.54","0:47:44","2000.0","850.0","1150"
"bac wcr","2019-05-27 18:04:13 -07:00","147.75","2019-05-27 18:14:51 -07:00","147.76","2019-05-27 19:00:25 -07:00","147.79","0:45:34","2000.0","875.1","1124.9"
"bac wcr","2019-05-28 06:04:38 -07:00","148.25","2019-05-28 06:15:14 -07:00","148.26","2019-05-28 07:05:41 -07:00","148.30","0:50:26","2000.0","823.6","1176.4"
"bac wcr","2019-05-28 12:04:31 -07:00","148.50","2019-05-28 12:15:08 -07:00","148.51","2019-05-28 12:59:07 -07:00","148.54","0:43:58","2000.0","700.0","1300"
"bac wcr","2019-05-28 18:04:21 -07:00","148.75","2019-05-28 18:14:57 -07:00","148.76","2019-05-28 19:07:07 -07:00","148.80","0:52:9","2000.0","875.1","1124.9"
"bac wcr","2019-05-29 06:04:41 -07:00","149.25","2019-05-29 06:15:18 -07:00","149.26","2019-05-29 07:56:32 -07:00","149.33","1:41:14","2000.0","694.2","1305.8"
"bac wcr","2019-05-29 12:04:36 -07:00","149.50","2019-05-29 12:15:12 -07:00","149.51","2019-05-29 13:05:38 -07:00","149.55","0:50:25","2000.0","724.3","1275.7"
"bac wcr","2019-05-29 18:04:33 -07:00","149.75","2019-05-29 18:15:09 -07:00","149.76","2019-05-29 19:02:44 -07:00","149.79","0:47:34","2000.0","975.0","1025"
"bac wcr","2019-05-30 06:04:39 -07:00","150.25","2019-05-30 06:15:16 -07:00","150.26","2019-05-30 07:05:18 -07:00","150.30","0:50:2","2000.0","823.4","1176.6"
"bac wcr","2019-05-30 12:04:38 -07:00","150.50","2019-05-30 12:15:14 -07:00","150.51","2019-05-30 13:02:32 -07:00","150.54","0:47:18","2000.0","850.0","1150"
"bac wcr","2019-05-30 18:04:35 -07:00","150.75","2019-05-30 18:15:11 -07:00","150.76","2019-05-30 19:05:32 -07:00","150.80","0:50:20","2000.0","925.1","1074.9"
"bac wcr","2019-05-31 05:44:53 -07:00","151.24","2019-05-31 05:55:30 -07:00","151.25","2019-05-31 06:40:23 -07:00","151.28","0:44:53","2000.0","775.0","1225"
"bac wcr","2019-05-31 11:44:45 -07:00","151.49","2019-05-31 11:55:21 -07:00","151.50","2019-05-31 12:46:51 -07:00","151.53","0:51:30","2000.0","850.0","1150"
"bac wcr","2019-05-31 17:44:33 -07:00","151.74","2019-05-31 17:55:10 -07:00","151.75","2019-05-31 18:48:11 -07:00","151.78","0:53:1","2000.0","1025.1","974.9000000000001"
"bac wcr","2019-06-01 06:04:41 -07:00","152.25","2019-06-01 06:15:18 -07:00","152.26","2019-06-01 07:03:58 -07:00","152.29","0:48:39","2000.0","850.0","1150"
"bac wcr","2019-06-01 12:04:36 -07:00","152.50","2019-06-01 12:15:12 -07:00","152.51","2019-06-01 13:06:16 -07:00","152.55","0:51:3","2000.0","1050.1","949.9000000000001"
"bac wcr","2019-06-01 18:04:36 -07:00","152.75","2019-06-01 18:15:13 -07:00","152.76","2019-06-01 19:06:49 -07:00","152.80","0:51:35","2000.0","850.0","1150"
"bac wcr","2019-06-02 06:04:40 -07:00","153.25","2019-06-02 06:15:17 -07:00","153.26","2019-06-02 07:05:12 -07:00","153.30","0:49:54","2000.0","900.0","1100"
"bac wcr","2019-06-02 12:04:32 -07:00","153.50","2019-06-02 12:15:09 -07:00","153.51","2019-06-02 13:03:28 -07:00","153.54","0:48:18","2000.0","875.0","1125"
"bac wcr","2019-06-02 18:04:43 -07:00","153.75","2019-06-02 18:15:20 -07:00","153.76","2019-06-02 19:04:42 -07:00","153.79","0:49:21","2000.0","950.0","1050"
"bac wcr","2019-06-03 06:04:39 -07:00","154.25","2019-06-03 06:15:17 -07:00","154.26","2019-06-03 07:02:35 -07:00","154.29","0:47:17","2000.0","700.0","1300"
"bac wcr","2019-06-03 12:04:34 -07:00","154.50","2019-06-03 12:15:12 -07:00","154.51","2019-06-03 13:05:06 -07:00","154.55","0:49:54","2000.0","925.0","1075"
"bac wcr","2019-06-03 18:04:45 -07:00","154.75","2019-06-03 18:15:22 -07:00","154.76","2019-06-03 19:08:33 -07:00","154.80","0:53:10","2000.0","1050.1","949.9000000000001"
"bac wcr","2019-06-04 06:04:40 -07:00","155.25","2019-06-04 06:15:22 -07:00","155.26","2019-06-04 06:59:06 -07:00","155.29","0:43:44","2000.0","675.0","1325"
"bac wcr","2019-06-04 18:04:32 -07:00","155.75","2019-06-04 18:15:09 -07:00","155.76","2019-06-04 19:07:51 -07:00","155.80","0:52:42","2000.0","975.1","1024.9"
"bac wcr","2019-06-05 06:04:41 -07:00","156.25","2019-06-05 06:15:19 -07:00","156.26","2019-06-05 07:07:06 -07:00","156.30","0:51:46","2000.0","774.8","1225.2"
"bac wcr","2019-06-05 18:04:34 -07:00","156.75","2019-06-05 18:15:11 -07:00","156.76","2019-06-05 19:05:55 -07:00","156.80","0:50:44","2000.0","975.0","1025"
"bac wcr","2019-06-06 06:04:40 -07:00","157.25","2019-06-06 06:15:18 -07:00","157.26","2019-06-06 07:04:46 -07:00","157.29","0:49:28","2000.0","874.6","1125.4"
"bac wcr","2019-06-06 18:04:34 -07:00","157.75","2019-06-06 18:15:12 -07:00","157.76","2019-06-06 19:11:22 -07:00","157.80","0:56:9","2000.0","1000.0","1000"
"bac wcr","2019-06-07 06:04:42 -07:00","158.25","2019-06-07 06:15:28 -07:00","158.26","2019-06-07 07:02:56 -07:00","158.29","0:47:27","2000.0","825.0","1175"
"bac wcr","2019-06-07 18:04:33 -07:00","158.75","2019-06-07 18:15:11 -07:00","158.76","2019-06-07 19:06:20 -07:00","158.80","0:51:8","2000.0","1000.0","1000"
"bac wcr","2019-06-08 06:04:43 -07:00","159.25","2019-06-08 06:15:23 -07:00","159.26","2019-06-08 06:59:32 -07:00","159.29","0:44:9","2000.0","725.0","1275"
"bac wcr","2019-06-10 11:57:33 -07:00","161.50","2019-06-10 12:08:11 -07:00","161.51","2019-06-10 13:04:55 -07:00","161.55","0:56:44","2000.0","925.0","1075"
"bac wcr","2019-06-10 17:44:33 -07:00","161.74","2019-06-10 17:55:11 -07:00","161.75","2019-06-10 18:49:29 -07:00","161.78","0:54:17","2000.0","1025.1","974.9000000000001"
"bac wcr","2019-06-11 06:04:48 -07:00","162.25","2019-06-11 06:15:27 -07:00","162.26","2019-06-11 07:02:22 -07:00","162.29","0:46:54","2000.0","775.0","1225"
"bac wcr","2019-06-11 17:54:35 -07:00","162.75","2019-06-11 18:05:13 -07:00","162.75","2019-06-11 19:00:32 -07:00","162.79","0:55:18","2000.0","1000.1","999.9"
"bac wcr","2019-06-12 06:04:37 -07:00","163.25","2019-06-12 06:15:15 -07:00","163.26","2019-06-12 07:00:29 -07:00","163.29","0:45:13","2000.0","750.0","1250"
"bac wcr","2019-06-12 18:04:36 -07:00","163.75","2019-06-12 18:15:14 -07:00","163.76","2019-06-12 19:02:40 -07:00","163.79","0:47:25","2000.0","850.0","1150"
"bac wcr","2019-06-13 06:04:41 -07:00","164.25","2019-06-13 06:15:20 -07:00","164.26","2019-06-13 06:57:39 -07:00","164.29","0:42:19","2000.0","700.0","1300"
"bac wcr","2019-06-13 18:04:46 -07:00","164.75","2019-06-13 18:15:25 -07:00","164.76","2019-06-13 19:10:44 -07:00","164.80","0:55:18","2000.0","1050.1","949.9000000000001"
"bac wcr","2019-06-14 06:04:39 -07:00","165.25","2019-06-14 06:15:19 -07:00","165.26","2019-06-14 07:03:16 -07:00","165.29","0:47:57","2000.0","800.0","1200"
"bac wcr","2019-06-14 18:04:35 -07:00","165.75","2019-06-14 18:15:13 -07:00","165.76","2019-06-14 19:08:57 -07:00","165.80","0:53:43","2000.0","1050.1","949.9000000000001"
"bac wcr","2019-06-15 06:04:41 -07:00","166.25","2019-06-15 06:15:21 -07:00","166.26","2019-06-15 07:09:01 -07:00","166.30","0:53:40","2000.0","750.0","1250"
"bac wcr","2019-06-15 18:04:34 -07:00","166.75","2019-06-15 18:15:14 -07:00","166.76","2019-06-15 19:09:26 -07:00","166.80","0:54:12","2000.0","925.0","1075"
"bac wcr","2019-06-16 06:04:40 -07:00","167.25","2019-06-16 06:15:23 -07:00","167.26","2019-06-16 07:04:37 -07:00","167.29","0:49:13","2000.0","800.0","1200"
"bac wcr","2019-06-16 18:04:36 -07:00","167.75","2019-06-16 18:15:25 -07:00","167.76","2019-06-16 19:06:17 -07:00","167.80","0:50:51","2000.0","875.0","1125"
"bac wcr","2019-06-17 06:04:40 -07:00","168.25","2019-06-17 06:15:20 -07:00","168.26","2019-06-17 07:14:49 -07:00","168.30","0:59:29","2000.0","975.0","1025"
"bac wcr","2019-06-17 18:04:35 -07:00","168.75","2019-06-17 18:15:15 -07:00","168.76","2019-06-17 19:11:56 -07:00","168.80","0:56:40","2000.0","975.0","1025"
"bac wcr","2019-06-18 06:04:41 -07:00","169.25","2019-06-18 06:15:20 -07:00","169.26","2019-06-18 07:11:21 -07:00","169.30","0:56:1","2000.0","875.0","1125"
"bac wcr","2019-06-18 18:04:36 -07:00","169.75","2019-06-18 18:15:25 -07:00","169.76","2019-06-18 19:16:49 -07:00","169.80","1:1:24","2000.0","1125.1","874.9000000000001"
"bac wcr","2019-06-19 06:04:41 -07:00","170.25","2019-06-19 06:15:19 -07:00","170.26","2019-06-19 07:07:58 -07:00","170.30","0:52:38","2000.0","925.0","1075"
"bac wcr","2019-06-19 18:04:36 -07:00","170.75","2019-06-19 18:15:19 -07:00","170.76","2019-06-19 19:12:16 -07:00","170.80","0:56:56","2000.0","1150.1","849.9000000000001"
"bac wcr","2019-06-20 06:04:42 -07:00","171.25","2019-06-20 06:15:24 -07:00","171.26","2019-06-20 07:01:40 -07:00","171.29","0:46:15","2000.0","800.0","1200"
"bac wcr","2019-06-20 18:04:37 -07:00","171.75","2019-06-20 18:15:16 -07:00","171.76","2019-06-20 19:04:49 -07:00","171.80","0:49:33","2000.0","1025.0","975"
"bac wcr","2019-06-21 06:04:43 -07:00","172.25","2019-06-21 06:15:26 -07:00","172.26","2019-06-21 07:09:57 -07:00","172.30","0:54:31","2000.0","850.0","1150"
"bac wcr","2019-06-21 18:04:39 -07:00","172.75","2019-06-21 18:15:19 -07:00","172.76","2019-06-21 19:12:40 -07:00","172.80","0:57:21","2000.0","975.0","1025"
"bac wcr","2019-06-22 06:04:43 -07:00","173.25","2019-06-22 06:15:26 -07:00","173.26","2019-06-22 07:09:48 -07:00","173.30","0:54:21","2000.0","950.0","1050"
"bac wcr","2019-06-22 18:04:37 -07:00","173.75","2019-06-22 18:15:17 -07:00","173.76","2019-06-22 19:14:16 -07:00","173.80","0:58:58","2000.0","1050.0","950"
"bac wcr","2019-06-23 06:04:43 -07:00","174.25","2019-06-23 06:15:23 -07:00","174.26","2019-06-23 07:13:56 -07:00","174.30","0:58:32","2000.0","950.0","1050"
"bac wcr","2019-06-23 18:04:38 -07:00","174.75","2019-06-23 18:15:18 -07:00","174.76","2019-06-23 19:13:22 -07:00","174.80","0:58:4","2000.0","1100.1","899.9000000000001"
"bac wcr","2019-06-24 06:04:43 -07:00","175.25","2019-06-24 06:15:36 -07:00","175.26","2019-06-24 07:16:27 -07:00","175.30","1:0:51","2000.0","925.0","1075"
"bac wcr","2019-06-24 18:04:37 -07:00","175.75","2019-06-24 18:15:17 -07:00","175.76","2019-06-24 19:13:49 -07:00","175.80","0:58:31","2000.0","1100.1","899.9000000000001"
"bac wcr","2019-06-25 06:04:42 -07:00","176.25","2019-06-25 06:15:27 -07:00","176.26","2019-06-25 07:14:27 -07:00","176.30","0:58:59","2000.0","1100.0","900"
"bac wcr","2019-06-25 18:04:36 -07:00","176.75","2019-06-25 18:15:17 -07:00","176.76","2019-06-25 19:07:50 -07:00","176.80","0:52:33","2000.0","925.0","1075"
"bac wcr","2019-06-26 06:04:43 -07:00","177.25","2019-06-26 06:15:24 -07:00","177.26","2019-06-26 07:10:06 -07:00","177.30","0:54:42","2000.0","872.0","1128"
"bac wcr","2019-06-26 18:03:55 -07:00","177.75","2019-06-26 18:14:35 -07:00","177.76","2019-06-26 19:10:33 -07:00","177.80","0:55:58","2000.0","1125.1","874.9000000000001"
"bac wcr","2019-06-27 06:04:43 -07:00","178.25"
