"Protocol","Start Date","Start Date (Julian)","Sample Start Date","Sample Start Date (Julian)","Sample End Date","Sample End Date (Julian)","Time To Sample (hh:mm:ss)","Target Volume (ml)","Actual Volume (ml)","Difference (ml)","WCR Sample Start Date","WCR Sample Start Date (Julian)","WCR Sample End Date","WCR Sample End Date (Julian)","WCR Time To Sample (hh:mm:ss)","WCR Target Volume (ml)","WCR Actual Volume (ml)","WCR Difference (ml)"
"bac wcr","2019-07-02 06:04:44 -07:00","183.25","2019-07-02 06:15:19 -07:00","183.26","2019-07-02 09:19:09 -07:00","183.39","3:3:49","2000.0","950.0","1050"
"bac wcr","2019-07-02 18:04:38 -07:00","183.75","2019-07-02 18:15:15 -07:00","183.76","2019-07-02 19:27:54 -07:00","183.81","1:12:38","2000.0","1025.1","974.9000000000001"
"bac wcr","2019-07-03 06:04:46 -07:00","184.25","2019-07-03 06:15:19 -07:00","184.26","2019-07-03 08:32:45 -07:00","184.36","2:17:25","2000.0","1075.1","924.9000000000001"
"bac wcr","2019-07-04 06:04:41 -07:00","185.25","2019-07-04 06:15:15 -07:00","185.26","2019-07-04 07:06:25 -07:00","185.30","0:51:10","2000.0","875.0","1125"
"bac wcr","2019-07-05 06:04:43 -07:00","186.25","2019-07-05 06:15:16 -07:00","186.26","2019-07-05 06:59:45 -07:00","186.29","0:44:29","2000.0","1025.0","975"
"bac wcr","2019-07-06 06:04:51 -07:00","187.25","2019-07-06 06:15:27 -07:00","187.26","2019-07-06 07:11:32 -07:00","187.30","0:56:4","2000.0","1075.0","925"
"bac wcr","2019-07-07 06:04:44 -07:00","188.25","2019-07-07 06:15:17 -07:00","188.26","2019-07-07 08:24:20 -07:00","188.35","2:9:2","2000.0","1000.0","1000"
"bac wcr","2019-07-08 06:04:42 -07:00","189.25","2019-07-08 06:15:19 -07:00","189.26","2019-07-08 06:58:51 -07:00","189.29","0:43:32","2000.0","1100.0","900"
"bac wcr","2019-07-09 06:04:43 -07:00","190.25","2019-07-09 06:15:19 -07:00","190.26","2019-07-08 06:58:51 -07:00","189.29","0:43:32","2000.0","",""
"bac wcr","2019-07-09 08:26:01 -07:00","190.35","2019-07-09 08:36:38 -07:00","190.36","2019-07-09 09:32:09 -07:00","190.40","0:55:31","2000.0","950.0","1050"
"bac wcr","2019-07-10 06:04:44 -07:00","191.25","2019-07-10 06:15:18 -07:00","191.26","2019-07-10 06:48:05 -07:00","191.28","0:32:47","2000.0","949.5","1050.5"
"bac wcr","2019-07-11 06:04:45 -07:00","192.25","2019-07-11 06:15:19 -07:00","192.26","2019-07-11 06:45:08 -07:00","192.28","0:29:48","2000.0","850.0","1150"
"bac wcr","2019-07-12 06:04:44 -07:00","193.25","2019-07-12 06:15:18 -07:00","193.26","2019-07-12 09:09:42 -07:00","193.38","2:54:24","2000.0","900.0","1100"
"bac wcr","2019-07-13 06:04:47 -07:00","194.25","2019-07-13 06:15:22 -07:00","194.26","2019-07-13 06:53:52 -07:00","194.29","0:38:30","2000.0","900.0","1100"
"bac wcr","2019-07-14 06:04:46 -07:00","195.25","2019-07-14 06:15:20 -07:00","195.26","2019-07-14 08:43:36 -07:00","195.36","2:28:15","2000.0","900.0","1100"
"bac wcr","2019-07-15 06:04:53 -07:00","196.25","2019-07-15 06:15:38 -07:00","196.26","2019-07-15 09:47:09 -07:00","196.41","3:31:30","2000.0","975.0","1025"
"bac wcr","2019-07-16 06:04:45 -07:00","197.25","2019-07-16 06:15:21 -07:00","197.26","2019-07-16 06:51:41 -07:00","197.29","0:36:20","2000.0","1000.0","1000"
"bac wcr","2019-07-17 06:04:44 -07:00","198.25","2019-07-17 06:15:18 -07:00","198.26","2019-07-17 06:52:39 -07:00","198.29","0:37:20","2000.0","825.0","1175"
"bac wcr","2019-07-18 09:17:59 -07:00","199.39","2019-07-18 09:28:35 -07:00","199.39","2019-07-18 10:26:58 -07:00","199.44","0:58:22","2000.0","975.0","1025"
"bac wcr","2019-07-19 06:04:43 -07:00","200.25","2019-07-19 06:15:18 -07:00","200.26","2019-07-19 06:47:33 -07:00","200.28","0:32:14","2000.0","950.0","1050"
"bac wcr","2019-07-20 06:04:43 -07:00","201.25","2019-07-20 06:15:19 -07:00","201.26","2019-07-20 06:52:55 -07:00","201.29","0:37:36","2000.0","900.0","1100"
"bac wcr","2019-07-21 09:51:59 -07:00","202.41","2019-07-21 10:02:34 -07:00","202.42","2019-07-21 11:04:34 -07:00","202.46","1:2:0","2000.0","1175.0","825"
"bac wcr","2019-07-22 06:04:44 -07:00","203.25","2019-07-22 06:15:22 -07:00","203.26","2019-07-22 08:35:17 -07:00","203.36","2:19:55","2000.0","1050.0","950"
"bac wcr","2019-07-23 06:04:48 -07:00","204.25","2019-07-23 06:15:23 -07:00","204.26","2019-07-23 09:52:19 -07:00","204.41","3:36:56","2000.0","975.0","1025"
"bac wcr","2019-07-24 06:04:47 -07:00","205.25","2019-07-24 06:15:24 -07:00","205.26","2019-07-24 09:46:01 -07:00","205.41","3:30:37","2000.0","1025.0","975"
"bac wcr","2019-07-25 06:04:53 -07:00","206.25","2019-07-25 06:15:30 -07:00","206.26","2019-07-25 08:20:30 -07:00","206.35","2:5:0","2000.0","183.1","1816.9"
"bac wcr","2019-07-26 06:04:44 -07:00","207.25","2019-07-26 06:15:22 -07:00","207.26","2019-07-26 06:59:59 -07:00","207.29","0:44:37","2000.0","875.0","1125"
"bac wcr","2019-07-27 06:04:54 -07:00","208.25","2019-07-27 06:15:31 -07:00","208.26","2019-07-27 07:06:37 -07:00","208.30","0:51:6","2000.0","800.0","1200"
"bac wcr","2019-07-28 10:25:24 -07:00","209.43","2019-07-28 10:36:02 -07:00","209.44","2019-07-28 11:37:52 -07:00","209.48","1:1:49","2000.0","975.0","1025"
"bac wcr","2019-07-29 09:04:44 -07:00","210.38","2019-07-29 09:15:21 -07:00","210.39","2019-07-29 10:00:00 -07:00","210.42","0:44:39","2000.0","900.0","1100"
"bac wcr","2019-07-30 09:04:43 -07:00","211.38","2019-07-30 09:15:21 -07:00","211.39","2019-07-30 10:11:51 -07:00","211.42","0:56:30","2000.0","900.0","1100"
"bac wcr","2019-07-31 09:04:44 -07:00","212.38","2019-07-31 09:15:24 -07:00","212.39","2019-07-31 09:17:11 -07:00","212.39","0:1:46","2000.0","6.1","1993.9"
"bac wcr","2019-08-01 09:04:45 -07:00","213.38","2019-08-01 09:15:23 -07:00","213.39","2019-08-01 10:22:28 -07:00","213.43","1:7:4","2000.0","1325.1","674.9000000000001"
"bac wcr","2019-08-02 09:04:44 -07:00","214.38","2019-08-02 09:15:22 -07:00","214.39","2019-08-02 10:27:25 -07:00","214.44","1:12:3","2000.0","1224.8","775.2"
"bac wcr","2019-08-03 09:04:44 -07:00","215.38","2019-08-03 09:15:23 -07:00","215.39","2019-08-03 09:17:22 -07:00","215.39","0:1:59","2000.0","4.5","1995.5"
"bac wcr","2019-08-04 09:04:43 -07:00","216.38","2019-08-04 09:15:21 -07:00","216.39","2019-08-04 10:17:34 -07:00","216.43","1:2:12","2000.0","975.0","1025"
"bac wcr","2019-08-05 11:18:57 -07:00","217.47","2019-08-05 11:29:36 -07:00","217.48","2019-08-05 12:30:19 -07:00","217.52","1:0:43","2000.0","925.0","1075"
"bac wcr","2019-08-06 09:04:46 -07:00","218.38","2019-08-06 09:15:24 -07:00","218.39","2019-08-06 10:23:11 -07:00","218.43","1:7:46","2000.0","1125.0","875"
"bac wcr","2019-08-08 09:04:44 -07:00","220.38","2019-08-08 09:15:22 -07:00","220.39","2019-08-08 10:24:00 -07:00","220.43","1:8:37","2000.0","1025.0","975"
"bac wcr","2019-08-09 09:47:29 -07:00","221.41","2019-08-09 09:58:07 -07:00","221.42","2019-08-09 11:10:02 -07:00","221.47","1:11:54","2000.0","1175.0","825"
"bac wcr","2019-08-10 09:04:41 -07:00","222.38","2019-08-10 09:15:21 -07:00","222.39","2019-08-10 10:25:34 -07:00","222.43","1:10:13","2000.0","1200.1","799.9000000000001"
"bac wcr","2019-08-11 09:04:43 -07:00","223.38","2019-08-11 09:15:20 -07:00","223.39","2019-08-11 10:18:52 -07:00","223.43","1:3:31","2000.0","1125.0","875"
"bac wcr","2019-08-12 13:16:08 -07:00","224.55","2019-08-12 13:26:57 -07:00","224.56","2019-08-12 14:31:29 -07:00","224.61","1:4:32","2000.0","1025.0","975"
"bac wcr","2019-08-13 09:04:44 -07:00","225.38","2019-08-13 09:15:30 -07:00","225.39","2019-08-13 10:13:35 -07:00","225.43","0:58:5","2000.0","925.0","1075"
"bac wcr","2019-08-14 09:04:44 -07:00","226.38","2019-08-14 09:15:25 -07:00","226.39","2019-08-14 10:25:35 -07:00","226.43","1:10:9","2000.0","1225.0","775"
"bac wcr","2019-08-15 09:04:51 -07:00","227.38","2019-08-15 09:15:30 -07:00","227.39","2019-08-15 10:23:10 -07:00","227.43","1:7:39","2000.0","1200.0","800"
"bac wcr","2019-08-16 09:23:52 -07:00","228.39","2019-08-16 09:34:30 -07:00","228.40","2019-08-16 10:39:13 -07:00","228.44","1:4:43","2000.0","1000.0","1000"
"bac wcr","2019-08-17 09:04:44 -07:00","229.38","2019-08-17 09:15:22 -07:00","229.39","2019-08-17 10:10:48 -07:00","229.42","0:55:25","2000.0","1250.0","750"
"bac wcr","2019-08-18 09:04:53 -07:00","230.38","2019-08-18 09:15:32 -07:00","230.39","2019-08-18 09:57:48 -07:00","230.42","0:42:15","2000.0","1150.0","850"
"bac wcr","2019-08-19 09:04:45 -07:00","231.38","2019-08-19 09:15:23 -07:00","231.39","2019-08-19 10:01:57 -07:00","231.42","0:46:33","2000.0","723.3","1276.7"
"bac wcr","2019-08-20 09:04:45 -07:00","232.38","2019-08-20 09:15:24 -07:00","232.39","2019-08-20 10:24:13 -07:00","232.43","1:8:48","2000.0","1100.0","900"
"bac wcr","2019-08-21 09:04:50 -07:00","233.38","2019-08-21 09:15:30 -07:00","233.39","2019-08-21 10:21:51 -07:00","233.43","1:6:20","2000.0","1050.0","950"
"bac wcr","2019-08-22 09:04:43 -07:00","234.38","2019-08-22 09:15:22 -07:00","234.39","2019-08-22 10:07:48 -07:00","234.42","0:52:26","2000.0","1125.1","874.9000000000001"
"bac wcr","2019-11-21 14:21:25 -08:00","325.60","2019-11-21 14:26:56 -08:00","325.60","2019-11-21 14:29:22 -08:00","325.60","0:2:25","100.0","100.0","0"
"bac wcr","2019-11-21 14:42:43 -08:00","325.61","2019-11-21 14:48:15 -08:00","325.62","2019-11-21 14:50:29 -08:00","325.62","0:2:14","100.0","100.0","0"
"bac wcr","2019-11-21 15:08:10 -08:00","325.63","2019-11-21 15:13:42 -08:00","325.63","2019-11-21 15:16:06 -08:00","325.64","0:2:24","100.0","100.0","0"
"bac wcr","2019-11-25 15:59:10 -08:00","329.67","2019-11-25 16:04:41 -08:00","329.67","2019-11-25 16:07:23 -08:00","329.67","0:2:42","100.0","100.0","0"
"bac wcr","2019-11-25 16:20:35 -08:00","329.68","2019-11-25 16:26:07 -08:00","329.68","2019-11-25 16:28:47 -08:00","329.69","0:2:40","100.0","100.0","0"
"bac wcr","2019-11-25 16:46:27 -08:00","329.70","2019-11-25 16:51:59 -08:00","329.70","2019-11-25 16:54:35 -08:00","329.70","0:2:35","100.0","100.0","0"
"bac wcr","2019-12-03 18:12:47 -08:00","337.76","2019-12-03 18:23:29 -08:00","337.77","2019-12-03 18:49:08 -08:00","337.78","0:25:39","2000.0","550.0","1450"
"bac wcr","2019-12-04 06:04:53 -08:00","338.25","2019-12-04 06:15:30 -08:00","338.26","2019-12-04 06:41:54 -08:00","338.28","0:26:24","2000.0","525.0","1475"
"bac wcr","2019-12-04 18:12:40 -08:00","338.76","2019-12-04 18:23:14 -08:00","338.77","2019-12-04 18:47:51 -08:00","338.78","0:24:36","2000.0","575.0","1425"
"bac wcr","2019-12-05 07:12:22 -08:00","339.30","2019-12-05 07:23:08 -08:00","339.31","2019-12-05 07:46:14 -08:00","339.32","0:23:6","2000.0","475.0","1525"
"bac wcr","2019-12-05 18:04:57 -08:00","339.75","2019-12-05 18:15:39 -08:00","339.76","2019-12-05 18:51:40 -08:00","339.79","0:36:0","2000.0","800.0","1200"
"bac wcr","2019-12-06 07:35:57 -08:00","340.32","2019-12-06 07:47:07 -08:00","340.32","2019-12-06 08:21:42 -08:00","340.35","0:34:34","2000.0","850.0","1150"
"bac wcr","2019-12-06 18:04:20 -08:00","340.75","2019-12-06 18:14:57 -08:00","340.76","2019-12-06 18:41:43 -08:00","340.78","0:26:46","2000.0","800.0","1200"
"bac wcr","2019-12-07 06:04:18 -08:00","341.25","2019-12-07 06:14:56 -08:00","341.26","2019-12-07 06:46:55 -08:00","341.28","0:31:59","2000.0","423.5","1576.5"
"bac wcr","2019-12-07 18:04:23 -08:00","341.75","2019-12-07 18:15:01 -08:00","341.76","2019-12-07 18:25:28 -08:00","341.77","0:10:26","2000.0","225.0","1775"
"bac wcr","2019-12-08 06:04:18 -08:00","342.25","2019-12-08 06:15:01 -08:00","342.26","2019-12-08 06:26:42 -08:00","342.27","0:11:40","2000.0","97.0","1903"
"bac wcr","2019-12-08 18:04:21 -08:00","342.75","2019-12-08 18:14:57 -08:00","342.76","2019-12-08 18:25:19 -08:00","342.77","0:10:21","2000.0","125.0","1875"
"bac wcr","2019-12-09 06:04:20 -08:00","343.25","2019-12-09 06:14:57 -08:00","343.26","2019-12-09 06:35:39 -08:00","343.27","0:20:41","2000.0","224.6","1775.4"
"bac wcr","2019-12-09 18:04:19 -08:00","343.75","2019-12-09 18:15:00 -08:00","343.76","2019-12-09 18:34:28 -08:00","343.77","0:19:27","2000.0","299.6","1700.4"
"bac wcr","2019-12-10 06:04:25 -08:00","344.25","2019-12-10 06:15:10 -08:00","344.26","2019-12-10 06:36:14 -08:00","344.28","0:21:4","2000.0","350.0","1650"
"bac wcr","2019-12-10 18:04:18 -08:00","344.75","2019-12-10 18:14:56 -08:00","344.76","2019-12-10 06:36:14 -08:00","344.28","0:21:4","2000.0","",""
"bac wcr","2019-12-10 21:49:46 -08:00","344.91","2019-12-10 22:00:24 -08:00","344.92","2019-12-10 22:20:10 -08:00","344.93","0:19:45","2000.0","324.9","1675.1"
"bac wcr","2019-12-11 06:04:20 -08:00","345.25","2019-12-11 06:15:04 -08:00","345.26","2019-12-11 06:36:02 -08:00","345.28","0:20:57","2000.0","320.2","1679.8"
"bac wcr","2019-12-11 18:04:22 -08:00","345.75","2019-12-11 18:14:59 -08:00","345.76","2019-12-11 18:36:19 -08:00","345.78","0:21:20","2000.0","475.0","1525"
"bac wcr","2019-12-12 06:04:21 -08:00","346.25","2019-12-12 06:14:59 -08:00","346.26","2019-12-12 06:42:57 -08:00","346.28","0:27:57","2000.0","594.4","1405.6"
"bac wcr","2019-12-12 18:04:19 -08:00","346.75","2019-12-12 18:14:59 -08:00","346.76","2019-12-12 18:51:23 -08:00","346.79","0:36:23","2000.0","596.9","1403.1"
"bac wcr","2019-12-13 09:16:10 -08:00","347.39","2019-12-13 09:26:52 -08:00","347.39","2019-12-13 09:57:16 -08:00","347.41","0:30:24","2000.0","625.0","1375"
"bac wcr","2019-12-13 18:04:18 -08:00","347.75","2019-12-13 18:15:07 -08:00","347.76","2019-12-13 18:40:38 -08:00","347.78","0:25:30","2000.0","650.0","1350"
"bac wcr","2019-12-14 06:04:20 -08:00","348.25","2019-12-14 06:14:58 -08:00","348.26","2019-12-14 08:18:36 -08:00","348.35","2:3:38","2000.0","633.1","1366.9"
"bac wcr","2019-12-14 18:04:30 -08:00","348.75","2019-12-14 18:15:08 -08:00","348.76","2019-12-14 18:31:13 -08:00","348.77","0:16:5","2000.0","275.0","1725"
"bac wcr","2019-12-15 06:04:20 -08:00","349.25","2019-12-15 06:15:07 -08:00","349.26","2019-12-15 06:32:19 -08:00","349.27","0:17:11","2000.0","324.6","1675.4"
"bac wcr","2019-12-15 18:04:24 -08:00","349.75","2019-12-15 18:15:08 -08:00","349.76","2019-12-15 18:40:17 -08:00","349.78","0:25:9","2000.0","650.0","1350"
"bac wcr","2019-12-16 06:04:23 -08:00","350.25","2019-12-16 06:15:03 -08:00","350.26","2019-12-16 06:34:45 -08:00","350.27","0:19:42","2000.0","475.0","1525"
"bac wcr","2019-12-16 18:04:21 -08:00","350.75","2019-12-16 18:15:06 -08:00","350.76","2019-12-16 18:43:28 -08:00","350.78","0:28:21","2000.0","644.5","1355.5"
"bac wcr","2019-12-17 06:04:26 -08:00","351.25","2019-12-17 06:15:17 -08:00","351.26","2019-12-17 06:55:53 -08:00","351.29","0:40:35","2000.0","800.0","1200"
"bac wcr","2019-12-17 18:04:23 -08:00","351.75","2019-12-17 18:15:10 -08:00","351.76","2019-12-17 18:32:42 -08:00","351.77","0:17:31","2000.0","350.0","1650"
"bac wcr","2019-12-18 06:04:24 -08:00","352.25","2019-12-18 06:15:03 -08:00","352.26","2019-12-18 06:52:28 -08:00","352.29","0:37:24","2000.0","789.7","1210.3"
"bac wcr","2019-12-18 18:04:20 -08:00","352.75","2019-12-18 18:15:00 -08:00","352.76","2019-12-18 18:35:49 -08:00","352.77","0:20:49","2000.0","375.0","1625"
"bac wcr","2019-12-19 06:04:21 -08:00","353.25","2019-12-19 06:15:03 -08:00","353.26","2019-12-19 07:17:41 -08:00","353.30","1:2:38","2000.0","140.0","1860"
"bac wcr","2019-12-19 08:39:55 -08:00","353.36","2019-12-19 08:50:43 -08:00","353.37","2019-12-19 09:02:22 -08:00","353.38","0:11:38","2000.0","175.0","1825"
"bac wcr","2019-12-19 18:04:23 -08:00","353.75","2019-12-19 18:15:17 -08:00","353.76","2019-12-19 19:32:54 -08:00","353.81","1:17:36","2000.0","240.1","1759.9"
"bac wcr","2019-12-20 06:04:24 -08:00","354.25","2019-12-20 06:15:13 -08:00","354.26","2019-12-20 06:36:24 -08:00","354.28","0:21:11","2000.0","318.3","1681.7"
"bac wcr","2019-12-20 18:04:32 -08:00","354.75","2019-12-20 18:15:22 -08:00","354.76","2019-12-20 18:36:43 -08:00","354.78","0:21:21","2000.0","425.0","1575"
"bac wcr","2019-12-21 06:04:26 -08:00","355.25","2019-12-21 06:15:11 -08:00","355.26","2019-12-21 06:40:24 -08:00","355.28","0:25:12","2000.0","443.3","1556.7"
"bac wcr","2019-12-21 18:04:22 -08:00","355.75","2019-12-21 18:15:03 -08:00","355.76","2019-12-21 18:39:44 -08:00","355.78","0:24:40","2000.0","475.0","1525"
"bac wcr","2019-12-22 06:04:22 -08:00","356.25","2019-12-22 06:15:07 -08:00","356.26","2019-12-22 06:37:30 -08:00","356.28","0:22:22","2000.0","400.0","1600"
"bac wcr","2019-12-22 18:04:24 -08:00","356.75","2019-12-22 18:15:09 -08:00","356.76","2019-12-22 18:26:12 -08:00","356.77","0:11:3","2000.0","117.7","1882.3"
"bac wcr","2019-12-23 06:04:27 -08:00","357.25","2019-12-23 06:15:07 -08:00","357.26","2019-12-23 06:30:16 -08:00","357.27","0:15:9","2000.0","189.4","1810.6"
"bac wcr","2019-12-23 14:16:40 -08:00","357.59","2019-12-23 14:27:21 -08:00","357.60","2019-12-23 14:52:22 -08:00","357.62","0:25:0","2000.0","244.3","1755.7"
"bac wcr","2019-12-23 18:04:22 -08:00","357.75","2019-12-23 18:15:01 -08:00","357.76","2019-12-23 18:32:21 -08:00","357.77","0:17:19","2000.0","273.7","1726.3"
"bac wcr","2019-12-24 06:04:26 -08:00","358.25","2019-12-24 06:15:07 -08:00","358.26","2019-12-24 08:01:49 -08:00","358.33","1:46:41","2000.0","300.0","1700"
"bac wcr","2019-12-24 18:04:27 -08:00","358.75","2019-12-24 18:15:16 -08:00","358.76","2019-12-24 18:34:48 -08:00","358.77","0:19:32","2000.0","299.2","1700.8"
"bac wcr","2019-12-25 06:04:21 -08:00","359.25","2019-12-25 06:15:02 -08:00","359.26","2019-12-25 06:32:24 -08:00","359.27","0:17:22","2000.0","300.0","1700"
"bac wcr","2019-12-25 18:04:23 -08:00","359.75","2019-12-25 18:15:04 -08:00","359.76","2019-12-25 18:33:18 -08:00","359.77","0:18:14","2000.0","292.3","1707.7"
"bac wcr","2019-12-26 06:04:26 -08:00","360.25","2019-12-26 06:15:10 -08:00","360.26","2019-12-26 06:32:07 -08:00","360.27","0:16:56","2000.0","219.8","1780.2"
"bac wcr","2019-12-26 18:04:22 -08:00","360.75","2019-12-26 18:15:04 -08:00","360.76","2019-12-26 18:29:00 -08:00","360.77","0:13:56","2000.0","217.0","1783"
"bac wcr","2019-12-27 06:04:23 -08:00","361.25","2019-12-27 06:15:13 -08:00","361.26","2019-12-27 06:33:58 -08:00","361.27","0:18:45","2000.0","210.9","1789.1"
"bac wcr","2019-12-27 18:04:20 -08:00","361.75","2019-12-27 18:15:02 -08:00","361.76","2019-12-27 18:32:31 -08:00","361.77","0:17:28","2000.0","239.8","1760.2"
"bac wcr","2019-12-28 06:04:24 -08:00","362.25","2019-12-28 06:15:06 -08:00","362.26","2019-12-28 06:27:10 -08:00","362.27","0:12:3","2000.0","225.0","1775"
"bac wcr","2019-12-28 18:04:26 -08:00","362.75","2019-12-28 18:15:11 -08:00","362.76","2019-12-28 18:32:22 -08:00","362.77","0:17:11","2000.0","250.0","1750"
"bac wcr","2019-12-29 06:04:23 -08:00","363.25","2019-12-29 06:15:09 -08:00","363.26","2019-12-29 06:38:09 -08:00","363.28","0:22:59","2000.0","275.0","1725"
"bac wcr","2019-12-29 18:04:24 -08:00","363.75","2019-12-29 18:15:07 -08:00","363.76","2019-12-29 18:33:38 -08:00","363.77","0:18:31","2000.0","297.8","1702.2"
"bac wcr","2019-12-30 06:04:22 -08:00","364.25","2019-12-30 06:15:19 -08:00","364.26","2019-12-30 06:31:43 -08:00","364.27","0:16:23","2000.0","249.7","1750.3"
"bac wcr","2019-12-30 23:27:11 -08:00","364.98","2019-12-30 23:37:53 -08:00","364.98","2019-12-30 23:54:53 -08:00","365.00","0:17:0","2000.0","300.0","1700"
"bac wcr","2019-12-31 06:04:24 -08:00","365.25","2019-12-31 06:15:08 -08:00","365.26","2019-12-31 06:39:21 -08:00","365.28","0:24:12","2000.0","322.0","1678"
"bac wcr","2019-12-31 23:29:03 -08:00","365.98","2019-12-31 23:39:45 -08:00","365.99","2020-01-01 00:07:20 -08:00","1.01","0:27:35","2000.0","350.0","1650"
"bac wcr","2020-01-01 06:04:23 -08:00","1.25","2020-01-01 06:15:05 -08:00","1.26","2020-01-01 06:40:51 -08:00","1.28","0:25:46","2000.0","350.0","1650"
"bac wcr","2020-01-01 20:15:07 -08:00","1.84","2020-01-01 20:25:48 -08:00","1.85","2020-01-01 20:42:50 -08:00","1.86","0:17:2","2000.0","350.0","1650"
"bac wcr","2020-01-02 06:04:52 -08:00","2.25","2020-01-02 06:15:45 -08:00","2.26","2020-01-02 06:32:59 -08:00","2.27","0:17:14","2000.0","371.6","1628.4"
"bac wcr","2020-01-02 19:37:29 -08:00","2.82","2020-01-02 19:48:09 -08:00","2.83","2020-01-02 20:06:12 -08:00","2.84","0:18:2","2000.0","450.0","1550"
"bac wcr","2020-01-03 06:04:26 -08:00","3.25","2020-01-03 06:15:12 -08:00","3.26","2020-01-03 06:40:59 -08:00","3.28","0:25:46","2000.0","425.0","1575"
"bac wcr","2020-01-03 18:04:22 -08:00","3.75","2020-01-03 18:15:01 -08:00","3.76","2020-01-03 18:32:42 -08:00","3.77","0:17:41","2000.0","450.0","1550"
"bac wcr","2020-01-04 06:04:22 -08:00","4.25","2020-01-04 06:15:10 -08:00","4.26","2020-01-04 06:39:00 -08:00","4.28","0:23:49","2000.0","450.0","1550"
"bac wcr","2020-01-04 18:12:12 -08:00","4.76","2020-01-04 18:22:54 -08:00","4.77","2020-01-04 18:55:11 -08:00","4.79","0:32:17","2000.0","522.3","1477.7"
"bac wcr","2020-01-05 06:04:27 -08:00","5.25","2020-01-05 06:15:07 -08:00","5.26","2020-01-05 06:46:33 -08:00","5.28","0:31:26","2000.0","524.3","1475.7"
"bac wcr","2020-01-05 21:32:42 -08:00","5.90","2020-01-05 21:43:22 -08:00","5.91","2020-01-05 22:10:50 -08:00","5.92","0:27:28","2000.0","550.0","1450"
"bac wcr","2020-01-06 06:04:21 -08:00","6.25","2020-01-06 06:15:02 -08:00","6.26","2020-01-06 06:42:47 -08:00","6.28","0:27:44","2000.0","525.0","1475"
"bac wcr","2020-01-06 18:04:50 -08:00","6.75","2020-01-06 18:15:33 -08:00","6.76","2020-01-06 18:45:08 -08:00","6.78","0:29:34","2000.0","625.0","1375"
"bac wcr","2020-01-07 06:05:01 -08:00","7.25","2020-01-07 06:15:57 -08:00","7.26","2020-01-07 06:45:11 -08:00","7.28","0:29:14","2000.0","525.0","1475"
"bac wcr","2020-01-07 18:05:00 -08:00","7.75","2020-01-07 18:15:48 -08:00","7.76","2020-01-07 18:39:07 -08:00","7.78","0:23:18","2000.0","524.4","1475.6"
