target,Ct,quantity
bass,31.63521004,10
bass,32.51633072,10
bass,32.40631485,5
bass,33.18392181,5
bass,33.62133408,5
nzms,16.10744667,1000000
nzms,15.61741734,1000000
nzms,15.64069557,1000000
nzms,18.89717865,100000
nzms,18.83533859,100000
nzms,18.64346886,100000
nzms,21.89971542,10000
nzms,21.87465286,10000
nzms,21.96193123,10000
nzms,25.40469551,1000
nzms,25.35735893,1000
nzms,25.40812492,1000
nzms,29.26637268,100
nzms,31.30467224,100
nzms,Undetermined,100
nzms,31.30467224,10
nzms,Undetermined,10
nzms,33.50551224,10
nzms,36.40469551,5
nzms,Undetermined,5
nzms,Undetermined,5
nzms,15.73106766,1000000
nzms,15.57490253,1000000
nzms,15.58003616,1000000
nzms,18.84964943,100000
nzms,18.79211807,100000
nzms,18.74726486,100000
nzms,22.32388496,10000
nzms,22.44055748,10000
nzms,22.31622124,10000
nzms,25.87237167,1000
nzms,25.99610329,1000
nzms,25.97239494,1000
nzms,27.49737167,100
nzms,27.61725616,100
nzms,27.45553207,100
nzms,Undetermined,10
nzms,34.90596008,10
nzms,Undetermined,10
nzms,Undetermined,5
nzms,34.32165527,5
nzms,Undetermined,5
bass,15.4070673,1000000
bass,15.5317688,1000000
bass,15.51702309,1000000
bass,18.49298096,100000
bass,18.49791718,100000
bass,18.2199707,100000
bass,22.13269043,10000
bass,22.16578484,10000
bass,21.94074631,10000
bass,25.2976532,1000
bass,25.4816227,1000
bass,25.48625565,1000
bass,28.72985268,100
bass,28.71107483,100
bass,28.58940125,100
bass,31.87405777,10
bass,Undetermined,10
bass,32.23052216,10
bass,31.81627846,5
bass,32.43833923,5
bass,Undetermined,5
bass,15.37896919,1000000
bass,15.54921818,1000000
bass,15.50470734,1000000
bass,18.5289917,100000
bass,18.75679016,100000
bass,18.38167763,100000
bass,21.9569416,10000
bass,22.294981,10000
bass,22.15972328,10000
bass,25.42402649,1000
bass,25.55710983,1000
bass,25.57025528,1000
bass,28.73641968,100
bass,28.85905647,100
bass,28.76765251,100
bass,33.2182312,10
bass,33.16739273,10
bass,32.29272842,10
bass,32.77702713,5
bass,35.39012527,5
bass,32.67253876,5
nzms,15.77445412,1000000
nzms,15.49931431,1000000
nzms,15.40880108,1000000
nzms,18.87897873,100000
nzms,18.86948967,100000
nzms,18.62585831,100000
nzms,22.7190361,10000
nzms,22.6676445,10000
nzms,22.52214813,10000
nzms,24.33030891,1000
nzms,24.18512344,1000
nzms,24.36161804,1000
nzms,28.6777916,100
nzms,29.50146675,100
nzms,30.61204338,100
nzms,32.25877762,10
nzms,33.71899796,10
nzms,Undetermined,10
nzms,35.26933289,5
nzms,Undetermined,5
nzms,Undetermined,5
nzms,15.64655018,1000000
nzms,15.53280544,1000000
nzms,15.54090691,1000000
nzms,18.78170967,100000
nzms,18.89271736,100000
nzms,18.79632568,100000
nzms,22.7632637,10000
nzms,22.75852585,10000
nzms,22.81269073,10000
nzms,25.64410782,1000
nzms,25.88245583,1000
nzms,25.63338852,1000
nzms,30.5964489,100
nzms,30.73738098,100
nzms,29.79843903,100
nzms,32.58003616,10
nzms,Undetermined,10
nzms,33.11725616,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,Undetermined,5
bass,14.9890337,1000000
bass,15.02384377,1000000
bass,14.84322071,1000000
bass,18.31609535,100000
bass,18.44913292,100000
bass,18.44387627,100000
bass,21.90717506,10000
bass,21.90940285,10000
bass,22.15178299,10000
bass,25.59238434,1000
bass,25.42901802,1000
bass,25.56790161,1000
bass,28.78200912,100
bass,28.3170414,100
bass,28.49997902,100
bass,32.25723267,10
bass,32.29270554,10
bass,31.90758324,10
bass,32.33880997,5
bass,34.31813431,5
bass,32.12997055,5
nzms,16.09070969,1000000
nzms,15.73072147,1000000
nzms,15.4989481,1000000
nzms,18.97440529,100000
nzms,19.01991653,100000
nzms,18.72355843,100000
nzms,22.35752487,10000
nzms,22.49017143,10000
nzms,22.31428719,10000
nzms,26.56996346,1000
nzms,26.53338051,1000
nzms,26.58099937,1000
nzms,27.63368034,100
nzms,27.79160309,100
nzms,27.50738525,100
nzms,30.47727966,10
nzms,31.55539513,10
nzms,31.67077255,10
nzms,34.78595734,5
nzms,Undetermined,5
nzms,33.8576088,5
bass,14.96336269,1000000
bass,15.16749001,1000000
bass,15.17820072,1000000
bass,18.48423195,100000
bass,18.51578522,100000
bass,18.32519341,100000
bass,21.8100605,10000
bass,21.84830093,10000
bass,21.82707787,10000
bass,25.59656143,1000
bass,25.54086113,1000
bass,25.65112877,1000
bass,29.14954567,100
bass,29.09570122,100
bass,28.89974022,100
bass,31.85892105,10
bass,31.61554718,10
bass,32.58480453,10
bass,33.94372559,5
bass,32.93896484,5
bass,32.42353821,5
nzms,15.88580418,1000000
nzms,15.75046062,1000000
nzms,15.59596443,1000000
nzms,18.67089081,100000
nzms,18.75863647,100000
nzms,18.46319008,100000
nzms,21.97684479,10000
nzms,22.22208405,10000
nzms,22.08604622,10000
nzms,25.97797394,1000
nzms,26.11602974,1000
nzms,25.95843506,1000
nzms,28.78448296,100
nzms,28.59200478,100
nzms,29.62497139,100
nzms,Undetermined,10
nzms,31.79227829,10
nzms,31.41328812,10
nzms,34.84432983,5
nzms,35.66154099,5
nzms,35.52781296,5
bass,16.99718094,1000000
bass,16.87614822,1000000
bass,16.87116814,1000000
bass,20.49561119,100000
bass,20.45517921,100000
bass,20.49998093,100000
bass,23.99459076,10000
bass,24.10440254,10000
bass,24.10157204,10000
bass,27.37845421,1000
bass,27.27941513,1000
bass,27.43423271,1000
bass,31.01810265,100
bass,30.55534744,100
bass,30.74017334,100
bass,34.96921539,10
bass,34.07825089,10
bass,33.35306549,10
bass,36.23959732,5
bass,33.90882111,5
bass,36.21909714,5
bass,15.35343933,1000000
bass,15.22176838,1000000
bass,15.03693008,1000000
bass,18.74040794,100000
bass,18.62002182,100000
bass,18.64561653,100000
bass,22.19940567,10000
bass,22.18618774,10000
bass,22.28378487,10000
bass,25.50542831,1000
bass,25.45674706,1000
bass,25.59433174,1000
bass,29.21794128,100
bass,28.92616844,100
bass,28.7937355,100
bass,32.27606201,10
bass,32.78310394,10
bass,32.6179657,10
bass,33.8164711,5
bass,33.77622604,5
bass,32.5208168,5
nzms,15.88849831,1000000
nzms,15.31451702,1000000
nzms,15.29773521,1000000
nzms,18.80194283,100000
nzms,18.78597641,100000
nzms,18.61507225,100000
nzms,22.42172241,10000
nzms,22.163414,10000
nzms,22.35479355,10000
nzms,24.80844688,1000
nzms,25.01953697,1000
nzms,26.95924568,1000
nzms,28.26898384,100
nzms,29.24435234,100
nzms,29.39937401,100
nzms,Undetermined,10
nzms,31.84751129,10
nzms,34.29821777,10
nzms,Undetermined,5
nzms,35.3216362,5
nzms,Undetermined,5
nzms,15.0880909,1000000
nzms,15.62018776,1000000
nzms,16.51484489,1000000
nzms,18.16907692,100000
nzms,18.16504097,100000
nzms,18.17133713,100000
nzms,22.40673447,10000
nzms,22.34695053,10000
nzms,22.30980682,10000
nzms,26.51308823,1000
nzms,26.33755493,1000
nzms,26.40976715,1000
nzms,29.35775948,100
nzms,29.06683159,100
nzms,29.65567017,100
nzms,31.50738525,10
nzms,31.49171066,10
nzms,30.07970428,10
nzms,36.43942261,5
nzms,34.69239044,5
nzms,35.97348785,5
bass,15.18119907,1000000
bass,15.20975018,1000000
bass,14.93799019,1000000
bass,18.28684235,100000
bass,18.20492172,100000
bass,18.01772499,100000
bass,21.584095,10000
bass,21.61184883,10000
bass,21.50473976,10000
bass,24.94960785,1000
bass,24.85414886,1000
bass,24.94617844,1000
bass,28.18665504,100
bass,28.25383949,100
bass,27.92650223,100
bass,31.8116703,10
bass,30.67396355,10
bass,31.77594376,10
bass,33.42702866,5
bass,35.54143143,5
bass,31.78475571,5
nzms,15.88869381,1000000
nzms,15.50447845,1000000
nzms,15.50859356,1000000
nzms,18.88124084,100000
nzms,18.75370979,100000
nzms,18.73999977,100000
nzms,22.01238441,10000
nzms,21.99600029,10000
nzms,21.97805977,10000
nzms,26.72937584,1000
nzms,26.67959976,1000
nzms,26.57814789,1000
nzms,30.75637817,100
nzms,29.09668732,100
nzms,29.82298088,100
nzms,32.72038651,10
nzms,32.5565834,10
nzms,32.59430313,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,35.52614975,5
bass,14.81440544,1000000
bass,14.99575901,1000000
bass,15.01402855,1000000
bass,18.45084572,100000
bass,18.36176682,100000
bass,18.42014122,100000
bass,21.70005989,10000
bass,21.74706078,10000
bass,21.82580566,10000
bass,25.33974266,1000
bass,25.2817421,1000
bass,25.09843826,1000
bass,28.66550446,100
bass,28.78739929,100
bass,28.84560585,100
bass,31.50151634,10
bass,31.68406677,10
bass,31.7436142,10
bass,31.48023033,5
bass,34.24886322,5
bass,33.2290802,5
bass,14.99380589,1000000
bass,14.94807529,1000000
bass,14.84266853,1000000
bass,18.57771111,100000
bass,18.44022751,100000
bass,18.46880531,100000
bass,21.84548569,10000
bass,21.85736084,10000
bass,21.8188343,10000
bass,25.24372864,1000
bass,25.33467674,1000
bass,25.3138752,1000
bass,29.31367683,100
bass,28.46770859,100
bass,28.63847733,100
bass,32.728508,10
bass,31.52163315,10
bass,31.30002022,10
bass,33.50279236,5
bass,32.23789215,5
bass,32.97805405,5
nzms,16.43520355,1000000
nzms,15.23733711,1000000
nzms,15.38053417,1000000
nzms,18.75715256,100000
nzms,18.62895393,100000
nzms,18.50275421,100000
nzms,22.64701653,10000
nzms,22.539114,10000
nzms,22.41721344,10000
nzms,35.16274643,1000
nzms,Undetermined,1000
nzms,Undetermined,1000
nzms,29.52597618,100
nzms,29.42708588,100
nzms,29.38619041,100
nzms,31.88663292,10
nzms,31.11776924,10
nzms,31.18649673,10
nzms,Undetermined,5
nzms,33.5331459,5
nzms,35.6267128,5
nzms,15.76694393,1000000
nzms,15.27893353,1000000
nzms,15.40097237,1000000
nzms,18.76660538,100000
nzms,18.56919098,100000
nzms,18.67886353,100000
nzms,21.93905067,10000
nzms,21.85813904,10000
nzms,21.83844948,10000
nzms,25.81880569,1000
nzms,25.59219742,1000
nzms,25.71351624,1000
nzms,30.62924957,100
nzms,30.3156414,100
nzms,29.63910866,100
nzms,Undetermined,10
nzms,32.83775711,10
nzms,31.37683105,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,34.68614197,5
bass,15.19598484,1000000
bass,15.22139549,1000000
bass,14.99272537,1000000
bass,18.55250359,100000
bass,18.5085125,100000
bass,18.62975883,100000
bass,21.9299984,10000
bass,21.9385643,10000
bass,21.87681198,10000
bass,25.60863686,1000
bass,25.54831886,1000
bass,25.34719849,1000
bass,28.595438,100
bass,29.05942726,100
bass,28.96470261,100
bass,34.55962753,10
bass,33.77178955,10
bass,34.50296402,10
bass,32.30183411,5
bass,32.90875244,5
bass,33.83321381,5
bass,15.00930595,1000000
bass,15.38883686,1000000
bass,15.22019768,1000000
bass,18.46217537,100000
bass,18.47384644,100000
bass,18.5209446,100000
bass,21.82448006,10000
bass,21.97159195,10000
bass,21.98986244,10000
bass,25.69652176,1000
bass,25.59330368,1000
bass,25.82089043,1000
bass,29.591362,100
bass,28.98335648,100
bass,29.1448307,100
bass,35.66439438,10
bass,35.76931763,10
bass,35.42947006,10
bass,32.73813629,5
bass,34.78313065,5
bass,32.86637497,5
nzms,16.08946228,1000000
nzms,15.44576931,1000000
nzms,15.53341293,1000000
nzms,18.97991753,100000
nzms,18.82237244,100000
nzms,18.81255913,100000
nzms,22.93188667,10000
nzms,22.75893593,10000
nzms,22.8376236,10000
nzms,26.8992691,1000
nzms,26.66051483,1000
nzms,26.81111717,1000
nzms,28.94532204,100
nzms,28.76432419,100
nzms,28.62770653,100
nzms,32.12278748,10
nzms,33.64414215,10
nzms,Undetermined,10
nzms,34.69252014,5
nzms,Undetermined,5
nzms,34.84485626,5
nzms,15.88013935,1000000
nzms,15.67370605,1000000
nzms,15.51704121,1000000
nzms,18.88510323,100000
nzms,18.83675385,100000
nzms,18.74014664,100000
nzms,22.2284584,10000
nzms,21.96586037,10000
nzms,21.92713737,10000
nzms,26.1941433,1000
nzms,25.98501587,1000
nzms,25.97470093,1000
nzms,28.77062225,100
nzms,29.53739166,100
nzms,29.73470306,100
nzms,31.40155411,10
nzms,Undetermined,10
nzms,34.81930923,10
nzms,Undetermined,5
nzms,33.81444931,5
nzms,Undetermined,5
bass,14.86732674,1000000
bass,15.03108692,1000000
bass,14.93491459,1000000
bass,18.32323647,100000
bass,18.48058701,100000
bass,18.3949852,100000
bass,21.56245232,10000
bass,21.69120026,10000
bass,21.67261696,10000
bass,25.11638832,1000
bass,24.96998787,1000
bass,24.94266319,1000
bass,28.21879959,100
bass,28.25152016,100
bass,27.9179039,100
bass,31.48906898,10
bass,31.59381676,10
bass,31.27523232,10
bass,31.90361023,5
bass,33.77119446,5
bass,32.8236351,5
bass,15.15503502,1000000
bass,15.18216419,1000000
bass,15.14694786,1000000
bass,18.31425858,100000
bass,18.47090721,100000
bass,18.30137825,100000
bass,21.50720215,10000
bass,21.70532608,10000
bass,21.85234261,10000
bass,24.89850235,1000
bass,25.21482086,1000
bass,25.19715118,1000
bass,28.32077599,100
bass,28.24103355,100
bass,28.21479416,100
bass,31.35466766,10
bass,30.99660873,10
bass,30.96976089,10
bass,32.14250565,5
bass,33.01159286,5
bass,32.69454193,5
nzms,16.23709297,1000000
nzms,15.58777332,1000000
nzms,15.55303669,1000000
nzms,18.83755493,100000
nzms,18.78904915,100000
nzms,18.75146294,100000
nzms,22.43744469,10000
nzms,22.28116608,10000
nzms,22.21964836,10000
nzms,25.58148766,1000
nzms,25.54350853,1000
nzms,25.58499527,1000
nzms,29.96820068,100
nzms,29.01458549,100
nzms,29.72071075,100
nzms,31.75465775,10
nzms,34.61569977,10
nzms,33.64414215,10
nzms,35.16688538,5
nzms,Undetermined,5
nzms,Undetermined,5
nzms,16.14110565,1000000
nzms,15.50749779,1000000
nzms,15.41888618,1000000
nzms,18.95745659,100000
nzms,18.89144135,100000
nzms,18.82725906,100000
nzms,22.12196159,10000
nzms,21.97832298,10000
nzms,21.83063698,10000
nzms,25.89458084,1000
nzms,25.87542152,1000
nzms,25.69919205,1000
nzms,29.51193237,100
nzms,29.8411808,100
nzms,29.89525604,100
nzms,34.49133682,10
nzms,34.57433319,10
nzms,32.24990082,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,36.66363144,5
bass,15.03230381,1000000
bass,14.89143753,1000000
bass,14.83265305,1000000
bass,18.46967506,100000
bass,18.30830956,100000
bass,18.30308151,100000
bass,21.83467484,10000
bass,21.79372978,10000
bass,21.67157936,10000
bass,24.95450592,1000
bass,25.41446114,1000
bass,25.43333054,1000
bass,28.47686386,100
bass,29.31099319,100
bass,28.66391563,100
bass,31.69584084,10
bass,31.93278122,10
bass,31.2418499,10
bass,33.94126511,5
bass,33.1871376,5
bass,33.90048218,5
bass,15.02981091,1000000
bass,14.96217728,1000000
bass,14.88448048,1000000
bass,18.37768173,100000
bass,18.35148239,100000
bass,18.44236946,100000
bass,21.69986153,10000
bass,21.73068619,10000
bass,21.75343704,10000
bass,25.32944679,1000
bass,25.31574059,1000
bass,25.48718643,1000
bass,28.49453163,100
bass,28.7166729,100
bass,28.62182999,100
bass,33.46324158,10
bass,31.50456047,10
bass,32.18682861,10
bass,33.6404953,5
bass,33.66524887,5
bass,37.16415024,5
nzms,15.92375278,1000000
nzms,15.65901375,1000000
nzms,15.55624676,1000000
nzms,18.83267593,100000
nzms,18.80691528,100000
nzms,18.81377602,100000
nzms,21.90458298,10000
nzms,22.71537971,10000
nzms,22.57962036,10000
nzms,24.97093201,1000
nzms,24.87312698,1000
nzms,24.9629879,1000
nzms,28.69560814,100
nzms,28.23881912,100
nzms,28.91888618,100
nzms,34.99621582,10
nzms,34.58422089,10
nzms,Undetermined,10
nzms,32.8082695,5
nzms,34.91379166,5
nzms,Undetermined,5
nzms,15.94201374,1000000
nzms,15.60912704,1000000
nzms,15.64975834,1000000
nzms,18.86784363,100000
nzms,18.88202095,100000
nzms,18.90076256,100000
nzms,22.10267639,10000
nzms,22.1386013,10000
nzms,22.14621353,10000
nzms,25.46770477,1000
nzms,25.33444786,1000
nzms,25.31563568,1000
nzms,28.32169151,100
nzms,28.42846107,100
nzms,28.40696526,100
nzms,32.58268738,10
nzms,33.62884521,10
nzms,33.09685135,10
nzms,33.91379166,5
nzms,Undetermined,5
nzms,Undetermined,5
bass,14.84526348,1000000
bass,14.83477783,1000000
bass,14.89980316,1000000
bass,18.34320641,100000
bass,18.2779026,100000
bass,18.37580109,100000
bass,21.56735992,10000
bass,21.57011414,10000
bass,21.76673126,10000
bass,24.92313385,1000
bass,25.21969414,1000
bass,24.83288383,1000
bass,28.5509243,100
bass,28.35791969,100
bass,28.53418922,100
bass,32.16851425,10
bass,32.13647079,10
bass,31.9056778,10
bass,31.77746582,5
bass,31.92989159,5
bass,33.55044556,5
nzms,15.16045761,1000000
nzms,15.11073017,1000000
nzms,14.88748264,1000000
nzms,18.17635155,100000
nzms,18.39456177,100000
nzms,18.43584824,100000
nzms,21.58272743,10000
nzms,21.81940079,10000
nzms,21.66430855,10000
nzms,25.25767708,1000
nzms,25.28505135,1000
nzms,25.31664658,1000
nzms,28.42642975,100
nzms,28.5053997,100
nzms,28.63550568,100
nzms,31.71373558,10
nzms,32.17333984,10
nzms,31.54839325,10
nzms,32.71579742,5
nzms,Undetermined,5
nzms,32.53949356,5
bass,15.33474159,1000000
bass,15.13158512,1000000
bass,15.24217987,1000000
bass,18.56367683,100000
bass,18.52498627,100000
bass,18.5938282,100000
bass,21.84895897,10000
bass,21.91256332,10000
bass,21.92692947,10000
bass,25.27456093,1000
bass,25.46777725,1000
bass,25.67086601,1000
bass,28.80433846,100
bass,28.75606728,100
bass,28.86645699,100
bass,32.72472382,10
bass,31.38465881,10
bass,33.79942703,10
bass,32.34745407,5
bass,33.83201599,5
bass,33.29455948,5
nzms,16.11584473,1000000
nzms,15.73158836,1000000
nzms,15.48874092,1000000
nzms,18.96154785,100000
nzms,18.87094688,100000
nzms,18.76613617,100000
nzms,21.57021523,10000
nzms,21.00624847,10000
nzms,20.986269,10000
nzms,25.27107239,1000
nzms,25.21909523,1000
nzms,25.54919624,1000
nzms,27.70183754,100
nzms,27.68347359,100
nzms,27.63009834,100
nzms,37.16247177,10
nzms,Undetermined,10
nzms,Undetermined,10
nzms,Undetermined,5
nzms,34.58769608,5
nzms,34.27166367,5
nzms,15.74781513,1000000
nzms,15.60901833,1000000
nzms,15.62347603,1000000
nzms,19.27869034,100000
nzms,18.94372177,100000
nzms,19.20091248,100000
nzms,22.464674,10000
nzms,22.52533913,10000
nzms,22.50782204,10000
nzms,25.68849182,1000
nzms,25.63725853,1000
nzms,25.76785851,1000
nzms,29.51580048,100
nzms,29.33543205,100
nzms,29.34896469,100
nzms,32.39599991,10
nzms,32.46327591,10
nzms,Undetermined,10
nzms,35.25146866,5
nzms,Undetermined,5
nzms,Undetermined,5
bass,14.91966915,1000000
bass,15.22580051,1000000
bass,14.92910385,1000000
bass,18.40917969,100000
bass,18.60229683,100000
bass,18.37664986,100000
bass,21.96750069,10000
bass,21.99056625,10000
bass,22.1074791,10000
bass,25.16058159,1000
bass,25.43899918,1000
bass,25.63318253,1000
bass,28.69808578,100
bass,28.95155525,100
bass,28.53409386,100
bass,32.27978897,10
bass,32.28929901,10
bass,33.39078903,10
bass,33.7388916,5
bass,33.83312225,5
bass,33.30755997,5
bass,15.18942547,1000000
bass,15.27674961,1000000
bass,15.23499584,1000000
bass,18.49916649,100000
bass,18.45182991,100000
bass,18.3448391,100000
bass,21.8645916,10000
bass,22.16768837,10000
bass,22.00049782,10000
bass,25.34820747,1000
bass,25.46296501,1000
bass,25.4054451,1000
bass,29.14290428,100
bass,28.88042831,100
bass,28.76853561,100
bass,32.81779099,10
bass,31.81558228,10
bass,32.72159576,10
bass,35.31451416,5
bass,32.54618073,5
bass,35.22564316,5
nzms,15.9640646,1000000
nzms,15.69725323,1000000
nzms,15.53103447,1000000
nzms,18.85721397,100000
nzms,18.75831985,100000
nzms,18.67861176,100000
nzms,23.00935364,10000
nzms,22.7694912,10000
nzms,22.81240082,10000
nzms,25.79266357,1000
nzms,25.91655922,1000
nzms,25.20735168,1000
nzms,28.52689743,100
nzms,28.51547241,100
nzms,28.24064827,100
nzms,34.99621582,10
nzms,34.74177551,10
nzms,Undetermined,10
nzms,34.40227127,5
nzms,33.00656509,5
nzms,32.96361542,5
nzms,16.20935822,1000000
nzms,15.62903881,1000000
nzms,15.54213524,1000000
nzms,18.75677872,100000
nzms,18.61100769,100000
nzms,18.68788528,100000
nzms,22.41636276,10000
nzms,22.00761604,10000
nzms,22.95711517,10000
nzms,25.86141205,1000
nzms,25.56830597,1000
nzms,25.52998352,1000
nzms,29.66318703,100
nzms,29.49093628,100
nzms,29.27337265,100
nzms,32.73365402,10
nzms,33.59334946,10
nzms,34.58963776,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,Undetermined,5
bass,14.91492462,1000000
bass,15.21095562,1000000
bass,14.78286076,1000000
bass,18.29842949,100000
bass,18.41133308,100000
bass,18.35555649,100000
bass,21.55870628,10000
bass,21.71716118,10000
bass,21.59365463,10000
bass,24.86875725,1000
bass,25.36271286,1000
bass,24.97716904,1000
bass,28.65150642,100
bass,28.56976318,100
bass,27.94985771,100
bass,31.74923325,10
bass,32.55837631,10
bass,31.83789825,10
bass,33.27959442,5
bass,32.64456558,5
bass,32.53920746,5
bass,15.16488361,1000000
bass,14.98659801,1000000
bass,14.78193283,1000000
bass,18.2723484,100000
bass,18.22245216,100000
bass,18.27859497,100000
bass,21.51475716,10000
bass,21.51613426,10000
bass,21.73937988,10000
bass,25.19253731,1000
bass,25.38443947,1000
bass,25.17735291,1000
bass,28.53204155,100
bass,28.22926331,100
bass,28.80485725,100
bass,32.64099884,10
bass,32.34780502,10
bass,32.86778259,10
bass,32.84639359,5
bass,32.87417221,5
bass,32.00078201,5
nzms,17.25195694,1000000
nzms,16.71935844,1000000
nzms,16.6658535,1000000
nzms,20.11147499,100000
nzms,20.38225746,100000
nzms,19.95322227,100000
nzms,23.73985863,10000
nzms,23.58250427,10000
nzms,23.50686073,10000
nzms,27.51601219,1000
nzms,27.59022331,1000
nzms,27.50150681,1000
nzms,29.32497025,100
nzms,29.13569641,100
nzms,29.32215881,100
nzms,33.68623734,10
nzms,34.66868973,10
nzms,Undetermined,10
nzms,Undetermined,5
nzms,36.93863678,5
nzms,Undetermined,5
nzms,16.81369591,1000000
nzms,16.26053047,1000000
nzms,16.18322372,1000000
nzms,19.55032158,100000
nzms,19.67758179,100000
nzms,19.33211708,100000
nzms,22.69199562,10000
nzms,22.73962212,10000
nzms,22.68682861,10000
nzms,26.01916695,1000
nzms,26.18374062,1000
nzms,26.12766075,1000
nzms,29.1959877,100
nzms,30.16946793,100
nzms,30.30131531,100
nzms,34.62306595,10
nzms,33.00656509,10
nzms,33.91655922,10
nzms,36.89375687,5
nzms,Undetermined,5
nzms,Undetermined,5
bass,14.90057373,1000000
bass,14.97321701,1000000
bass,14.85561562,1000000
bass,18.30109787,100000
bass,18.43369865,100000
bass,18.35276604,100000
bass,21.59359741,10000
bass,21.72529984,10000
bass,21.7573185,10000
bass,24.98206711,1000
bass,25.17631149,1000
bass,25.24882126,1000
bass,28.66756248,100
bass,28.7874279,100
bass,28.39367294,100
bass,31.68933487,10
bass,32.2840538,10
bass,31.63754845,10
bass,32.1544838,5
bass,32.00319672,5
bass,33.86363602,5
bass,15.00926781,1000000
bass,15.23732471,1000000
bass,15.1751833,1000000
bass,18.34749413,100000
bass,18.38798714,100000
bass,18.27440453,100000
bass,21.7026844,10000
bass,21.69051552,10000
bass,21.71891403,10000
bass,25.27983284,1000
bass,25.48502159,1000
bass,25.50658417,1000
bass,28.83864403,100
bass,28.48357964,100
bass,28.56210327,100
bass,31.27318764,10
bass,31.41661453,10
bass,32.52088928,10
bass,32.33987045,5
bass,33.14310455,5
bass,34.45274734,5
nzms,15.9751873,1000000
nzms,15.60596466,1000000
nzms,15.24420547,1000000
nzms,18.84118271,100000
nzms,18.67881012,100000
nzms,18.50937843,100000
nzms,22.63338852,10000
nzms,22.60361862,10000
nzms,22.58703613,10000
nzms,24.96081352,1000
nzms,24.89195442,1000
nzms,24.80687332,1000
nzms,28.58820534,100
nzms,28.722826,100
nzms,28.02990723,100
nzms,31.58268738,10
nzms,32.46327591,10
nzms,33.92222977,10
nzms,Undetermined,5
nzms,36.35950089,5
nzms,Undetermined,5
nzms,15.96351433,1000000
nzms,15.65288544,1000000
nzms,15.58445168,1000000
nzms,18.91665268,100000
nzms,18.95985985,100000
nzms,18.99374199,100000
nzms,22.25396919,10000
nzms,22.11692238,10000
nzms,22.20058632,10000
nzms,25.3052063,1000
nzms,25.2990303,1000
nzms,24.94774628,1000
nzms,28.5315609,100
nzms,28.34674454,100
nzms,28.36655617,100
nzms,31.43172836,10
nzms,32.34918594,10
nzms,33.21124649,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,36.28165817,5
bass,14.98917675,1000000
bass,14.83899784,1000000
bass,14.87693501,1000000
bass,18.28081131,100000
bass,18.38190651,100000
bass,18.35100746,100000
bass,21.58577919,10000
bass,21.69968414,10000
bass,21.71990395,10000
bass,25.32363892,1000
bass,25.31982613,1000
bass,25.43411636,1000
bass,28.62862778,100
bass,28.67736053,100
bass,28.45488358,100
bass,31.67340469,10
bass,32.23575211,10
bass,31.28055763,10
bass,34.16375732,5
bass,33.82807541,5
bass,32.71510696,5
bass,15.33605576,1000000
bass,14.90775585,1000000
bass,14.82522678,1000000
bass,18.2632103,100000
bass,18.2926693,100000
bass,18.28209305,100000
bass,21.68981361,10000
bass,21.54393578,10000
bass,21.61133957,10000
bass,25.47076035,1000
bass,25.50859261,1000
bass,25.39476395,1000
bass,28.75483704,100
bass,28.6088028,100
bass,28.63218498,100
bass,31.87302589,10
bass,31.41110802,10
bass,33.30200195,10
bass,33.11897278,5
bass,32.54368973,5
bass,35.55504608,5
nzms,15.97240162,1000000
nzms,15.45681667,1000000
nzms,15.46716595,1000000
nzms,18.88856888,100000
nzms,18.89663124,100000
nzms,18.66856575,100000
nzms,21.5664444,10000
nzms,21.55083656,10000
nzms,21.32996178,10000
nzms,25.79794121,1000
nzms,25.74584007,1000
nzms,25.86820412,1000
nzms,30.1437912,100
nzms,30.57506561,100
nzms,30.2538166,100
nzms,31.87823105,10
nzms,32.37258911,10
nzms,32.45923233,10
nzms,Undetermined,5
nzms,Undetermined,5
nzms,Undetermined,5
nzms,15.74584198,1000000
nzms,15.4999342,1000000
nzms,15.25688267,1000000
nzms,18.6900177,100000
nzms,18.67094994,100000
nzms,18.58973503,100000
nzms,21.84659004,10000
nzms,21.76560211,10000
nzms,21.88294029,10000
nzms,25.54576111,1000
nzms,25.41433716,1000
nzms,25.46694374,1000
nzms,27.38549614,100
nzms,27.17900276,100
nzms,26.94290543,100
nzms,35.83812332,10
nzms,34.45080566,10
nzms,Undetermined,10
nzms,Undetermined,5
nzms,34.03141022,5
nzms,Undetermined,5
bass,15.03757191,1000000
bass,15.0048542,1000000
bass,15.00206757,1000000
bass,18.28162003,100000
bass,18.50245857,100000
bass,18.42509842,100000
bass,21.66897011,10000
bass,21.84237289,10000
bass,21.77959442,10000
bass,25.22054291,1000
bass,25.30731392,1000
bass,25.28009605,1000
bass,28.88158417,100
bass,28.50265121,100
bass,28.81142235,100
bass,31.70229721,10
bass,32.93815994,10
bass,32.93906403,10
bass,32.76696014,5
bass,31.66397476,5
bass,32.54873657,5
bass,14.56318188,1000000
bass,15.27233315,1000000
bass,15.21546459,1000000
bass,18.00596809,100000
bass,18.62236977,100000
