"Plot Title: RLSM"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309218, SEN S/N: 20309218)","Event, units (LGR S/N: 20309218, SEN S/N: 20309218)","Bad Battery (LGR S/N: 20309218)","End Of File (LGR S/N: 20309218)"
612,01/06/20 11:45:00 PM,48.517,,,
613,01/07/20 12:00:00 AM,48.160,,,
614,01/07/20 12:15:00 AM,48.339,,,
615,01/07/20 12:30:00 AM,47.802,,,
616,01/07/20 12:45:00 AM,46.908,,,
617,01/07/20 01:00:00 AM,46.728,,,
618,01/07/20 01:15:00 AM,46.548,,,
619,01/07/20 01:30:00 AM,46.369,,,
620,01/07/20 01:45:00 AM,46.369,,,
621,01/07/20 02:00:00 AM,46.188,,,
622,01/07/20 02:15:00 AM,46.369,,,
623,01/07/20 02:30:00 AM,46.908,,,
624,01/07/20 02:45:00 AM,47.266,,,
625,01/07/20 03:00:00 AM,47.982,,,
626,01/07/20 03:15:00 AM,48.517,,,
627,01/07/20 03:30:00 AM,48.160,,,
628,01/07/20 03:45:00 AM,47.624,,,
629,01/07/20 04:00:00 AM,46.908,,,
630,01/07/20 04:15:00 AM,46.369,,,
631,01/07/20 04:30:00 AM,45.828,,,
632,01/07/20 04:45:00 AM,44.742,,,
633,01/07/20 05:00:00 AM,44.195,,,
634,01/07/20 05:15:00 AM,44.013,,,
635,01/07/20 05:30:00 AM,43.648,,,
636,01/07/20 05:45:00 AM,43.831,,,
637,01/07/20 06:00:00 AM,44.379,,,
638,01/07/20 06:15:00 AM,45.104,,,
639,01/07/20 06:30:00 AM,45.828,,,
640,01/07/20 06:45:00 AM,46.188,,,
641,01/07/20 07:00:00 AM,46.369,,,
642,01/07/20 07:15:00 AM,46.369,,,
643,01/07/20 07:30:00 AM,46.728,,,
644,01/07/20 07:45:00 AM,46.728,,,
645,01/07/20 08:00:00 AM,46.908,,,
646,01/07/20 08:15:00 AM,47.624,,,
647,01/07/20 08:30:00 AM,49.050,,,
648,01/07/20 08:45:00 AM,50.290,,,
649,01/07/20 09:00:00 AM,52.576,,,
650,01/07/20 09:15:00 AM,55.537,,,
651,01/07/20 09:30:00 AM,57.785,,,
652,01/07/20 09:45:00 AM,60.024,,,
653,01/07/20 10:00:00 AM,60.368,,,
654,01/07/20 10:15:00 AM,60.195,,,
655,01/07/20 10:30:00 AM,63.797,,,
656,01/07/20 10:45:00 AM,67.906,,,
657,01/07/20 11:00:00 AM,68.248,,,
658,01/07/20 11:15:00 AM,68.248,,,
659,01/07/20 11:30:00 AM,69.964,,,
660,01/07/20 11:45:00 AM,78.098,,,
661,01/07/20 12:00:00 PM,84.295,,,
662,01/07/20 12:15:00 PM,87.733,,,
663,01/07/20 12:30:00 PM,86.277,,,
664,01/07/20 12:45:00 PM,83.221,,,
665,01/07/20 01:00:00 PM,76.006,,,
666,01/07/20 01:15:00 PM,72.718,,,
667,01/07/20 01:30:00 PM,71.683,,,
668,01/07/20 01:45:00 PM,70.137,,,
669,01/07/20 02:00:00 PM,68.592,,,
670,01/07/20 02:15:00 PM,67.221,,,
671,01/07/20 02:30:00 PM,65.680,,,
672,01/07/20 02:45:00 PM,64.481,,,
673,01/07/20 03:00:00 PM,63.282,,,
674,01/07/20 03:15:00 PM,61.741,,,
675,01/07/20 03:30:00 PM,60.195,,,
676,01/07/20 03:45:00 PM,58.476,,,
677,01/07/20 04:00:00 PM,56.577,,,
678,01/07/20 04:15:00 PM,54.842,,,
679,01/07/20 04:30:00 PM,52.925,,,
680,01/07/20 04:45:00 PM,51.172,,,
681,01/07/20 05:00:00 PM,49.404,,,
682,01/07/20 05:15:00 PM,47.446,,,
683,01/07/20 05:30:00 PM,45.828,,,
684,01/07/20 05:45:00 PM,44.379,,,
685,01/07/20 06:00:00 PM,43.282,,,
686,01/07/20 06:15:00 PM,43.466,,,
687,01/07/20 06:30:00 PM,44.013,,,
688,01/07/20 06:45:00 PM,44.560,,,
689,01/07/20 07:00:00 PM,44.922,,,
690,01/07/20 07:15:00 PM,45.104,,,
691,01/07/20 07:30:00 PM,45.286,,,
692,01/07/20 07:45:00 PM,45.466,,,
693,01/07/20 08:00:00 PM,45.466,,,
694,01/07/20 08:15:00 PM,45.286,,,
695,01/07/20 08:30:00 PM,45.286,,,
696,01/07/20 08:45:00 PM,44.742,,,
697,01/07/20 09:00:00 PM,44.013,,,
698,01/07/20 09:15:00 PM,44.013,,,
699,01/07/20 09:30:00 PM,44.379,,,
700,01/07/20 09:45:00 PM,44.742,,,
701,01/07/20 10:00:00 PM,44.922,,,
702,01/07/20 10:15:00 PM,45.286,,,
703,01/07/20 10:30:00 PM,45.466,,,
704,01/07/20 10:45:00 PM,45.648,,,
705,01/07/20 11:00:00 PM,45.828,,,
706,01/07/20 11:15:00 PM,46.008,,,
707,01/07/20 11:30:00 PM,46.188,,,
708,01/07/20 11:45:00 PM,46.369,,,
709,01/08/20 12:00:00 AM,46.369,,,
710,01/08/20 12:15:00 AM,46.548,,,
711,01/08/20 12:30:00 AM,46.548,,,
712,01/08/20 12:45:00 AM,46.728,,,
713,01/08/20 01:00:00 AM,46.728,,,
714,01/08/20 01:15:00 AM,46.908,,,
715,01/08/20 01:30:00 AM,46.728,,,
716,01/08/20 01:45:00 AM,46.728,,,
717,01/08/20 02:00:00 AM,46.728,,,
718,01/08/20 02:15:00 AM,46.548,,,
719,01/08/20 02:30:00 AM,46.188,,,
720,01/08/20 02:45:00 AM,46.008,,,
721,01/08/20 03:00:00 AM,45.466,,,
722,01/08/20 03:15:00 AM,44.560,,,
723,01/08/20 03:30:00 AM,43.466,,,
724,01/08/20 03:45:00 AM,42.915,,,
725,01/08/20 04:00:00 AM,42.363,,,
726,01/08/20 04:15:00 AM,41.994,,,
727,01/08/20 04:30:00 AM,41.625,,,
728,01/08/20 04:45:00 AM,41.254,,,
729,01/08/20 05:00:00 AM,41.067,,,
730,01/08/20 05:15:00 AM,41.254,,,
731,01/08/20 05:30:00 AM,41.625,,,
732,01/08/20 05:45:00 AM,41.439,,,
733,01/08/20 06:00:00 AM,41.439,,,
734,01/08/20 06:15:00 AM,41.254,,,
735,01/08/20 06:30:00 AM,40.881,,,
736,01/08/20 06:45:00 AM,41.067,,,
737,01/08/20 07:00:00 AM,41.994,,,
738,01/08/20 07:15:00 AM,42.179,,,
739,01/08/20 07:30:00 AM,41.625,,,
740,01/08/20 07:45:00 AM,41.439,,,
741,01/08/20 08:00:00 AM,42.363,,,
742,01/08/20 08:15:00 AM,43.648,,,
743,01/08/20 08:30:00 AM,45.104,,,
744,01/08/20 08:45:00 AM,46.728,,,
745,01/08/20 09:00:00 AM,46.908,,,
746,01/08/20 09:15:00 AM,47.802,,,
747,01/08/20 09:30:00 AM,49.228,,,
748,01/08/20 09:45:00 AM,51.172,,,
749,01/08/20 10:00:00 AM,53.449,,,
750,01/08/20 10:15:00 AM,56.057,,,
751,01/08/20 10:30:00 AM,57.958,,,
752,01/08/20 10:45:00 AM,57.958,,,
753,01/08/20 11:00:00 AM,59.508,,,
754,01/08/20 11:15:00 AM,59.508,,,
755,01/08/20 11:30:00 AM,62.083,,,
756,01/08/20 11:45:00 AM,64.996,,,
757,01/08/20 12:00:00 PM,61.569,,,
758,01/08/20 12:15:00 PM,62.598,,,
759,01/08/20 12:30:00 PM,67.392,,,
760,01/08/20 12:45:00 PM,63.455,,,
761,01/08/20 01:00:00 PM,61.227,,,
762,01/08/20 01:15:00 PM,59.680,,,
763,01/08/20 01:30:00 PM,59.680,,,
764,01/08/20 01:45:00 PM,61.569,,,
765,01/08/20 02:00:00 PM,63.282,,,
766,01/08/20 02:15:00 PM,60.712,,,
767,01/08/20 02:30:00 PM,58.476,,,
768,01/08/20 02:45:00 PM,56.750,,,
769,01/08/20 03:00:00 PM,55.364,,,
770,01/08/20 03:15:00 PM,54.322,,,
771,01/08/20 03:30:00 PM,53.798,,,
772,01/08/20 03:45:00 PM,52.576,,,
773,01/08/20 04:00:00 PM,51.523,,,
774,01/08/20 04:15:00 PM,50.643,,,
775,01/08/20 04:30:00 PM,49.759,,,
776,01/08/20 04:45:00 PM,48.695,,,
777,01/08/20 05:00:00 PM,47.802,,,
778,01/08/20 05:15:00 PM,46.908,,,
779,01/08/20 05:30:00 PM,46.369,,,
780,01/08/20 05:45:00 PM,45.828,,,
781,01/08/20 06:00:00 PM,45.104,,,
782,01/08/20 06:15:00 PM,44.195,,,
783,01/08/20 06:30:00 PM,43.648,,,
784,01/08/20 06:45:00 PM,43.282,,,
785,01/08/20 07:00:00 PM,43.466,,,
786,01/08/20 07:15:00 PM,43.466,,,
787,01/08/20 07:30:00 PM,43.282,,,
788,01/08/20 07:45:00 PM,43.282,,,
789,01/08/20 08:00:00 PM,43.099,,,
790,01/08/20 08:15:00 PM,42.915,,,
791,01/08/20 08:30:00 PM,43.099,,,
792,01/08/20 08:45:00 PM,43.099,,,
793,01/08/20 09:00:00 PM,43.099,,,
794,01/08/20 09:15:00 PM,43.099,,,
795,01/08/20 09:30:00 PM,43.099,,,
796,01/08/20 09:45:00 PM,43.099,,,
797,01/08/20 10:00:00 PM,43.099,,,
798,01/08/20 10:15:00 PM,43.282,,,
799,01/08/20 10:30:00 PM,43.282,,,
800,01/08/20 10:45:00 PM,43.282,,,
801,01/08/20 11:00:00 PM,43.099,,,
802,01/08/20 11:15:00 PM,42.548,,,
803,01/08/20 11:30:00 PM,41.810,,,
804,01/08/20 11:45:00 PM,41.254,,,
805,01/09/20 12:00:00 AM,40.696,,,
806,01/09/20 12:15:00 AM,40.509,,,
807,01/09/20 12:30:00 AM,40.881,,,
808,01/09/20 12:45:00 AM,40.696,,,
809,01/09/20 01:00:00 AM,40.696,,,
810,01/09/20 01:15:00 AM,41.254,,,
811,01/09/20 01:30:00 AM,41.810,,,
812,01/09/20 01:45:00 AM,41.625,,,
813,01/09/20 02:00:00 AM,41.810,,,
814,01/09/20 02:15:00 AM,42.179,,,
815,01/09/20 02:30:00 AM,42.548,,,
816,01/09/20 02:45:00 AM,42.915,,,
817,01/09/20 03:00:00 AM,43.099,,,
818,01/09/20 03:15:00 AM,43.282,,,
819,01/09/20 03:30:00 AM,43.466,,,
820,01/09/20 03:45:00 AM,43.648,,,
821,01/09/20 04:00:00 AM,43.831,,,
822,01/09/20 04:15:00 AM,43.831,,,
823,01/09/20 04:30:00 AM,44.013,,,
824,01/09/20 04:45:00 AM,44.195,,,
825,01/09/20 05:00:00 AM,44.195,,,
826,01/09/20 05:15:00 AM,44.195,,,
827,01/09/20 05:30:00 AM,44.379,,,
828,01/09/20 05:45:00 AM,44.379,,,
829,01/09/20 06:00:00 AM,44.379,,,
830,01/09/20 06:15:00 AM,44.560,,,
831,01/09/20 06:30:00 AM,44.560,,,
832,01/09/20 06:45:00 AM,44.922,,,
833,01/09/20 07:00:00 AM,45.286,,,
834,01/09/20 07:15:00 AM,45.466,,,
835,01/09/20 07:30:00 AM,45.466,,,
836,01/09/20 07:45:00 AM,45.286,,,
837,01/09/20 08:00:00 AM,45.466,,,
838,01/09/20 08:15:00 AM,45.466,,,
839,01/09/20 08:30:00 AM,45.828,,,
840,01/09/20 08:45:00 AM,46.008,,,
841,01/09/20 09:00:00 AM,46.188,,,
842,01/09/20 09:15:00 AM,46.548,,,
843,01/09/20 09:30:00 AM,46.548,,,
844,01/09/20 09:45:00 AM,46.548,,,
845,01/09/20 10:00:00 AM,46.908,,,
846,01/09/20 10:15:00 AM,47.266,,,
847,01/09/20 10:30:00 AM,47.982,,,
848,01/09/20 10:45:00 AM,49.404,,,
849,01/09/20 11:00:00 AM,49.582,,,
850,01/09/20 11:15:00 AM,50.466,,,
851,01/09/20 11:30:00 AM,51.346,,,
852,01/09/20 11:45:00 AM,52.750,,,
853,01/09/20 12:00:00 PM,59.337,,,
854,01/09/20 12:15:00 PM,63.455,,,
855,01/09/20 12:30:00 PM,68.934,,,
856,01/09/20 12:45:00 PM,66.366,,,
857,01/09/20 01:00:00 PM,62.254,,,
858,01/09/20 01:15:00 PM,60.368,,,
859,01/09/20 01:30:00 PM,58.993,,,
860,01/09/20 01:45:00 PM,57.096,,,
861,01/09/20 02:00:00 PM,55.364,,,
862,01/09/20 02:15:00 PM,53.798,,,
863,01/09/20 02:30:00 PM,52.050,,,
864,01/09/20 02:45:00 PM,50.995,,,
865,01/09/20 03:00:00 PM,50.113,,,
866,01/09/20 03:15:00 PM,49.404,,,
867,01/09/20 03:30:00 PM,48.871,,,
868,01/09/20 03:45:00 PM,47.982,,,
869,01/09/20 04:00:00 PM,47.266,,,
870,01/09/20 04:15:00 PM,46.188,,,
871,01/09/20 04:30:00 PM,45.286,,,
872,01/09/20 04:45:00 PM,44.742,,,
873,01/09/20 05:00:00 PM,44.195,,,
874,01/09/20 05:15:00 PM,43.466,,,
875,01/09/20 05:30:00 PM,42.548,,,
876,01/09/20 05:45:00 PM,41.994,,,
877,01/09/20 06:00:00 PM,41.625,,,
878,01/09/20 06:15:00 PM,41.254,,,
879,01/09/20 06:30:00 PM,40.696,,,
880,01/09/20 06:45:00 PM,40.696,,,
881,01/09/20 07:00:00 PM,40.881,,,
882,01/09/20 07:15:00 PM,40.881,,,
883,01/09/20 07:30:00 PM,41.067,,,
884,01/09/20 07:45:00 PM,40.881,,,
885,01/09/20 08:00:00 PM,40.321,,,
886,01/09/20 08:15:00 PM,39.384,,,
887,01/09/20 08:30:00 PM,38.818,,,
888,01/09/20 08:45:00 PM,38.440,,,
889,01/09/20 09:00:00 PM,38.440,,,
890,01/09/20 09:15:00 PM,38.250,,,
891,01/09/20 09:30:00 PM,38.250,,,
892,01/09/20 09:45:00 PM,38.250,,,
893,01/09/20 10:00:00 PM,38.250,,,
894,01/09/20 10:15:00 PM,38.440,,,
895,01/09/20 10:30:00 PM,38.629,,,
896,01/09/20 10:45:00 PM,38.629,,,
897,01/09/20 11:00:00 PM,38.818,,,
898,01/09/20 11:15:00 PM,39.196,,,
899,01/09/20 11:30:00 PM,39.760,,,
900,01/09/20 11:45:00 PM,39.947,,,
901,01/10/20 12:00:00 AM,40.134,,,
902,01/10/20 12:15:00 AM,40.321,,,
903,01/10/20 12:30:00 AM,40.134,,,
904,01/10/20 12:45:00 AM,40.134,,,
905,01/10/20 01:00:00 AM,40.321,,,
906,01/10/20 01:15:00 AM,40.134,,,
907,01/10/20 01:30:00 AM,39.947,,,
908,01/10/20 01:45:00 AM,39.573,,,
909,01/10/20 02:00:00 AM,39.384,,,
910,01/10/20 02:15:00 AM,39.196,,,
911,01/10/20 02:30:00 AM,39.007,,,
912,01/10/20 02:45:00 AM,38.818,,,
913,01/10/20 03:00:00 AM,38.818,,,
914,01/10/20 03:15:00 AM,38.818,,,
915,01/10/20 03:30:00 AM,39.196,,,
916,01/10/20 03:45:00 AM,39.384,,,
917,01/10/20 04:00:00 AM,39.384,,,
918,01/10/20 04:15:00 AM,39.196,,,
919,01/10/20 04:30:00 AM,38.629,,,
920,01/10/20 04:45:00 AM,38.440,,,
921,01/10/20 05:00:00 AM,38.818,,,
922,01/10/20 05:15:00 AM,39.007,,,
923,01/10/20 05:30:00 AM,38.440,,,
924,01/10/20 05:45:00 AM,37.870,,,
925,01/10/20 06:00:00 AM,37.679,,,
926,01/10/20 06:15:00 AM,37.679,,,
927,01/10/20 06:30:00 AM,37.679,,,
928,01/10/20 06:45:00 AM,38.629,,,
929,01/10/20 07:00:00 AM,39.007,,,
930,01/10/20 07:15:00 AM,39.196,,,
931,01/10/20 07:30:00 AM,39.196,,,
932,01/10/20 07:45:00 AM,39.384,,,
933,01/10/20 08:00:00 AM,40.321,,,
934,01/10/20 08:15:00 AM,41.625,,,
935,01/10/20 08:30:00 AM,43.466,,,
936,01/10/20 08:45:00 AM,45.828,,,
937,01/10/20 09:00:00 AM,48.160,,,
938,01/10/20 09:15:00 AM,49.228,,,
939,01/10/20 09:30:00 AM,50.113,,,
940,01/10/20 09:45:00 AM,52.576,,,
941,01/10/20 10:00:00 AM,54.495,,,
942,01/10/20 10:15:00 AM,58.131,,,
943,01/10/20 10:30:00 AM,62.083,,,
944,01/10/20 10:45:00 AM,65.680,,,
945,01/10/20 11:00:00 AM,66.022,,,
946,01/10/20 11:15:00 AM,66.366,,,
947,01/10/20 11:30:00 AM,70.480,,,
948,01/10/20 11:45:00 AM,76.181,,,
949,01/10/20 12:00:00 PM,79.853,,,
950,01/10/20 12:15:00 PM,81.975,,,
951,01/10/20 12:30:00 PM,82.508,,,
952,01/10/20 12:45:00 PM,79.326,,,
953,01/10/20 01:00:00 PM,72.891,,,
954,01/10/20 01:15:00 PM,68.763,,,
955,01/10/20 01:30:00 PM,65.680,,,
956,01/10/20 01:45:00 PM,63.797,,,
957,01/10/20 02:00:00 PM,62.598,,,
958,01/10/20 02:15:00 PM,61.227,,,
959,01/10/20 02:30:00 PM,60.024,,,
960,01/10/20 02:45:00 PM,59.337,,,
961,01/10/20 03:00:00 PM,58.820,,,
962,01/10/20 03:15:00 PM,57.958,,,
963,01/10/20 03:30:00 PM,56.923,,,
964,01/10/20 03:45:00 PM,55.711,,,
965,01/10/20 04:00:00 PM,54.322,,,
966,01/10/20 04:15:00 PM,52.925,,,
967,01/10/20 04:30:00 PM,51.523,,,
968,01/10/20 04:45:00 PM,50.466,,,
969,01/10/20 05:00:00 PM,49.228,,,
970,01/10/20 05:15:00 PM,48.160,,,
971,01/10/20 05:30:00 PM,46.908,,,
972,01/10/20 05:45:00 PM,46.008,,,
973,01/10/20 06:00:00 PM,45.104,,,
974,01/10/20 06:15:00 PM,44.379,,,
975,01/10/20 06:30:00 PM,43.831,,,
976,01/10/20 06:45:00 PM,43.282,,,
977,01/10/20 07:00:00 PM,42.915,,,
978,01/10/20 07:15:00 PM,42.732,,,
979,01/10/20 07:30:00 PM,42.363,,,
980,01/10/20 07:45:00 PM,42.179,,,
981,01/10/20 08:00:00 PM,42.363,,,
982,01/10/20 08:15:00 PM,42.179,,,
983,01/10/20 08:30:00 PM,41.994,,,
984,01/10/20 08:45:00 PM,41.994,,,
985,01/10/20 09:00:00 PM,41.994,,,
986,01/10/20 09:15:00 PM,41.994,,,
987,01/10/20 09:30:00 PM,41.810,,,
988,01/10/20 09:45:00 PM,41.810,,,
989,01/10/20 10:00:00 PM,41.625,,,
990,01/10/20 10:15:00 PM,42.179,,,
991,01/10/20 10:30:00 PM,42.179,,,
992,01/10/20 10:45:00 PM,42.179,,,
993,01/10/20 11:00:00 PM,42.179,,,
994,01/10/20 11:15:00 PM,42.548,,,
995,01/10/20 11:30:00 PM,43.099,,,
996,01/10/20 11:45:00 PM,43.099,,,
997,01/11/20 12:00:00 AM,42.363,,,
998,01/11/20 12:15:00 AM,41.994,,,
999,01/11/20 12:30:00 AM,42.548,,,
1000,01/11/20 12:45:00 AM,43.099,,,
1001,01/11/20 01:00:00 AM,43.099,,,
1002,01/11/20 01:15:00 AM,43.099,,,
1003,01/11/20 01:30:00 AM,43.282,,,
1004,01/11/20 01:45:00 AM,43.466,,,
1005,01/11/20 02:00:00 AM,43.648,,,
1006,01/11/20 02:15:00 AM,43.831,,,
1007,01/11/20 02:30:00 AM,44.013,,,
1008,01/11/20 02:45:00 AM,44.195,,,
1009,01/11/20 03:00:00 AM,44.379,,,
1010,01/11/20 03:15:00 AM,44.560,,,
1011,01/11/20 03:30:00 AM,44.560,,,
1012,01/11/20 03:45:00 AM,44.742,,,
1013,01/11/20 04:00:00 AM,44.742,,,
1014,01/11/20 04:15:00 AM,44.922,,,
1015,01/11/20 04:30:00 AM,45.104,,,
1016,01/11/20 04:45:00 AM,45.286,,,
1017,01/11/20 05:00:00 AM,45.466,,,
1018,01/11/20 05:15:00 AM,45.466,,,
1019,01/11/20 05:30:00 AM,45.648,,,
1020,01/11/20 05:45:00 AM,45.828,,,
1021,01/11/20 06:00:00 AM,46.008,,,
1022,01/11/20 06:15:00 AM,46.008,,,
1023,01/11/20 06:30:00 AM,45.828,,,
1024,01/11/20 06:45:00 AM,45.104,,,
1025,01/11/20 07:00:00 AM,44.379,,,
1026,01/11/20 07:15:00 AM,43.648,,,
1027,01/11/20 07:30:00 AM,42.548,,,
1028,01/11/20 07:45:00 AM,41.625,,,
1029,01/11/20 08:00:00 AM,41.994,,,
1030,01/11/20 08:15:00 AM,43.099,,,
1031,01/11/20 08:30:00 AM,43.831,,,
1032,01/11/20 08:45:00 AM,45.286,,,
1033,01/11/20 09:00:00 AM,47.088,,,
1034,01/11/20 09:15:00 AM,48.339,,,
1035,01/11/20 09:30:00 AM,47.624,,,
1036,01/11/20 09:45:00 AM,49.050,,,
1037,01/11/20 10:00:00 AM,52.576,,,
1038,01/11/20 10:15:00 AM,55.711,,,
1039,01/11/20 10:30:00 AM,59.164,,,
1040,01/11/20 10:45:00 AM,63.797,,,
1041,01/11/20 11:00:00 AM,63.797,,,
1042,01/11/20 11:15:00 AM,64.481,,,
1043,01/11/20 11:30:00 AM,67.564,,,
1044,01/11/20 11:45:00 AM,73.580,,,
1045,01/11/20 12:00:00 PM,74.271,,,
1046,01/11/20 12:15:00 PM,73.407,,,
1047,01/11/20 12:30:00 PM,73.234,,,
1048,01/11/20 12:45:00 PM,67.564,,,
1049,01/11/20 01:00:00 PM,64.652,,,
1050,01/11/20 01:15:00 PM,62.598,,,
1051,01/11/20 01:30:00 PM,61.054,,,
1052,01/11/20 01:45:00 PM,60.195,,,
1053,01/11/20 02:00:00 PM,59.851,,,
1054,01/11/20 02:15:00 PM,59.164,,,
1055,01/11/20 02:30:00 PM,58.303,,,
1056,01/11/20 02:45:00 PM,57.096,,,
1057,01/11/20 03:00:00 PM,55.884,,,
1058,01/11/20 03:15:00 PM,54.495,,,
1059,01/11/20 03:30:00 PM,53.274,,,
1060,01/11/20 03:45:00 PM,52.050,,,
1061,01/11/20 04:00:00 PM,50.819,,,
1062,01/11/20 04:15:00 PM,49.582,,,
1063,01/11/20 04:30:00 PM,48.160,,,
1064,01/11/20 04:45:00 PM,46.908,,,
1065,01/11/20 05:00:00 PM,45.648,,,
1066,01/11/20 05:15:00 PM,44.560,,,
1067,01/11/20 05:30:00 PM,43.648,,,
1068,01/11/20 05:45:00 PM,42.732,,,
1069,01/11/20 06:00:00 PM,42.179,,,
1070,01/11/20 06:15:00 PM,41.625,,,
1071,01/11/20 06:30:00 PM,40.881,,,
1072,01/11/20 06:45:00 PM,40.321,,,
1073,01/11/20 07:00:00 PM,40.134,,,
1074,01/11/20 07:15:00 PM,39.947,,,
1075,01/11/20 07:30:00 PM,39.947,,,
1076,01/11/20 07:45:00 PM,40.134,,,
1077,01/11/20 08:00:00 PM,39.947,,,
1078,01/11/20 08:15:00 PM,40.134,,,
1079,01/11/20 08:30:00 PM,40.134,,,
1080,01/11/20 08:45:00 PM,40.134,,,
1081,01/11/20 09:00:00 PM,40.134,,,
1082,01/11/20 09:15:00 PM,39.573,,,
1083,01/11/20 09:30:00 PM,39.196,,,
1084,01/11/20 09:45:00 PM,38.818,,,
1085,01/11/20 10:00:00 PM,38.440,,,
1086,01/11/20 10:15:00 PM,38.061,,,
1087,01/11/20 10:30:00 PM,37.870,,,
1088,01/11/20 10:45:00 PM,37.679,,,
1089,01/11/20 11:00:00 PM,37.488,,,
1090,01/11/20 11:15:00 PM,37.488,,,
1091,01/11/20 11:30:00 PM,38.061,,,
1092,01/11/20 11:45:00 PM,38.440,,,
1093,01/12/20 12:00:00 AM,38.629,,,
1094,01/12/20 12:15:00 AM,39.007,,,
1095,01/12/20 12:30:00 AM,39.384,,,
1096,01/12/20 12:45:00 AM,39.760,,,
1097,01/12/20 01:00:00 AM,39.384,,,
1098,01/12/20 01:15:00 AM,38.818,,,
1099,01/12/20 01:30:00 AM,38.629,,,
1100,01/12/20 01:45:00 AM,38.818,,,
1101,01/12/20 02:00:00 AM,38.818,,,
1102,01/12/20 02:15:00 AM,38.818,,,
1103,01/12/20 02:30:00 AM,38.629,,,
1104,01/12/20 02:45:00 AM,38.629,,,
1105,01/12/20 03:00:00 AM,38.629,,,
1106,01/12/20 03:15:00 AM,38.629,,,
1107,01/12/20 03:30:00 AM,38.440,,,
1108,01/12/20 03:45:00 AM,38.061,,,
1109,01/12/20 04:00:00 AM,37.679,,,
1110,01/12/20 04:15:00 AM,37.107,,,
1111,01/12/20 04:30:00 AM,36.723,,,
1112,01/12/20 04:45:00 AM,36.338,,,
1113,01/12/20 05:00:00 AM,36.338,,,
1114,01/12/20 05:15:00 AM,36.145,,,
1115,01/12/20 05:30:00 AM,35.951,,,
1116,01/12/20 05:45:00 AM,35.951,,,
1117,01/12/20 06:00:00 AM,35.758,,,
1118,01/12/20 06:15:00 AM,35.564,,,
1119,01/12/20 06:30:00 AM,35.564,,,
1120,01/12/20 06:45:00 AM,35.370,,,
1121,01/12/20 07:00:00 AM,35.370,,,
1122,01/12/20 07:15:00 AM,35.370,,,
1123,01/12/20 07:30:00 AM,35.175,,,
1124,01/12/20 07:45:00 AM,35.564,,,
1125,01/12/20 08:00:00 AM,36.338,,,
1126,01/12/20 08:15:00 AM,38.061,,,
1127,01/12/20 08:30:00 AM,39.760,,,
1128,01/12/20 08:45:00 AM,41.254,,,
1129,01/12/20 09:00:00 AM,42.732,,,
1130,01/12/20 09:15:00 AM,43.648,,,
1131,01/12/20 09:30:00 AM,44.922,,,
1132,01/12/20 09:45:00 AM,46.008,,,
1133,01/12/20 10:00:00 AM,48.339,,,
1134,01/12/20 10:15:00 AM,52.050,,,
1135,01/12/20 10:30:00 AM,56.750,,,
1136,01/12/20 10:45:00 AM,60.024,,,
1137,01/12/20 11:00:00 AM,63.111,0.00,Logged,Logged
