Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201019_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-19 15:37:48 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
E3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.99307632,35.59511185,0.629204571,100,,,FALSE,0.1,TRUE,3,31,,Y,N,N
E4,SCr-166,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.64134979,36.43987274,0.198747203,41.90169144,47.72909546,5.865950108,FALSE,0.1,TRUE,3,32,,N,N,N
E5,SCr-166,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.24397278,36.43987274,0.198747203,53.63284683,47.72909546,5.865950108,FALSE,0.1,TRUE,3,32,,N,N,N
E6,SCr-166,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.43429565,36.43987274,0.198747203,47.65275192,47.72909546,5.865950108,FALSE,0.1,TRUE,3,32,,N,N,N
E7,SCr-166-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.3923645,37.0856514,0.887735546,26.28042793,35.37875748,20.81218719,FALSE,0.1,TRUE,3,33,,Y,N,N
E8,SCr-166-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.77935791,37.0856514,0.887735546,20.66494751,35.37875748,20.81218719,FALSE,0.1,TRUE,3,34,,Y,N,N
E9,SCr-166-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.08522797,37.0856514,0.887735546,59.19090652,35.37875748,20.81218719,FALSE,0.1,TRUE,3,32,,Y,N,N
E10,SCr-172,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.4965477,38.36992264,0.782239854,24.63356209,15.54536152,7.986661911,FALSE,0.1,TRUE,3,33,,Y,N,N
E11,SCr-172,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.60708237,38.36992264,0.782239854,12.35780716,15.54536152,7.986661911,FALSE,0.1,TRUE,3,34,,Y,N,N
E12,SCr-172,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.00613785,38.36992264,0.782239854,9.644713402,15.54536152,7.986661911,FALSE,0.1,TRUE,3,35,,Y,N,N
F1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.69668579,38.69668579,,10,,,FALSE,0.1,TRUE,3,35,,N,N,N
F2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,38.69668579,,10,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,38.69668579,,10,,,FALSE,0.1,TRUE,3,39,,N,N,Y
F4,SCr-167,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.71295166,34.90040207,0.189074934,138.8193817,124.1295166,14.53177452,FALSE,0.1,TRUE,3,31,,N,N,N
F5,SCr-167,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.09106064,34.90040207,0.189074934,109.7611694,124.1295166,14.53177452,FALSE,0.1,TRUE,3,30,,N,N,N
F6,SCr-167,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.89719009,34.90040207,0.189074934,123.8079758,124.1295166,14.53177452,FALSE,0.1,TRUE,3,31,,N,N,N
F7,SCr-167-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.83705139,36.99307251,0.861674309,19.93749046,37.00682068,19.40724564,FALSE,0.1,TRUE,3,33,,Y,N,N
F8,SCr-167-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.11473083,36.99307251,0.861674309,58.11605072,37.00682068,19.40724564,FALSE,0.1,TRUE,3,32,,Y,N,N
F9,SCr-167-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.0274353,36.99307251,0.861674309,32.96691895,37.00682068,19.40724564,FALSE,0.1,TRUE,3,33,,Y,N,N
F10,SCr-172-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.44232941,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F11,SCr-172-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.44232941,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
F12,SCr-172-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.44232941,39.44232941,,7.355618,7.355618,,FALSE,0.1,TRUE,3,35,,N,N,N
G1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,39.50749207,,5,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,39.50749207,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
G3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,39.50749207,39.50749207,,5,,,FALSE,0.1,TRUE,3,35,,N,N,N
G4,SCr-168,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.6333046,37.04098892,0.353525072,42.11161423,33.2400856,7.689691067,FALSE,0.1,TRUE,3,33,,N,N,N
G5,SCr-168,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.22687149,37.04098892,0.353525072,29.12574387,33.2400856,7.689691067,FALSE,0.1,TRUE,3,33,,N,N,N
G6,SCr-168,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.26280212,37.04098892,0.353525072,28.4828949,33.2400856,7.689691067,FALSE,0.1,TRUE,3,33,,N,N,N
G7,SCr-168-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.79750061,38.14959717,0.418825418,20.43337059,16.77991676,4.120027542,FALSE,0.1,TRUE,3,34,,N,N,N
G8,SCr-168-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.03853226,38.14959717,0.418825418,17.59209633,16.77991676,4.120027542,FALSE,0.1,TRUE,3,33,,N,N,N
G9,SCr-168-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.61276245,38.14959717,0.418825418,12.31428242,16.77991676,4.120027542,FALSE,0.1,TRUE,3,34,,N,N,N
G10,SCr-173,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.9297142,36.68077469,0.65081507,35.03001404,43.29491043,18.68658257,FALSE,0.1,TRUE,3,33,,Y,N,N
G11,SCr-173,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.94223785,36.68077469,0.65081507,64.68878937,43.29491043,18.68658257,FALSE,0.1,TRUE,3,32,,Y,N,N
G12,SCr-173,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.17037964,36.68077469,0.65081507,30.16592598,43.29491043,18.68658257,FALSE,0.1,TRUE,3,33,,Y,N,N
H1,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H2,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H3,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H4,SCr-169,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
H5,SCr-169,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H6,SCr-169,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
H7,SCr-169-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H8,SCr-169-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H9,SCr-169-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H10,SCr-173-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.01654434,37.2221489,1.060826898,61.77085114,34.07342148,24.10131454,FALSE,0.1,TRUE,3,32,,Y,N,N
H11,SCr-173-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.63720703,37.2221489,1.060826898,22.57262039,34.07342148,24.10131454,FALSE,0.1,TRUE,3,34,,Y,N,N
H12,SCr-173-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.01268768,37.2221489,1.060826898,17.87679291,34.07342148,24.10131454,FALSE,0.1,TRUE,3,34,,Y,N,N
