Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\S1P_data\eds_files\20201027_Scott_Creek_Chloe_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-27 13:48:01 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C10,SCr-337,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
C11,SCr-337,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,37,,N,N,Y
C12,SCr-337,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
D1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.34474754,30.3883152,0.03820416,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.41609001,30.3883152,0.03820416,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,30.40411186,30.3883152,0.03820416,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N
D4,SCr-331,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D5,SCr-331,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
D6,SCr-331,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D7,SCr-331-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D8,SCr-331-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D9,SCr-331-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D10,SCr-337-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.90389252,38.90389252,,4.056854248,4.056854248,,FALSE,0.1,TRUE,3,34,,N,N,N
D11,SCr-337-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.90389252,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D12,SCr-337-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.90389252,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,33.17531967,33.64543533,0.414285839,100,,,FALSE,0.1,TRUE,3,29,,N,N,N
E2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,33.95714951,33.64543533,0.414285839,100,,,FALSE,0.1,TRUE,3,29,,N,N,N
E3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,33.80383682,33.64543533,0.414285839,100,,,FALSE,0.1,TRUE,3,29,,N,N,N
E4,SCr-332,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E5,SCr-332,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E6,SCr-332,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E7,SCr-332-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E8,SCr-332-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E9,SCr-332-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E10,SCr-338,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.96947861,37.42870712,0.517040372,7.481874466,11.06698322,3.605505943,FALSE,0.1,TRUE,3,33,,Y,N,N
E11,SCr-338,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.93922043,37.42870712,0.517040372,14.69254589,11.06698322,3.605505943,FALSE,0.1,TRUE,3,31,,Y,N,N
E12,SCr-338,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.37741852,37.42870712,0.517040372,11.02653313,11.06698322,3.605505943,FALSE,0.1,TRUE,3,33,,Y,N,N
F1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.3218689,37.75307083,0.700210392,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N
F2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,36.97103119,37.75307083,0.700210392,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.96631241,37.75307083,0.700210392,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N
F4,SCr-333,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F5,SCr-333,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
F6,SCr-333,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F7,SCr-333-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.18933868,39.18933868,,3.365007401,3.365007401,,FALSE,0.1,TRUE,3,35,,N,N,N
F8,SCr-333-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.18933868,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F9,SCr-333-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.18933868,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F10,SCr-338-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.7964325,39.37033844,0.548402131,4.352707863,3.121062517,1.131450772,FALSE,0.1,TRUE,3,35,,Y,N,N
F11,SCr-338-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.42551804,39.37033844,0.548402131,2.88269043,3.121062517,1.131450772,FALSE,0.1,TRUE,3,35,,Y,N,N
F12,SCr-338-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.88906479,39.37033844,0.548402131,2.127789974,3.121062517,1.131450772,FALSE,0.1,TRUE,3,35,,Y,N,N
G1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,39.61278152,38.72546005,0.874814928,5,,,FALSE,0.1,TRUE,3,35,,Y,N,N
G2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.69989014,38.72546005,0.874814928,5,,,FALSE,0.1,TRUE,3,34,,Y,N,N
G3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.86371231,38.72546005,0.874814928,5,,,FALSE,0.1,TRUE,3,34,,Y,N,N
G4,SCr-334,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
G5,SCr-334,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G6,SCr-334,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
G7,SCr-334-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.3014183,37.27741241,0.033952154,11.58935928,11.77450943,0.261842519,FALSE,0.1,TRUE,3,33,,N,N,N
G8,SCr-334-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.25340271,37.27741241,0.033952154,11.95966053,11.77450943,0.261842519,FALSE,0.1,TRUE,3,33,,N,N,N
G9,SCr-334-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.27741241,0.033952154,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
G10,SCr-339,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.66778946,37.57842636,0.732732534,9.116635323,10.44467449,5.065272808,FALSE,0.1,TRUE,3,33,,Y,N,N
G11,SCr-339,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.80510712,37.57842636,0.732732534,16.04166603,10.44467449,5.065272808,FALSE,0.1,TRUE,3,32,,Y,N,N
G12,SCr-339,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.26237488,37.57842636,0.732732534,6.175720215,10.44467449,5.065272808,FALSE,0.1,TRUE,3,34,,Y,N,N
H1,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H2,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H3,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H4,SCr-335,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.84518051,38.95438004,0.799256742,2.189842701,4.26583147,1.937232256,FALSE,0.1,TRUE,3,35,,Y,N,N
H5,SCr-335,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.71795273,38.95438004,0.799256742,4.58231926,4.26583147,1.937232256,FALSE,0.1,TRUE,3,34,,Y,N,N
H6,SCr-335,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.30001068,38.95438004,0.799256742,6.025332451,4.26583147,1.937232256,FALSE,0.1,TRUE,3,34,,Y,N,N
H7,SCr-335-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.2677002,39.2677002,,3.196640968,3.196640968,,FALSE,0.1,TRUE,3,35,,N,N,N
H8,SCr-335-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.2677002,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H9,SCr-335-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.2677002,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
H10,SCr-339-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.89674377,39.40531158,0.719226182,4.075895786,3.084686995,1.401780963,FALSE,0.1,TRUE,3,35,,Y,N,N
H11,SCr-339-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.91388321,39.40531158,0.719226182,2.093478203,3.084686995,1.401780963,FALSE,0.1,TRUE,3,34,,Y,N,N
H12,SCr-339-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.40531158,0.719226182,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
