Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20201027_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-27 15:23:31 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,38.4396286,38.17623901,0.406781584,5,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G4,SCr-489,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G5,SCr-489,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
G6,SCr-489,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
G7,SCr-489-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.37847519,0.796595693,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
G8,SCr-489-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.94175339,38.37847519,0.796595693,2.890190601,4.523048401,2.309209585,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G9,SCr-489-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.81519699,38.37847519,0.796595693,6.1559062,4.523048401,2.309209585,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G10,SCr-474,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.77585602,36.23179245,0.498307467,12.36619854,18.46330452,5.772459984,FALSE,0.1,TRUE,3,33,,N,N,N,N
G11,SCr-474,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.79756927,36.23179245,0.498307467,23.8442955,18.46330452,5.772459984,FALSE,0.1,TRUE,3,32,,N,N,N,N
G12,SCr-474,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.12194824,36.23179245,0.498307467,19.17941856,18.46330452,5.772459984,FALSE,0.1,TRUE,3,32,,N,N,N,N
