Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201014_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-14 13:27:15 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
A1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,20.32875061,20.19490623,0.116957903,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,20.14357567,20.19490623,0.116957903,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,20.11238861,20.19490623,0.116957903,1000000,,,FALSE,0.1,TRUE,3,15,,N,N,N,N
A4,SCr-191,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.94740295,35.32273865,0.352253288,71.83124542,57.31532669,13.31695271,FALSE,0.1,TRUE,3,31,,N,N,N,N
A5,SCr-191,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.64614487,35.32273865,0.352253288,45.66335678,57.31532669,13.31695271,FALSE,0.1,TRUE,3,31,,N,N,N,N
A6,SCr-191,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.37466431,35.32273865,0.352253288,54.4513855,57.31532669,13.31695271,FALSE,0.1,TRUE,3,31,,N,N,N,N
A7,SCr-191-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.84501648,37.34640503,0.549367309,20.98940659,15.79480648,5.317316532,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A8,SCr-191-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.93364334,37.34640503,0.549367309,10.36273098,15.79480648,5.317316532,FALSE,0.1,TRUE,3,33,,Y,N,N,N
A9,SCr-191-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.26055908,37.34640503,0.549367309,16.03228188,15.79480648,5.317316532,FALSE,0.1,TRUE,3,33,,Y,N,N,N
A10,SCr-199,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,33.94703674,34.35446548,0.3733913,137.4002991,107.6268234,26.8060894,FALSE,0.1,TRUE,3,29,,N,N,N,N
A11,SCr-199,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.43602753,34.35446548,0.3733913,100.0695572,107.6268234,26.8060894,FALSE,0.1,TRUE,3,30,,N,N,N,N
A12,SCr-199,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.680336,34.35446548,0.3733913,85.41059875,107.6268234,26.8060894,FALSE,0.1,TRUE,3,31,,N,N,N,N
B1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,23.89065742,23.77683449,0.119057961,100000,,,FALSE,0.1,TRUE,3,20,,N,N,N,N
B2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,23.65315437,23.77683449,0.119057961,100000,,,FALSE,0.1,TRUE,3,20,,N,N,N,N
B3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,23.78669167,23.77683449,0.119057961,100000,,,FALSE,0.1,TRUE,3,20,,N,N,N,N
B4,SCr-192,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.04589844,35.546772,0.58571583,67.3875885,50.96807861,17.78380775,FALSE,0.1,TRUE,3,31,,Y,N,N,N
B5,SCr-192,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.19079208,35.546772,0.58571583,32.07826614,50.96807861,17.78380775,FALSE,0.1,TRUE,3,32,,Y,N,N,N
B6,SCr-192,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.4036293,35.546772,0.58571583,53.43837357,50.96807861,17.78380775,FALSE,0.1,TRUE,3,31,,Y,N,N,N
B7,SCr-192-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.97971725,37.51486969,0.756819844,19.23411942,14.42185974,6.805562973,FALSE,0.1,TRUE,3,32,,Y,N,N,N
B8,SCr-192-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.51486969,0.756819844,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
