Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201116_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-16 10:31:53 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-421,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.24507904,29.2640686,0.089427412,1688.457642,1668.576294,101.958786,FALSE,0.1,TRUE,3,25,,N,N,N,N
C7,SCr-421-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.32942009,31.64983559,0.510722458,400.664917,333.7165222,103.9973068,FALSE,0.1,TRUE,3,28,,Y,N,N,N
C8,SCr-421-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.23880768,31.64983559,0.510722458,213.9064941,333.7165222,103.9973068,FALSE,0.1,TRUE,3,28,,Y,N,N,N
C9,SCr-421-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.38128281,31.64983559,0.510722458,386.578125,333.7165222,103.9973068,FALSE,0.1,TRUE,3,27,,Y,N,N,N
C10,SCr-439,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.17086411,29.29255676,0.202732384,1777.188599,1644.425171,220.1281738,FALSE,0.1,TRUE,3,24,,N,N,N,N
C11,SCr-439,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.18021393,29.29255676,0.202732384,1765.758179,1644.425171,220.1281738,FALSE,0.1,TRUE,3,24,,N,N,N,N
C12,SCr-439,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.52658844,29.29255676,0.202732384,1390.328735,1644.425171,220.1281738,FALSE,0.1,TRUE,3,25,,N,N,N,N
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.86633682,30.63103294,0.365001708,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.81620026,30.63103294,0.365001708,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.21055984,30.63103294,0.365001708,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
