"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223)","Host Connected (LGR S/N: 20309223)","Stopped (LGR S/N: 20309223)","End Of File (LGR S/N: 20309223)"
184,02/19/19 11:00:00 AM,53.449,,,,,
185,02/19/19 11:30:00 AM,57.785,,,,,
186,02/19/19 12:00:00 PM,65.167,,,,,
187,02/19/19 12:30:00 PM,69.964,,,,,
188,02/19/19 01:00:00 PM,70.651,,,,,
189,02/19/19 01:30:00 PM,71.168,,,,,
190,02/19/19 02:00:00 PM,69.278,,,,,
191,02/19/19 02:30:00 PM,64.996,,,,,
192,02/19/19 03:00:00 PM,62.598,,,,,
193,02/19/19 03:30:00 PM,56.923,,,,,
194,02/19/19 04:00:00 PM,54.322,,,,,
195,02/19/19 04:30:00 PM,53.100,,,,,
196,02/19/19 05:00:00 PM,51.172,,,,,
197,02/19/19 05:30:00 PM,49.404,,,,,
198,02/19/19 06:00:00 PM,46.908,,,,,
199,02/19/19 06:30:00 PM,45.104,,,,,
200,02/19/19 07:00:00 PM,43.831,,,,,
201,02/19/19 07:30:00 PM,42.915,,,,,
202,02/19/19 08:00:00 PM,42.179,,,,,
203,02/19/19 08:30:00 PM,41.625,,,,,
204,02/19/19 09:00:00 PM,41.810,,,,,
205,02/19/19 09:30:00 PM,41.994,,,,,
206,02/19/19 10:00:00 PM,42.548,,,,,
207,02/19/19 10:30:00 PM,44.379,,,,,
208,02/19/19 11:00:00 PM,45.648,,,,,
209,02/19/19 11:30:00 PM,45.828,,,,,
210,02/20/19 12:00:00 AM,46.188,,,,,
211,02/20/19 12:30:00 AM,46.008,,,,,
212,02/20/19 01:00:00 AM,46.008,,,,,
213,02/20/19 01:30:00 AM,46.008,,,,,
214,02/20/19 02:00:00 AM,46.008,,,,,
215,02/20/19 02:30:00 AM,45.648,,,,,
216,02/20/19 03:00:00 AM,45.466,,,,,
217,02/20/19 03:30:00 AM,45.466,,,,,
218,02/20/19 04:00:00 AM,45.828,,,,,
219,02/20/19 04:30:00 AM,46.008,,,,,
220,02/20/19 05:00:00 AM,46.008,,,,,
221,02/20/19 05:30:00 AM,45.828,,,,,
222,02/20/19 06:00:00 AM,45.104,,,,,
223,02/20/19 06:30:00 AM,44.742,,,,,
224,02/20/19 07:00:00 AM,44.742,,,,,
225,02/20/19 07:30:00 AM,45.286,,,,,
226,02/20/19 08:00:00 AM,46.188,,,,,
227,02/20/19 08:30:00 AM,47.624,,,,,
228,02/20/19 09:00:00 AM,49.937,,,,,
229,02/20/19 09:30:00 AM,50.466,,,,,
230,02/20/19 10:00:00 AM,49.582,,,,,
231,02/20/19 10:30:00 AM,51.699,,,,,
232,02/20/19 10:40:34 AM,,0.44,,,,
233,02/20/19 11:00:00 AM,53.449,,,,,
234,02/20/19 11:30:00 AM,53.623,,,,,
235,02/20/19 12:00:00 PM,58.820,,,,,
236,02/20/19 12:30:00 PM,59.508,,,,,
237,02/20/19 01:00:00 PM,56.577,,,,,
238,02/20/19 01:30:00 PM,56.750,,,,,
239,02/20/19 02:00:00 PM,58.993,,,,,
240,02/20/19 02:30:00 PM,60.024,,,,,
241,02/20/19 03:00:00 PM,56.057,,,,,
242,02/20/19 03:30:00 PM,52.576,,,,,
243,02/20/19 03:30:06 PM,,0.45,,,,
244,02/20/19 04:00:00 PM,51.172,,,,,
245,02/20/19 04:30:00 PM,50.466,,,,,
246,02/20/19 05:00:00 PM,49.404,,,,,
247,02/20/19 05:30:00 PM,48.871,,,,,
248,02/20/19 06:00:00 PM,47.266,,,,,
249,02/20/19 06:30:00 PM,46.548,,,,,
250,02/20/19 07:00:00 PM,46.369,,,,,
251,02/20/19 07:30:00 PM,45.828,,,,,
252,02/20/19 08:00:00 PM,45.648,,,,,
253,02/20/19 08:30:00 PM,45.466,,,,,
254,02/20/19 09:00:00 PM,45.466,,,,,
255,02/20/19 09:30:00 PM,45.104,,,,,
256,02/20/19 10:00:00 PM,45.286,,,,,
257,02/20/19 10:30:00 PM,44.742,,,,,
258,02/20/19 11:00:00 PM,43.466,,,,,
259,02/20/19 11:30:00 PM,42.548,,,,,
260,02/21/19 12:00:00 AM,42.363,,,,,
261,02/21/19 12:30:00 AM,42.363,,,,,
262,02/21/19 01:00:00 AM,42.179,,,,,
263,02/21/19 01:30:00 AM,41.254,,,,,
264,02/21/19 01:57:45 AM,,0.46,,,,
265,02/21/19 02:00:00 AM,40.881,,,,,
266,02/21/19 02:30:00 AM,40.134,,,,,
267,02/21/19 03:00:00 AM,39.573,,,,,
268,02/21/19 03:30:00 AM,39.007,,,,,
269,02/21/19 04:00:00 AM,38.440,,,,,
270,02/21/19 04:30:00 AM,37.870,,,,,
271,02/21/19 04:34:15 AM,,0.47,,,,
272,02/21/19 05:00:00 AM,37.488,,,,,
273,02/21/19 05:30:00 AM,37.297,,,,,
274,02/21/19 06:00:00 AM,37.679,,,,,
275,02/21/19 06:30:00 AM,38.440,,,,,
276,02/21/19 07:00:00 AM,39.196,,,,,
277,02/21/19 07:30:00 AM,39.196,,,,,
278,02/21/19 08:00:00 AM,39.947,,,,,
279,02/21/19 08:30:00 AM,40.881,,,,,
280,02/21/19 08:52:12 AM,,0.48,,,,
281,02/21/19 09:00:00 AM,51.346,,,,,
282,02/21/19 09:30:00 AM,54.147,,,,,
283,02/21/19 10:00:00 AM,49.050,,,,,
284,02/21/19 10:30:00 AM,49.050,,,,,
285,02/21/19 11:00:00 AM,50.819,,,,,
286,02/21/19 11:30:00 AM,54.842,,,,,
287,02/21/19 12:00:00 PM,59.680,,,,,
288,02/21/19 12:23:47 PM,,0.49,,,,
289,02/21/19 12:30:00 PM,62.598,,,,,
290,02/21/19 01:00:00 PM,64.652,,,,,
291,02/21/19 01:30:00 PM,63.455,,,,,
292,02/21/19 02:00:00 PM,62.254,,,,,
293,02/21/19 02:30:00 PM,59.508,,,,,
294,02/21/19 03:00:00 PM,60.712,,,,,
295,02/21/19 03:30:00 PM,56.404,,,,,
296,02/21/19 03:36:10 PM,,0.50,,,,
297,02/21/19 04:00:00 PM,53.973,,,,,
298,02/21/19 04:30:00 PM,52.576,,,,,
299,02/21/19 05:00:00 PM,51.346,,,,,
300,02/21/19 05:30:00 PM,50.466,,,,,
301,02/21/19 05:46:11 PM,,0.51,,,,
302,02/21/19 06:00:00 PM,48.339,,,,,
303,02/21/19 06:30:00 PM,46.369,,,,,
304,02/21/19 07:00:00 PM,43.466,,,,,
305,02/21/19 07:30:00 PM,42.915,,,,,
306,02/21/19 08:00:00 PM,42.732,,,,,
307,02/21/19 08:30:00 PM,43.282,,,,,
308,02/21/19 09:00:00 PM,41.994,,,,,
309,02/21/19 09:02:15 PM,,0.52,,,,
310,02/21/19 09:30:00 PM,43.282,,,,,
311,02/21/19 10:00:00 PM,43.466,,,,,
312,02/21/19 10:30:00 PM,41.994,,,,,
313,02/21/19 11:00:00 PM,42.179,,,,,
314,02/21/19 11:30:00 PM,43.648,,,,,
315,02/22/19 12:00:00 AM,43.282,,,,,
316,02/22/19 12:04:13 AM,,0.53,,,,
317,02/22/19 12:30:00 AM,42.915,,,,,
318,02/22/19 01:00:00 AM,42.915,,,,,
319,02/22/19 01:30:00 AM,43.099,,,,,
320,02/22/19 02:00:00 AM,42.915,,,,,
321,02/22/19 02:30:00 AM,42.732,,,,,
322,02/22/19 03:00:00 AM,41.994,,,,,
323,02/22/19 03:30:00 AM,41.810,,,,,
324,02/22/19 04:00:00 AM,41.625,,,,,
325,02/22/19 04:30:00 AM,40.509,,,,,
326,02/22/19 04:52:11 AM,,0.54,,,,
327,02/22/19 05:00:00 AM,41.067,,,,,
328,02/22/19 05:30:00 AM,41.439,,,,,
329,02/22/19 06:00:00 AM,41.439,,,,,
330,02/22/19 06:30:00 AM,39.760,,,,,
331,02/22/19 07:00:00 AM,37.488,,,,,
332,02/22/19 07:30:00 AM,36.145,,,,,
333,02/22/19 08:00:00 AM,35.564,,,,,
334,02/22/19 08:30:00 AM,36.531,,,,,
335,02/22/19 09:00:00 AM,47.088,,,,,
336,02/22/19 09:30:00 AM,55.711,,,,,
337,02/22/19 09:34:43 AM,,0.55,,,,
338,02/22/19 10:00:00 AM,51.346,,,,,
339,02/22/19 10:30:00 AM,50.113,,,,,
340,02/22/19 11:00:00 AM,51.699,,,,,
341,02/22/19 11:30:00 AM,55.884,,,,,
342,02/22/19 12:00:00 PM,62.598,,,,,
343,02/22/19 12:30:00 PM,68.248,,,,,
344,02/22/19 01:00:00 PM,70.308,,,,,
345,02/22/19 01:30:00 PM,70.308,,,,,
346,02/22/19 02:00:00 PM,68.421,,,,,
347,02/22/19 02:30:00 PM,64.481,,,,,
348,02/22/19 03:00:00 PM,61.054,,,,,
349,02/22/19 03:30:00 PM,56.750,,,,,
350,02/22/19 03:38:24 PM,,0.56,,,,
351,02/22/19 04:00:00 PM,54.322,,,,,
352,02/22/19 04:30:00 PM,52.925,,,,,
353,02/22/19 05:00:00 PM,51.346,,,,,
354,02/22/19 05:30:00 PM,49.404,,,,,
355,02/22/19 06:00:00 PM,47.266,,,,,
356,02/22/19 06:30:00 PM,44.379,,,,,
357,02/22/19 07:00:00 PM,42.179,,,,,
358,02/22/19 07:02:19 PM,,0.57,,,,
359,02/22/19 07:30:00 PM,40.696,,,,,
360,02/22/19 08:00:00 PM,39.573,,,,,
361,02/22/19 08:30:00 PM,38.629,,,,,
362,02/22/19 09:00:00 PM,38.061,,,,,
363,02/22/19 09:30:00 PM,37.679,,,,,
364,02/22/19 10:00:00 PM,37.488,,,,,
365,02/22/19 10:30:00 PM,37.488,,,,,
366,02/22/19 11:00:00 PM,37.297,,,,,
367,02/22/19 11:30:00 PM,37.107,,,,,
368,02/23/19 12:00:00 AM,37.297,,,,,
369,02/23/19 12:30:00 AM,37.488,,,,,
370,02/23/19 01:00:00 AM,37.488,,,,,
371,02/23/19 01:30:00 AM,37.297,,,,,
372,02/23/19 02:00:00 AM,37.107,,,,,
373,02/23/19 02:30:00 AM,37.107,,,,,
374,02/23/19 02:45:25 AM,,0.58,,,,
375,02/23/19 03:00:00 AM,37.107,,,,,
376,02/23/19 03:30:00 AM,36.914,,,,,
377,02/23/19 04:00:00 AM,37.107,,,,,
378,02/23/19 04:30:00 AM,36.914,,,,,
379,02/23/19 05:00:00 AM,36.723,,,,,
380,02/23/19 05:30:00 AM,36.723,,,,,
381,02/23/19 06:00:00 AM,36.723,,,,,
382,02/23/19 06:30:00 AM,37.107,,,,,
383,02/23/19 07:00:00 AM,37.679,,,,,
384,02/23/19 07:30:00 AM,39.007,,,,,
385,02/23/19 08:00:00 AM,40.696,,,,,
386,02/23/19 08:30:00 AM,41.994,,,,,
387,02/23/19 09:00:00 AM,48.339,,,,,
388,02/23/19 09:30:00 AM,56.404,,,,,
389,02/23/19 09:43:14 AM,,0.59,,,,
390,02/23/19 10:00:00 AM,54.495,,,,,
391,02/23/19 10:30:00 AM,53.623,,,,,
392,02/23/19 11:00:00 AM,54.669,,,,,
393,02/23/19 11:30:00 AM,57.958,,,,,
394,02/23/19 12:00:00 PM,59.851,,,,,
395,02/23/19 12:30:00 PM,62.425,,,,,
396,02/23/19 01:00:00 PM,61.912,,,,,
397,02/23/19 01:30:00 PM,63.968,,,,,
398,02/23/19 02:00:00 PM,64.139,,,,,
399,02/23/19 02:30:00 PM,63.111,,,,,
400,02/23/19 03:00:00 PM,59.680,,,,,
401,02/23/19 03:02:44 PM,,0.60,,,,
402,02/23/19 03:30:00 PM,57.785,,,,,
403,02/23/19 04:00:00 PM,56.923,,,,,
404,02/23/19 04:30:00 PM,56.404,,,,,
405,02/23/19 05:00:00 PM,54.669,,,,,
406,02/23/19 05:30:00 PM,52.750,,,,,
407,02/23/19 06:00:00 PM,50.466,,,,,
408,02/23/19 06:30:00 PM,48.517,,,,,
409,02/23/19 07:00:00 PM,47.088,,,,,
410,02/23/19 07:15:04 PM,,0.61,,,,
411,02/23/19 07:30:00 PM,46.008,,,,,
412,02/23/19 08:00:00 PM,44.560,,,,,
413,02/23/19 08:30:00 PM,43.466,,,,,
414,02/23/19 09:00:00 PM,42.548,,,,,
415,02/23/19 09:30:00 PM,41.810,,,,,
416,02/23/19 10:00:00 PM,41.625,,,,,
417,02/23/19 10:30:00 PM,41.439,,,,,
418,02/23/19 11:00:00 PM,41.254,,,,,
419,02/23/19 11:30:00 PM,41.254,,,,,
420,02/24/19 12:00:00 AM,40.881,,,,,
421,02/24/19 12:30:00 AM,41.254,,,,,
422,02/24/19 01:00:00 AM,41.810,,,,,
423,02/24/19 01:30:00 AM,42.363,,,,,
424,02/24/19 02:00:00 AM,42.732,,,,,
425,02/24/19 02:30:00 AM,42.915,,,,,
426,02/24/19 03:00:00 AM,42.732,,,,,
427,02/24/19 03:30:00 AM,42.915,,,,,
428,02/24/19 04:00:00 AM,42.915,,,,,
429,02/24/19 04:11:05 AM,,0.62,,,,
430,02/24/19 04:30:00 AM,42.363,,,,,
431,02/24/19 05:00:00 AM,42.363,,,,,
432,02/24/19 05:30:00 AM,41.994,,,,,
433,02/24/19 06:00:00 AM,41.994,,,,,
434,02/24/19 06:30:00 AM,41.810,,,,,
435,02/24/19 07:00:00 AM,41.625,,,,,
436,02/24/19 07:30:00 AM,41.810,,,,,
437,02/24/19 08:00:00 AM,43.648,,,,,
438,02/24/19 08:30:00 AM,46.369,,,,,
439,02/24/19 09:00:00 AM,50.113,,,,,
440,02/24/19 09:30:00 AM,52.925,,,,,
441,02/24/19 10:00:00 AM,55.711,,,,,
442,02/24/19 10:30:00 AM,56.923,,,,,
443,02/24/19 11:00:00 AM,57.958,,,,,
444,02/24/19 11:30:00 AM,61.741,,,,,
445,02/24/19 11:57:31 AM,,0.63,,,,
446,02/24/19 12:00:00 PM,67.392,,,,,
447,02/24/19 12:30:00 PM,64.481,,,,,
448,02/24/19 01:00:00 PM,69.278,,,,,
449,02/24/19 01:30:00 PM,62.769,,,,,
450,02/24/19 02:00:00 PM,65.680,,,,,
451,02/24/19 02:30:00 PM,64.825,,,,,
452,02/24/19 03:00:00 PM,61.912,,,,,
453,02/24/19 03:30:00 PM,57.614,,,,,
454,02/24/19 04:00:00 PM,56.404,,,,,
455,02/24/19 04:30:00 PM,54.322,,,,,
456,02/24/19 05:00:00 PM,53.449,,,,,
457,02/24/19 05:30:00 PM,51.346,,,,,
458,02/24/19 06:00:00 PM,49.404,,,,,
459,02/24/19 06:30:00 PM,48.160,,,,,
460,02/24/19 07:00:00 PM,47.266,,,,,
461,02/24/19 07:30:00 PM,46.369,,,,,
462,02/24/19 08:00:00 PM,45.648,,,,,
463,02/24/19 08:30:00 PM,44.560,,,,,
464,02/24/19 09:00:00 PM,44.013,,,,,
465,02/24/19 09:30:00 PM,43.831,,,,,
466,02/24/19 10:00:00 PM,43.648,,,,,
467,02/24/19 10:30:00 PM,43.831,,,,,
468,02/24/19 11:00:00 PM,43.831,,,,,
469,02/24/19 11:30:00 PM,44.013,,,,,
470,02/25/19 12:00:00 AM,44.013,,,,,
471,02/25/19 12:30:00 AM,44.195,,,,,
472,02/25/19 01:00:00 AM,44.195,,,,,
473,02/25/19 01:28:24 AM,,0.64,,,,
474,02/25/19 01:30:00 AM,44.379,,,,,
475,02/25/19 02:00:00 AM,44.379,,,,,
476,02/25/19 02:30:00 AM,44.560,,,,,
477,02/25/19 03:00:00 AM,44.742,,,,,
478,02/25/19 03:30:00 AM,44.922,,,,,
479,02/25/19 04:00:00 AM,45.104,,,,,
480,02/25/19 04:30:00 AM,45.286,,,,,
481,02/25/19 05:00:00 AM,45.466,,,,,
482,02/25/19 05:30:00 AM,45.286,,,,,
483,02/25/19 06:00:00 AM,45.466,,,,,
484,02/25/19 06:30:00 AM,46.008,,,,,
485,02/25/19 07:00:00 AM,46.188,,,,,
486,02/25/19 07:30:00 AM,46.908,,,,,
487,02/25/19 08:00:00 AM,47.802,,,,,
488,02/25/19 08:30:00 AM,48.695,,,,,
489,02/25/19 09:00:00 AM,49.050,,,,,
490,02/25/19 09:30:00 AM,49.050,,,,,
491,02/25/19 10:00:00 AM,50.819,,,,,
492,02/25/19 10:30:00 AM,52.750,,,,,
493,02/25/19 11:00:00 AM,53.100,,,,,
494,02/25/19 11:30:00 AM,52.576,,,,,
495,02/25/19 12:00:00 PM,52.225,,,,,
496,02/25/19 12:30:00 PM,53.100,,,,,
497,02/25/19 01:00:00 PM,52.925,,,,,
498,02/25/19 01:30:00 PM,52.750,,,,,
499,02/25/19 02:00:00 PM,52.050,,,,,
500,02/25/19 02:30:00 PM,52.050,,,,,
501,02/25/19 03:00:00 PM,52.050,,,,,
502,02/25/19 03:30:00 PM,52.050,,,,,
503,02/25/19 04:00:00 PM,52.050,,,,,
504,02/25/19 04:30:00 PM,51.523,,,,,
505,02/25/19 05:00:00 PM,50.995,,,,,
506,02/25/19 05:30:00 PM,50.466,,,,,
507,02/25/19 06:00:00 PM,50.290,,,,,
508,02/25/19 06:30:00 PM,50.290,,,,,
509,02/25/19 07:00:00 PM,50.466,,,,,
510,02/25/19 07:30:00 PM,50.466,,,,,
511,02/25/19 08:00:00 PM,50.819,,,,,
512,02/25/19 08:30:00 PM,50.466,,,,,
513,02/25/19 09:00:00 PM,50.643,,,,,
514,02/25/19 09:30:00 PM,50.643,,,,,
515,02/25/19 10:00:00 PM,50.643,,,,,
516,02/25/19 10:30:00 PM,50.643,,,,,
517,02/25/19 11:00:00 PM,50.643,,,,,
518,02/25/19 11:30:00 PM,50.819,,,,,
519,02/26/19 12:00:00 AM,50.819,,,,,
520,02/26/19 12:30:00 AM,50.819,,,,,
521,02/26/19 01:00:00 AM,50.819,,,,,
522,02/26/19 01:30:00 AM,50.819,,,,,
523,02/26/19 02:00:00 AM,50.643,,,,,
524,02/26/19 02:30:00 AM,50.643,,,,,
525,02/26/19 03:00:00 AM,50.643,,,,,
