Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201116_Scott_Creek_Omykiss_Chloe_P2.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-16 13:38:11 PM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-423,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.67751122,28.63238525,0.039121728,1961.632324,2018.180542,49.02643585,FALSE,0.1,TRUE,3,25,,N,N,N,N
C7,SCr-423-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.22901726,30.63213348,0.477603436,743.413208,594.4371338,166.0518188,FALSE,0.1,TRUE,3,27,,N,N,N,N
C8,SCr-423-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.15961838,30.63213348,0.477603436,415.4129639,594.4371338,166.0518188,FALSE,0.1,TRUE,3,28,,N,N,N,N
C9,SCr-423-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.50776672,30.63213348,0.477603436,624.4852905,594.4371338,166.0518188,FALSE,0.1,TRUE,3,27,,N,N,N,N
C10,SCr-457,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.22319984,29.30446053,0.153020173,1394.469971,1329.348755,123.5518723,FALSE,0.1,TRUE,3,26,,N,N,N,N
C11,SCr-457,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.20921707,29.30446053,0.153020173,1406.717529,1329.348755,123.5518723,FALSE,0.1,TRUE,3,27,,N,N,N,N
C12,SCr-457,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.48097038,29.30446053,0.153020173,1186.858643,1329.348755,123.5518723,FALSE,0.1,TRUE,3,27,,N,N,N,N
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.74604797,29.7946167,0.047016036,1000,,,FALSE,0.1,TRUE,3,27,,N,N,N,N
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.79789352,29.7946167,0.047016036,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.8399086,29.7946167,0.047016036,1000,,,FALSE,0.1,TRUE,3,28,,N,N,N,N
D4,SCr-426,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.24201012,29.20145988,0.05583667,1378.162231,1414.136841,49.81447601,FALSE,0.1,TRUE,3,26,,N,N,N,N
D5,SCr-426,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.22459412,29.20145988,0.05583667,1393.254639,1414.136841,49.81447601,FALSE,0.1,TRUE,3,25,,N,N,N,N
D6,SCr-426,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.13777351,29.20145988,0.05583667,1470.993896,1414.136841,49.81447601,FALSE,0.1,TRUE,3,26,,N,N,N,N
D7,SCr-426-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.05305099,31.26463318,0.197818175,444.0415649,391.0140686,48.96210098,FALSE,0.1,TRUE,3,27,,N,N,N,N
D8,SCr-426-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.29587364,31.26463318,0.197818175,381.4812927,391.0140686,48.96210098,FALSE,0.1,TRUE,3,28,,N,N,N,N
D9,SCr-426-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.44496918,31.26463318,0.197818175,347.5194092,391.0140686,48.96210098,FALSE,0.1,TRUE,3,28,,N,N,N,N
D10,SCr-457-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.51847458,31.40131187,0.320313752,331.9059753,362.0830078,75.48184204,FALSE,0.1,TRUE,3,28,,N,N,N,N
D11,SCr-457-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.03891373,31.40131187,0.320313752,447.9848022,362.0830078,75.48184204,FALSE,0.1,TRUE,3,27,,N,N,N,N
D12,SCr-457-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.64655113,31.40131187,0.320313752,306.3582764,362.0830078,75.48184204,FALSE,0.1,TRUE,3,29,,N,N,N,N
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,33.52603912,33.82645035,0.312140882,100,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.14912796,33.82645035,0.312140882,100,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,33.80417633,33.82645035,0.312140882,100,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
E4,SCr-428,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.10505486,29.04450798,0.054400709,1501.402832,1559.942749,52.70238495,FALSE,0.1,TRUE,3,27,,N,N,N,N
E5,SCr-428,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.99974442,29.04450798,0.054400709,1603.612427,1559.942749,52.70238495,FALSE,0.1,TRUE,3,26,,N,N,N,N
E6,SCr-428,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.02872276,29.04450798,0.054400709,1574.812866,1559.942749,52.70238495,FALSE,0.1,TRUE,3,25,,N,N,N,N
E7,SCr-428-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.26091194,30.82024384,0.503495395,728.7318115,531.4501953,174.8299866,FALSE,0.1,TRUE,3,27,,Y,N,N,N
E8,SCr-428-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.23727036,30.82024384,0.503495395,395.7216797,531.4501953,174.8299866,FALSE,0.1,TRUE,3,28,,Y,N,N,N
E9,SCr-428-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.96255302,30.82024384,0.503495395,469.8970947,531.4501953,174.8299866,FALSE,0.1,TRUE,3,28,,Y,N,N,N
E10,SCr-461,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.00463486,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
E11,SCr-461,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.00463486,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
E12,SCr-461,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.00463486,37.00463486,,10.73939896,10.73939896,,FALSE,0.1,TRUE,3,34,,N,N,N,N
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,36.89102554,0.166844875,10,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,37.00900269,36.89102554,0.166844875,10,,,FALSE,0.1,TRUE,3,33,,N,N,N,N
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.7730484,36.89102554,0.166844875,10,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
F4,SCr-433,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.35522461,28.61974525,0.24442628,2399.66333,2049.889893,318.9477844,FALSE,0.1,TRUE,3,26,,N,N,N,N
F5,SCr-433,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.83724594,28.61974525,0.24442628,1775.14502,2049.889893,318.9477844,FALSE,0.1,TRUE,3,26,,N,N,N,N
F6,SCr-433,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.66676331,28.61974525,0.24442628,1974.861938,2049.889893,318.9477844,FALSE,0.1,TRUE,3,25,,N,N,N,N
F7,SCr-433-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.5854702,30.62381554,0.104767852,594.864502,581.5924683,37.48829269,FALSE,0.1,TRUE,3,27,,N,N,N,N
F8,SCr-433-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.54361916,30.62381554,0.104767852,610.6392822,581.5924683,37.48829269,FALSE,0.1,TRUE,3,27,,N,N,N,N
F9,SCr-433-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.74235153,30.62381554,0.104767852,539.2736816,581.5924683,37.48829269,FALSE,0.1,TRUE,3,28,,N,N,N,N
F10,SCr-461-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F11,SCr-461-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F12,SCr-461-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G2,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G3,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G4,SCr-448,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.63473511,29.60927773,0.039229713,1078.044434,1095.564331,27.06104088,FALSE,0.1,TRUE,3,26,,N,N,N,N
G5,SCr-448,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.56410217,29.60927773,0.039229713,1126.731567,1095.564331,27.06104088,FALSE,0.1,TRUE,3,25,,N,N,N,N
G6,SCr-448,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.62900162,29.60927773,0.039229713,1081.916748,1095.564331,27.06104088,FALSE,0.1,TRUE,3,26,,N,N,N,N
G7,SCr-448-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.48683357,31.39880562,0.07656876,338.539032,357.9690247,16.90733719,FALSE,0.1,TRUE,3,28,,N,N,N,N
