Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201210_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-12-10 11:27:55 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-824,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C7,SCr-024-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C8,SCr-024-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C9,SCr-024-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,38,,N,N,N,Y
C10,SCr-062,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.78037643,32.66695786,0.150332302,80.84947205,87.33550262,8.747707367,FALSE,0.1,TRUE,3,28,,N,N,N,N
C11,SCr-062,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.72405243,32.66695786,0.150332302,83.87247467,87.33550262,8.747707367,FALSE,0.1,TRUE,3,28,,N,N,N,N
C12,SCr-062,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.49644089,32.66695786,0.150332302,97.28455353,87.33550262,8.747707367,FALSE,0.1,TRUE,3,29,,N,N,N,N
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.70131874,29.51277733,0.199972644,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.53395081,29.51277733,0.199972644,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,29.30305862,29.51277733,0.199972644,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-034,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.33914948,34.93031693,0.469978213,15.25554848,20.56140709,6.511647701,FALSE,0.1,TRUE,3,31,,N,N,N,N
D5,SCr-034,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.41683578,34.93031693,0.469978213,27.82816887,20.56140709,6.511647701,FALSE,0.1,TRUE,3,30,,N,N,N,N
D6,SCr-034,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.03496933,34.93031693,0.469978213,18.60050201,20.56140709,6.511647701,FALSE,0.1,TRUE,3,31,,N,N,N,N
D7,SCr-034-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.41492462,37.12152481,0.530221522,3.9435637,4.979264736,1.849949837,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D8,SCr-034-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.44019318,37.12152481,0.530221522,3.879151344,4.979264736,1.849949837,FALSE,0.1,TRUE,3,33,,Y,N,N,N
D9,SCr-034-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,36.50944901,37.12152481,0.530221522,7.115078926,4.979264736,1.849949837,FALSE,0.1,TRUE,3,32,,Y,N,Y,N
D10,SCr-062-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.76719666,34.8629303,0.177275643,22.14708328,20.89814186,2.329570055,FALSE,0.1,TRUE,3,31,,N,N,N,N
D11,SCr-062-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.06748962,34.8629303,0.177275643,18.2104187,20.89814186,2.329570055,FALSE,0.1,TRUE,3,31,,N,N,N,N
D12,SCr-062-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.7541008,34.8629303,0.177275643,22.33691978,20.89814186,2.329570055,FALSE,0.1,TRUE,3,31,,N,N,N,N
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.48449707,32.60808182,0.308061719,100,,,FALSE,0.1,TRUE,3,28,,N,N,N,N
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.95874786,32.60808182,0.308061719,100,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.38100433,32.60808182,0.308061719,100,,,FALSE,0.1,TRUE,3,28,,N,N,N,N
E4,SCr-035,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.61859131,34.36122513,0.239004984,24.39937019,29.08598137,4.426124573,FALSE,0.1,TRUE,3,31,,N,N,N,N
E5,SCr-035,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.14625549,34.36122513,0.239004984,33.19488525,29.08598137,4.426124573,FALSE,0.1,TRUE,3,31,,N,N,N,N
E6,SCr-035,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.31882858,34.36122513,0.239004984,29.66368675,29.08598137,4.426124573,FALSE,0.1,TRUE,3,31,,N,N,N,N
E7,SCr-035-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.69287491,36.93993759,0.670947671,3.290154457,5.700331211,2.204362154,FALSE,0.1,TRUE,3,34,,Y,N,N,N
E8,SCr-035-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,36.72153473,36.93993759,0.670947671,6.196547985,5.700331211,2.204362154,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E9,SCr-035-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,36.40540314,36.93993759,0.670947671,7.614290714,5.700331211,2.204362154,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E10,SCr-066,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.64694977,32.75571823,0.094548784,88.19480896,82.26441956,5.153085232,FALSE,0.1,TRUE,3,29,,N,N,N,N
E11,SCr-066,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.81824875,32.75571823,0.094548784,78.87831116,82.26441956,5.153085232,FALSE,0.1,TRUE,3,28,,N,N,N,N
E12,SCr-066,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.80195999,32.75571823,0.094548784,79.72014618,82.26441956,5.153085232,FALSE,0.1,TRUE,3,30,,N,N,N,N
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.02589035,35.61212158,0.765326142,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.08148956,35.61212158,0.765326142,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.72898102,35.61212158,0.765326142,10,,,FALSE,0.1,TRUE,3,31,,Y,N,N,N
F4,SCr-042,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.49580383,33.33507538,0.374447495,50.71992874,57.4928894,14.77532387,FALSE,0.1,TRUE,3,29,,N,N,N,N
F5,SCr-042,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.60232544,33.33507538,0.374447495,47.31819534,57.4928894,14.77532387,FALSE,0.1,TRUE,3,30,,N,N,N,N
F6,SCr-042,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.90709686,33.33507538,0.374447495,74.44054413,57.4928894,14.77532387,FALSE,0.1,TRUE,3,29,,N,N,N,N
F7,SCr-042-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,36.64483643,37.189785,0.476106465,6.514167309,4.722707748,1.559343338,FALSE,0.1,TRUE,3,33,,N,N,N,N
F8,SCr-042-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.39939499,37.189785,0.476106465,3.983680248,4.722707748,1.559343338,FALSE,0.1,TRUE,3,33,,N,N,N,N
F9,SCr-042-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,37.52511978,37.189785,0.476106465,3.670275211,4.722707748,1.559343338,FALSE,0.1,TRUE,3,34,,N,N,N,N
