"Plot Title: Range"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219, LBL: F)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219)","Host Connected (LGR S/N: 20309219)","Coupler Detached (LGR S/N: 20309219)","End Of File (LGR S/N: 20309219)"
59,12/31/19 04:00:00 AM,44.560,,,,,
60,12/31/19 04:15:00 AM,44.013,,,,,
61,12/31/19 04:30:00 AM,44.013,,,,,
62,12/31/19 04:45:00 AM,43.648,,,,,
63,12/31/19 05:00:00 AM,43.282,,,,,
64,12/31/19 05:15:00 AM,43.282,,,,,
65,12/31/19 05:30:00 AM,42.915,,,,,
66,12/31/19 05:45:00 AM,43.648,,,,,
67,12/31/19 06:00:00 AM,43.466,,,,,
68,12/31/19 06:15:00 AM,43.282,,,,,
69,12/31/19 06:30:00 AM,42.548,,,,,
70,12/31/19 06:45:00 AM,42.915,,,,,
71,12/31/19 07:00:00 AM,43.282,,,,,
72,12/31/19 07:15:00 AM,43.099,,,,,
73,12/31/19 07:30:00 AM,43.099,,,,,
74,12/31/19 07:45:00 AM,43.831,,,,,
75,12/31/19 08:00:00 AM,43.648,,,,,
76,12/31/19 08:15:00 AM,43.466,,,,,
77,12/31/19 08:30:00 AM,44.742,,,,,
78,12/31/19 08:45:00 AM,46.548,,,,,
79,12/31/19 09:00:00 AM,49.050,,,,,
80,12/31/19 09:15:00 AM,52.050,,,,,
81,12/31/19 09:30:00 AM,54.322,,,,,
82,12/31/19 09:45:00 AM,57.268,,,,,
83,12/31/19 10:00:00 AM,59.680,,,,,
84,12/31/19 10:15:00 AM,62.083,,,,,
85,12/31/19 10:30:00 AM,64.825,,,,,
86,12/31/19 10:45:00 AM,64.996,,,,,
87,12/31/19 11:00:00 AM,65.680,,,,,
88,12/31/19 11:15:00 AM,67.050,,,,,
89,12/31/19 11:30:00 AM,67.050,,,,,
90,12/31/19 11:45:00 AM,65.167,,,,,
91,12/31/19 12:00:00 PM,65.338,,,,,
92,12/31/19 12:15:00 PM,65.167,,,,,
93,12/31/19 12:30:00 PM,64.996,,,,,
94,12/31/19 12:45:00 PM,64.652,,,,,
95,12/31/19 01:00:00 PM,64.825,,,,,
96,12/31/19 01:15:00 PM,65.167,,,,,
97,12/31/19 01:30:00 PM,63.797,,,,,
98,12/31/19 01:45:00 PM,64.310,,,,,
99,12/31/19 02:00:00 PM,63.455,,,,,
100,12/31/19 02:15:00 PM,63.111,,,,,
101,12/31/19 02:30:00 PM,64.139,,,,,
102,12/31/19 02:45:00 PM,65.851,,,,,
103,12/31/19 03:00:00 PM,65.167,,,,,
104,12/31/19 03:15:00 PM,62.769,,,,,
105,12/31/19 03:30:00 PM,61.054,,,,,
106,12/31/19 03:45:00 PM,59.851,,,,,
107,12/31/19 04:00:00 PM,60.024,,,,,
108,12/31/19 04:15:00 PM,58.993,,,,,
109,12/31/19 04:30:00 PM,58.476,,,,,
110,12/31/19 04:45:00 PM,57.785,,,,,
111,12/31/19 05:00:00 PM,56.750,,,,,
112,12/31/19 05:15:00 PM,55.537,,,,,
113,12/31/19 05:30:00 PM,53.798,,,,,
114,12/31/19 05:45:00 PM,52.576,,,,,
115,12/31/19 06:00:00 PM,51.874,,,,,
116,12/31/19 06:15:00 PM,51.699,,,,,
117,12/31/19 06:30:00 PM,52.050,,,,,
118,12/31/19 06:45:00 PM,52.050,,,,,
119,12/31/19 07:00:00 PM,51.699,,,,,
120,12/31/19 07:15:00 PM,51.523,,,,,
121,12/31/19 07:30:00 PM,51.172,,,,,
122,12/31/19 07:45:00 PM,50.995,,,,,
123,12/31/19 08:00:00 PM,50.466,,,,,
124,12/31/19 08:15:00 PM,49.582,,,,,
125,12/31/19 08:30:00 PM,48.517,,,,,
126,12/31/19 08:45:00 PM,48.517,,,,,
127,12/31/19 09:00:00 PM,48.871,,,,,
128,12/31/19 09:15:00 PM,49.937,,,,,
129,12/31/19 09:30:00 PM,50.290,,,,,
130,12/31/19 09:45:00 PM,50.466,,,,,
131,12/31/19 10:00:00 PM,50.113,,,,,
132,12/31/19 10:15:00 PM,49.937,,,,,
133,12/31/19 10:30:00 PM,50.113,,,,,
134,12/31/19 10:45:00 PM,49.404,,,,,
135,12/31/19 11:00:00 PM,49.759,,,,,
136,12/31/19 11:15:00 PM,49.937,,,,,
137,12/31/19 11:30:00 PM,49.404,,,,,
138,12/31/19 11:45:00 PM,48.160,,,,,
139,01/01/20 12:00:00 AM,46.908,,,,,
140,01/01/20 12:15:00 AM,46.188,,,,,
141,01/01/20 12:30:00 AM,47.446,,,,,
142,01/01/20 12:45:00 AM,49.404,,,,,
143,01/01/20 01:00:00 AM,49.228,,,,,
144,01/01/20 01:15:00 AM,48.695,,,,,
145,01/01/20 01:30:00 AM,48.160,,,,,
146,01/01/20 01:45:00 AM,48.160,,,,,
147,01/01/20 02:00:00 AM,47.982,,,,,
148,01/01/20 02:15:00 AM,48.695,,,,,
149,01/01/20 02:30:00 AM,48.517,,,,,
150,01/01/20 02:45:00 AM,48.160,,,,,
151,01/01/20 03:00:00 AM,48.160,,,,,
152,01/01/20 03:15:00 AM,47.624,,,,,
153,01/01/20 03:30:00 AM,47.266,,,,,
154,01/01/20 03:45:00 AM,47.624,,,,,
155,01/01/20 04:00:00 AM,47.624,,,,,
156,01/01/20 04:15:00 AM,47.624,,,,,
157,01/01/20 04:30:00 AM,47.088,,,,,
158,01/01/20 04:45:00 AM,46.908,,,,,
159,01/01/20 05:00:00 AM,47.088,,,,,
160,01/01/20 05:15:00 AM,45.828,,,,,
161,01/01/20 05:30:00 AM,45.648,,,,,
162,01/01/20 05:45:00 AM,45.648,,,,,
163,01/01/20 06:00:00 AM,45.466,,,,,
164,01/01/20 06:15:00 AM,45.648,,,,,
165,01/01/20 06:30:00 AM,46.548,,,,,
166,01/01/20 06:45:00 AM,47.266,,,,,
167,01/01/20 07:00:00 AM,47.982,,,,,
168,01/01/20 07:15:00 AM,47.266,,,,,
169,01/01/20 07:30:00 AM,47.624,,,,,
170,01/01/20 07:45:00 AM,49.050,,,,,
171,01/01/20 08:00:00 AM,50.643,,,,,
172,01/01/20 08:15:00 AM,51.346,,,,,
173,01/01/20 08:30:00 AM,53.100,,,,,
174,01/01/20 08:45:00 AM,54.322,,,,,
175,01/01/20 09:00:00 AM,55.711,,,,,
176,01/01/20 09:15:00 AM,56.923,,,,,
177,01/01/20 09:30:00 AM,56.577,,,,,
178,01/01/20 09:45:00 AM,57.441,,,,,
179,01/01/20 10:00:00 AM,59.508,,,,,
180,01/01/20 10:15:00 AM,61.227,,,,,
181,01/01/20 10:30:00 AM,62.425,,,,,
182,01/01/20 10:45:00 AM,63.111,,,,,
183,01/01/20 11:00:00 AM,63.111,,,,,
184,01/01/20 11:15:00 AM,64.310,,,,,
185,01/01/20 11:30:00 AM,64.481,,,,,
186,01/01/20 11:45:00 AM,65.680,,,,,
187,01/01/20 12:00:00 PM,65.680,,,,,
188,01/01/20 12:15:00 PM,67.050,,,,,
189,01/01/20 12:30:00 PM,67.564,,,,,
190,01/01/20 12:45:00 PM,67.392,,,,,
191,01/01/20 01:00:00 PM,67.050,,,,,
192,01/01/20 01:15:00 PM,65.509,,,,,
193,01/01/20 01:30:00 PM,64.310,,,,,
194,01/01/20 01:45:00 PM,63.968,,,,,
195,01/01/20 02:00:00 PM,64.825,,,,,
196,01/01/20 02:15:00 PM,65.680,,,,,
197,01/01/20 02:30:00 PM,64.310,,,,,
198,01/01/20 02:45:00 PM,62.769,,,,,
199,01/01/20 03:00:00 PM,61.912,,,,,
200,01/01/20 03:15:00 PM,60.712,,,,,
201,01/01/20 03:30:00 PM,59.508,,,,,
202,01/01/20 03:45:00 PM,58.476,,,,,
203,01/01/20 04:00:00 PM,57.614,,,,,
204,01/01/20 04:15:00 PM,57.096,,,,,
205,01/01/20 04:30:00 PM,56.577,,,,,
206,01/01/20 04:45:00 PM,55.711,,,,,
207,01/01/20 05:00:00 PM,55.364,,,,,
208,01/01/20 05:15:00 PM,55.017,,,,,
209,01/01/20 05:30:00 PM,54.669,,,,,
210,01/01/20 05:45:00 PM,54.322,,,,,
211,01/01/20 06:00:00 PM,54.322,,,,,
212,01/01/20 06:15:00 PM,54.147,,,,,
213,01/01/20 06:30:00 PM,53.973,,,,,
214,01/01/20 06:45:00 PM,53.623,,,,,
215,01/01/20 07:00:00 PM,53.274,,,,,
216,01/01/20 07:15:00 PM,53.274,,,,,
217,01/01/20 07:30:00 PM,53.449,,,,,
218,01/01/20 07:45:00 PM,53.100,,,,,
219,01/01/20 08:00:00 PM,52.750,,,,,
220,01/01/20 08:15:00 PM,52.576,,,,,
221,01/01/20 08:30:00 PM,52.576,,,,,
222,01/01/20 08:45:00 PM,52.576,,,,,
223,01/01/20 09:00:00 PM,52.401,,,,,
224,01/01/20 09:15:00 PM,52.925,,,,,
225,01/01/20 09:30:00 PM,52.925,,,,,
226,01/01/20 09:45:00 PM,52.750,,,,,
227,01/01/20 10:00:00 PM,52.225,,,,,
228,01/01/20 10:15:00 PM,51.874,,,,,
229,01/01/20 10:30:00 PM,51.346,,,,,
230,01/01/20 10:45:00 PM,52.225,,,,,
231,01/01/20 11:00:00 PM,52.750,,,,,
232,01/01/20 11:15:00 PM,52.750,,,,,
233,01/01/20 11:30:00 PM,52.576,,,,,
234,01/01/20 11:45:00 PM,52.225,,,,,
235,01/02/20 12:00:00 AM,51.874,,,,,
236,01/02/20 12:15:00 AM,52.050,,,,,
237,01/02/20 12:30:00 AM,51.523,,,,,
238,01/02/20 12:45:00 AM,51.699,,,,,
239,01/02/20 01:00:00 AM,51.874,,,,,
240,01/02/20 01:15:00 AM,51.523,,,,,
241,01/02/20 01:30:00 AM,50.466,,,,,
242,01/02/20 01:45:00 AM,49.404,,,,,
243,01/02/20 02:00:00 AM,49.050,,,,,
244,01/02/20 02:15:00 AM,50.819,,,,,
245,01/02/20 02:30:00 AM,51.346,,,,,
246,01/02/20 02:45:00 AM,51.523,,,,,
247,01/02/20 03:00:00 AM,51.172,,,,,
248,01/02/20 03:15:00 AM,49.404,,,,,
249,01/02/20 03:30:00 AM,50.113,,,,,
250,01/02/20 03:45:00 AM,50.819,,,,,
251,01/02/20 04:00:00 AM,49.404,,,,,
252,01/02/20 04:15:00 AM,47.446,,,,,
253,01/02/20 04:30:00 AM,46.728,,,,,
254,01/02/20 04:45:00 AM,45.648,,,,,
255,01/02/20 05:00:00 AM,45.828,,,,,
256,01/02/20 05:15:00 AM,46.548,,,,,
257,01/02/20 05:30:00 AM,46.369,,,,,
258,01/02/20 05:45:00 AM,45.828,,,,,
259,01/02/20 06:00:00 AM,47.446,,,,,
260,01/02/20 06:15:00 AM,48.160,,,,,
261,01/02/20 06:30:00 AM,47.802,,,,,
262,01/02/20 06:45:00 AM,47.982,,,,,
263,01/02/20 07:00:00 AM,47.982,,,,,
264,01/02/20 07:15:00 AM,47.266,,,,,
265,01/02/20 07:30:00 AM,47.624,,,,,
266,01/02/20 07:45:00 AM,48.160,,,,,
267,01/02/20 08:00:00 AM,48.160,,,,,
268,01/02/20 08:15:00 AM,48.517,,,,,
269,01/02/20 08:30:00 AM,50.290,,,,,
270,01/02/20 08:45:00 AM,52.750,,,,,
271,01/02/20 09:00:00 AM,53.973,,,,,
272,01/02/20 09:15:00 AM,55.537,,,,,
273,01/02/20 09:30:00 AM,57.958,,,,,
274,01/02/20 09:45:00 AM,60.368,,,,,
275,01/02/20 10:00:00 AM,62.425,,,,,
276,01/02/20 10:15:00 AM,63.455,,,,,
277,01/02/20 10:30:00 AM,64.139,,,,,
278,01/02/20 10:45:00 AM,65.680,,,,,
279,01/02/20 11:00:00 AM,66.879,,,,,
280,01/02/20 11:15:00 AM,66.708,,,,,
281,01/02/20 11:30:00 AM,66.193,,,,,
282,01/02/20 11:45:00 AM,66.708,,,,,
283,01/02/20 12:00:00 PM,67.392,,,,,
284,01/02/20 12:15:00 PM,66.879,,,,,
285,01/02/20 12:30:00 PM,66.022,,,,,
286,01/02/20 12:45:00 PM,65.851,,,,,
287,01/02/20 01:00:00 PM,66.366,,,,,
288,01/02/20 01:15:00 PM,67.050,,,,,
289,01/02/20 01:30:00 PM,67.050,,,,,
290,01/02/20 01:45:00 PM,67.564,,,,,
291,01/02/20 02:00:00 PM,67.221,,,,,
292,01/02/20 02:15:00 PM,66.366,,,,,
293,01/02/20 02:30:00 PM,66.708,,,,,
294,01/02/20 02:45:00 PM,68.248,,,,,
295,01/02/20 03:00:00 PM,67.392,,,,,
296,01/02/20 03:15:00 PM,64.481,,,,,
297,01/02/20 03:30:00 PM,61.398,,,,,
298,01/02/20 03:45:00 PM,59.851,,,,,
299,01/02/20 04:00:00 PM,59.164,,,,,
300,01/02/20 04:15:00 PM,58.820,,,,,
301,01/02/20 04:30:00 PM,58.647,,,,,
302,01/02/20 04:45:00 PM,57.614,,,,,
303,01/02/20 05:00:00 PM,56.404,,,,,
304,01/02/20 05:15:00 PM,54.495,,,,,
305,01/02/20 05:30:00 PM,52.750,,,,,
306,01/02/20 05:45:00 PM,51.523,,,,,
307,01/02/20 06:00:00 PM,50.466,,,,,
308,01/02/20 06:15:00 PM,49.582,,,,,
309,01/02/20 06:30:00 PM,48.517,,,,,
310,01/02/20 06:45:00 PM,47.982,,,,,
311,01/02/20 07:00:00 PM,47.802,,,,,
312,01/02/20 07:15:00 PM,47.982,,,,,
313,01/02/20 07:30:00 PM,47.446,,,,,
314,01/02/20 07:45:00 PM,47.088,,,,,
315,01/02/20 08:00:00 PM,47.446,,,,,
316,01/02/20 08:15:00 PM,47.446,,,,,
317,01/02/20 08:30:00 PM,48.517,,,,,
318,01/02/20 08:45:00 PM,47.982,,,,,
319,01/02/20 09:00:00 PM,47.982,,,,,
320,01/02/20 09:15:00 PM,47.266,,,,,
321,01/02/20 09:30:00 PM,47.446,,,,,
322,01/02/20 09:45:00 PM,46.908,,,,,
323,01/02/20 10:00:00 PM,47.088,,,,,
324,01/02/20 10:15:00 PM,47.624,,,,,
325,01/02/20 10:30:00 PM,46.728,,,,,
326,01/02/20 10:45:00 PM,47.088,,,,,
327,01/02/20 11:00:00 PM,47.266,,,,,
328,01/02/20 11:15:00 PM,46.908,,,,,
329,01/02/20 11:30:00 PM,46.548,,,,,
330,01/02/20 11:45:00 PM,46.188,,,,,
331,01/03/20 12:00:00 AM,46.908,,,,,
332,01/03/20 12:15:00 AM,46.548,,,,,
333,01/03/20 12:30:00 AM,46.008,,,,,
334,01/03/20 12:45:00 AM,46.369,,,,,
335,01/03/20 01:00:00 AM,46.728,,,,,
336,01/03/20 01:15:00 AM,47.982,,,,,
337,01/03/20 01:30:00 AM,47.982,,,,,
338,01/03/20 01:45:00 AM,47.446,,,,,
339,01/03/20 02:00:00 AM,47.446,,,,,
340,01/03/20 02:15:00 AM,46.548,,,,,
341,01/03/20 02:30:00 AM,47.088,,,,,
342,01/03/20 02:45:00 AM,46.728,,,,,
343,01/03/20 03:00:00 AM,47.624,,,,,
344,01/03/20 03:15:00 AM,47.802,,,,,
345,01/03/20 03:30:00 AM,46.548,,,,,
346,01/03/20 03:45:00 AM,45.828,,,,,
347,01/03/20 04:00:00 AM,45.648,,,,,
348,01/03/20 04:15:00 AM,44.742,,,,,
349,01/03/20 04:30:00 AM,44.560,,,,,
350,01/03/20 04:45:00 AM,44.013,,,,,
351,01/03/20 05:00:00 AM,44.013,,,,,
352,01/03/20 05:15:00 AM,44.560,,,,,
353,01/03/20 05:30:00 AM,44.922,,,,,
354,01/03/20 05:45:00 AM,46.548,,,,,
355,01/03/20 06:00:00 AM,47.624,,,,,
356,01/03/20 06:15:00 AM,48.517,,,,,
357,01/03/20 06:30:00 AM,48.339,,,,,
358,01/03/20 06:45:00 AM,47.802,,,,,
359,01/03/20 07:00:00 AM,47.088,,,,,
360,01/03/20 07:15:00 AM,45.104,,,,,
361,01/03/20 07:30:00 AM,45.648,,,,,
362,01/03/20 07:45:00 AM,45.828,,,,,
363,01/03/20 08:00:00 AM,46.728,,,,,
364,01/03/20 08:15:00 AM,46.728,,,,,
365,01/03/20 08:30:00 AM,47.802,,,,,
366,01/03/20 08:45:00 AM,50.466,,,,,
367,01/03/20 09:00:00 AM,52.925,,,,,
368,01/03/20 09:15:00 AM,55.017,,,,,
369,01/03/20 09:30:00 AM,57.614,,,,,
370,01/03/20 09:45:00 AM,58.993,,,,,
371,01/03/20 10:00:00 AM,61.054,,,,,
372,01/03/20 10:15:00 AM,62.254,,,,,
373,01/03/20 10:30:00 AM,64.481,,,,,
374,01/03/20 10:45:00 AM,65.338,,,,,
375,01/03/20 11:00:00 AM,66.193,,,,,
376,01/03/20 11:15:00 AM,67.050,,,,,
377,01/03/20 11:30:00 AM,68.934,,,,,
378,01/03/20 11:45:00 AM,72.718,,,,,
379,01/03/20 12:00:00 PM,76.181,,,,,
380,01/03/20 12:15:00 PM,77.749,,,,,
381,01/03/20 12:30:00 PM,77.574,,,,,
382,01/03/20 12:45:00 PM,78.098,,,,,
383,01/03/20 01:00:00 PM,76.354,,,,,
384,01/03/20 01:15:00 PM,75.484,,,,,
385,01/03/20 01:30:00 PM,76.703,,,,,
386,01/03/20 01:45:00 PM,77.574,,,,,
387,01/03/20 02:00:00 PM,77.050,,,,,
388,01/03/20 02:15:00 PM,76.354,,,,,
389,01/03/20 02:30:00 PM,75.832,,,,,
390,01/03/20 02:45:00 PM,74.791,,,,,
391,01/03/20 03:00:00 PM,74.271,,,,,
392,01/03/20 03:15:00 PM,71.168,,,,,
393,01/03/20 03:30:00 PM,68.077,,,,,
394,01/03/20 03:45:00 PM,65.509,,,,,
395,01/03/20 04:00:00 PM,64.310,,,,,
396,01/03/20 04:15:00 PM,63.455,,,,,
397,01/03/20 04:30:00 PM,62.254,,,,,
398,01/03/20 04:45:00 PM,60.712,,,,,
399,01/03/20 05:00:00 PM,59.164,,,,,
400,01/03/20 05:15:00 PM,57.958,,,,,
401,01/03/20 05:30:00 PM,57.614,,,,,
402,01/03/20 05:45:00 PM,57.268,,,,,
403,01/03/20 06:00:00 PM,56.923,,,,,
404,01/03/20 06:15:00 PM,56.230,,,,,
405,01/03/20 06:30:00 PM,54.842,,,,,
406,01/03/20 06:45:00 PM,53.798,,,,,
407,01/03/20 07:00:00 PM,53.623,,,,,
408,01/03/20 07:15:00 PM,53.449,,,,,
409,01/03/20 07:30:00 PM,53.274,,,,,
410,01/03/20 07:45:00 PM,52.050,,,,,
411,01/03/20 08:00:00 PM,50.995,,,,,
412,01/03/20 08:15:00 PM,49.937,,,,,
413,01/03/20 08:30:00 PM,49.404,,,,,
414,01/03/20 08:45:00 PM,48.695,,,,,
415,01/03/20 09:00:00 PM,48.517,,,,,
416,01/03/20 09:15:00 PM,47.982,,,,,
417,01/03/20 09:30:00 PM,48.160,,,,,
418,01/03/20 09:45:00 PM,48.339,,,,,
419,01/03/20 10:00:00 PM,48.517,,,,,
420,01/03/20 10:15:00 PM,48.160,,,,,
421,01/03/20 10:30:00 PM,48.339,,,,,
422,01/03/20 10:45:00 PM,49.404,,,,,
423,01/03/20 11:00:00 PM,49.228,,,,,
424,01/03/20 11:15:00 PM,49.228,,,,,
425,01/03/20 11:30:00 PM,49.759,,,,,
426,01/03/20 11:45:00 PM,48.339,,,,,
427,01/04/20 12:00:00 AM,47.266,,,,,
428,01/04/20 12:15:00 AM,47.624,,,,,
429,01/04/20 12:30:00 AM,49.228,,,,,
430,01/04/20 12:45:00 AM,50.290,,,,,
431,01/04/20 01:00:00 AM,50.466,,,,,
432,01/04/20 01:15:00 AM,50.290,,,,,
433,01/04/20 01:30:00 AM,49.937,,,,,
434,01/04/20 01:45:00 AM,49.228,,,,,
435,01/04/20 02:00:00 AM,48.339,,,,,
436,01/04/20 02:15:00 AM,48.160,,,,,
437,01/04/20 02:30:00 AM,49.050,,,,,
438,01/04/20 02:45:00 AM,49.937,,,,,
439,01/04/20 03:00:00 AM,50.290,,,,,
440,01/04/20 03:15:00 AM,50.643,,,,,
441,01/04/20 03:30:00 AM,50.643,,,,,
442,01/04/20 03:45:00 AM,49.582,,,,,
443,01/04/20 04:00:00 AM,48.871,,,,,
444,01/04/20 04:15:00 AM,48.339,,,,,
445,01/04/20 04:30:00 AM,47.624,,,,,
446,01/04/20 04:45:00 AM,47.982,,,,,
447,01/04/20 05:00:00 AM,48.871,,,,,
448,01/04/20 05:15:00 AM,49.582,,,,,
449,01/04/20 05:30:00 AM,49.937,,,,,
450,01/04/20 05:45:00 AM,50.290,,,,,
451,01/04/20 06:00:00 AM,50.466,,,,,
452,01/04/20 06:15:00 AM,50.643,,,,,
453,01/04/20 06:24:27 AM,,0.01,,,,
454,01/04/20 06:30:00 AM,50.643,,,,,
455,01/04/20 06:45:00 AM,50.643,,,,,
456,01/04/20 06:54:46 AM,,0.02,,,,
457,01/04/20 07:00:00 AM,50.643,,,,,
458,01/04/20 07:12:41 AM,,0.03,,,,
459,01/04/20 07:15:00 AM,50.466,,,,,
460,01/04/20 07:30:00 AM,50.466,,,,,
461,01/04/20 07:45:00 AM,50.466,,,,,
462,01/04/20 08:00:00 AM,50.643,,,,,
463,01/04/20 08:15:00 AM,51.172,,,,,
464,01/04/20 08:30:00 AM,52.050,,,,,
465,01/04/20 08:45:00 AM,53.623,,,,,
466,01/04/20 09:00:00 AM,55.189,,,,,
467,01/04/20 09:07:05 AM,,0.04,,,,
468,01/04/20 09:15:00 AM,55.364,,,,,
469,01/04/20 09:30:00 AM,55.017,,,,,
470,01/04/20 09:45:00 AM,55.537,,,,,
471,01/04/20 10:00:00 AM,55.884,,,,,
472,01/04/20 10:15:00 AM,56.923,,,,,
473,01/04/20 10:30:00 AM,58.131,,,,,
474,01/04/20 10:45:00 AM,59.851,,,,,
475,01/04/20 11:00:00 AM,63.797,,,,,
476,01/04/20 11:15:00 AM,62.598,,,,,
477,01/04/20 11:30:00 AM,63.455,,,,,
478,01/04/20 11:45:00 AM,64.652,,,,,
479,01/04/20 12:00:00 PM,63.282,,,,,
480,01/04/20 12:15:00 PM,64.139,,,,,
481,01/04/20 12:30:00 PM,64.139,,,,,
482,01/04/20 12:45:00 PM,62.425,,,,,
483,01/04/20 01:00:00 PM,62.083,,,,,
484,01/04/20 01:15:00 PM,62.083,,,,,
485,01/04/20 01:30:00 PM,60.883,,,,,
486,01/04/20 01:45:00 PM,61.398,,,,,
487,01/04/20 02:00:00 PM,62.083,,,,,
488,01/04/20 02:15:00 PM,61.398,,,,,
489,01/04/20 02:30:00 PM,61.569,,,,,
490,01/04/20 02:45:00 PM,61.741,,,,,
491,01/04/20 03:00:00 PM,61.398,,,,,
492,01/04/20 03:15:00 PM,60.195,,,,,
493,01/04/20 03:30:00 PM,59.164,,,,,
494,01/04/20 03:45:00 PM,58.303,,,,,
495,01/04/20 04:00:00 PM,57.958,,,,,
496,01/04/20 04:15:00 PM,57.268,,,,,
497,01/04/20 04:30:00 PM,56.057,,,,,
498,01/04/20 04:45:00 PM,54.322,,,,,
499,01/04/20 05:00:00 PM,52.750,,,,,
500,01/04/20 05:15:00 PM,51.523,,,,,
501,01/04/20 05:30:00 PM,50.643,,,,,
502,01/04/20 05:45:00 PM,49.937,,,,,
503,01/04/20 06:00:00 PM,49.404,,,,,
504,01/04/20 06:15:00 PM,49.228,,,,,
505,01/04/20 06:30:00 PM,48.695,,,,,
506,01/04/20 06:45:00 PM,48.871,,,,,
507,01/04/20 07:00:00 PM,48.871,,,,,
508,01/04/20 07:15:00 PM,49.050,,,,,
509,01/04/20 07:30:00 PM,48.160,,,,,
510,01/04/20 07:45:00 PM,47.982,,,,,
511,01/04/20 08:00:00 PM,48.339,,,,,
512,01/04/20 08:15:00 PM,47.982,,,,,
513,01/04/20 08:30:00 PM,48.160,,,,,
514,01/04/20 08:45:00 PM,47.982,,,,,
515,01/04/20 09:00:00 PM,47.802,,,,,
516,01/04/20 09:15:00 PM,47.624,,,,,
517,01/04/20 09:30:00 PM,47.088,,,,,
518,01/04/20 09:45:00 PM,47.446,,,,,
519,01/04/20 10:00:00 PM,47.266,,,,,
520,01/04/20 10:15:00 PM,46.188,,,,,
521,01/04/20 10:30:00 PM,47.088,,,,,
522,01/04/20 10:45:00 PM,47.446,,,,,
523,01/04/20 11:00:00 PM,46.908,,,,,
524,01/04/20 11:15:00 PM,46.908,,,,,
