"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
1,09/26/19 10:28:39 AM,69.278,0.00,,,,
2,09/26/19 10:29:04 AM,,,Logged,,,
3,09/26/19 10:43:39 AM,67.221,,,,,
4,09/26/19 10:58:39 AM,66.022,,,,,
5,09/26/19 11:13:39 AM,66.193,,,,,
6,09/26/19 11:28:39 AM,66.537,,,,,
7,09/26/19 11:43:39 AM,66.708,,,,,
8,09/26/19 11:58:39 AM,66.708,,,,,
9,09/26/19 12:13:39 PM,66.708,,,,,
10,09/26/19 12:28:39 PM,67.050,,,,,
11,09/26/19 12:43:39 PM,67.735,,,,,
12,09/26/19 12:58:39 PM,68.592,,,,,
13,09/26/19 01:13:39 PM,68.763,,,,,
14,09/26/19 01:28:39 PM,69.793,,,,,
15,09/26/19 01:43:39 PM,70.480,,,,,
16,09/26/19 01:58:39 PM,70.480,,,,,
17,09/26/19 02:13:39 PM,71.168,,,,,
18,09/26/19 02:28:39 PM,72.199,,,,,
19,09/26/19 02:43:39 PM,73.753,,,,,
20,09/26/19 02:58:39 PM,73.580,,,,,
21,09/26/19 03:13:39 PM,72.372,,,,,
22,09/26/19 03:28:39 PM,71.856,,,,,
23,09/26/19 03:43:39 PM,72.199,,,,,
24,09/26/19 03:58:39 PM,72.199,,,,,
25,09/26/19 04:13:39 PM,70.824,,,,,
26,09/26/19 04:28:39 PM,69.964,,,,,
27,09/26/19 04:43:39 PM,69.107,,,,,
28,09/26/19 04:58:39 PM,68.421,,,,,
29,09/26/19 05:13:39 PM,68.077,,,,,
30,09/26/19 05:28:39 PM,67.735,,,,,
31,09/26/19 05:43:39 PM,67.392,,,,,
32,09/26/19 05:58:39 PM,67.050,,,,,
33,09/26/19 06:13:39 PM,66.537,,,,,
34,09/26/19 06:28:39 PM,66.022,,,,,
35,09/26/19 06:43:39 PM,65.509,,,,,
36,09/26/19 06:58:39 PM,65.167,,,,,
37,09/26/19 07:13:39 PM,64.996,,,,,
38,09/26/19 07:28:39 PM,64.825,,,,,
39,09/26/19 07:43:39 PM,64.652,,,,,
40,09/26/19 07:58:39 PM,64.310,,,,,
41,09/26/19 08:13:39 PM,63.968,,,,,
42,09/26/19 08:28:39 PM,63.797,,,,,
43,09/26/19 08:43:39 PM,63.797,,,,,
44,09/26/19 08:58:39 PM,63.626,,,,,
45,09/26/19 09:13:39 PM,63.455,,,,,
46,09/26/19 09:28:39 PM,63.455,,,,,
47,09/26/19 09:43:39 PM,63.282,,,,,
48,09/26/19 09:58:39 PM,63.111,,,,,
49,09/26/19 10:13:39 PM,62.940,,,,,
50,09/26/19 10:28:39 PM,62.769,,,,,
51,09/26/19 10:43:39 PM,62.598,,,,,
52,09/26/19 10:58:39 PM,62.425,,,,,
53,09/26/19 11:13:39 PM,62.254,,,,,
54,09/26/19 11:28:39 PM,62.254,,,,,
55,09/26/19 11:43:39 PM,62.254,,,,,
56,09/26/19 11:58:39 PM,62.254,,,,,
57,09/27/19 12:13:39 AM,62.254,,,,,
58,09/27/19 12:28:39 AM,62.254,,,,,
59,09/27/19 12:43:39 AM,62.254,,,,,
60,09/27/19 12:58:39 AM,62.083,,,,,
61,09/27/19 01:13:39 AM,62.083,,,,,
62,09/27/19 01:28:39 AM,62.083,,,,,
63,09/27/19 01:43:39 AM,62.083,,,,,
64,09/27/19 01:58:39 AM,62.254,,,,,
65,09/27/19 02:13:39 AM,62.083,,,,,
66,09/27/19 02:28:39 AM,62.083,,,,,
67,09/27/19 02:43:39 AM,62.083,,,,,
68,09/27/19 02:58:39 AM,62.083,,,,,
69,09/27/19 03:13:39 AM,62.083,,,,,
70,09/27/19 03:28:39 AM,62.254,,,,,
71,09/27/19 03:43:39 AM,62.254,,,,,
72,09/27/19 03:58:39 AM,62.254,,,,,
73,09/27/19 04:13:39 AM,62.254,,,,,
74,09/27/19 04:28:39 AM,62.254,,,,,
75,09/27/19 04:43:39 AM,62.254,,,,,
76,09/27/19 04:58:39 AM,62.083,,,,,
77,09/27/19 05:13:39 AM,62.083,,,,,
78,09/27/19 05:28:39 AM,62.083,,,,,
79,09/27/19 05:43:39 AM,61.912,,,,,
80,09/27/19 05:58:39 AM,61.912,,,,,
81,09/27/19 06:13:39 AM,61.912,,,,,
82,09/27/19 06:28:39 AM,61.912,,,,,
83,09/27/19 06:43:39 AM,61.912,,,,,
84,09/27/19 06:58:39 AM,61.912,,,,,
85,09/27/19 07:13:39 AM,61.741,,,,,
86,09/27/19 07:28:39 AM,61.912,,,,,
87,09/27/19 07:43:39 AM,61.912,,,,,
88,09/27/19 07:58:39 AM,62.083,,,,,
89,09/27/19 08:13:39 AM,61.912,,,,,
90,09/27/19 08:28:39 AM,61.912,,,,,
91,09/27/19 08:43:39 AM,62.083,,,,,
92,09/27/19 08:58:39 AM,62.083,,,,,
93,09/27/19 09:13:39 AM,62.425,,,,,
94,09/27/19 09:28:39 AM,62.940,,,,,
95,09/27/19 09:43:39 AM,63.626,,,,,
96,09/27/19 09:58:39 AM,63.968,,,,,
97,09/27/19 10:13:39 AM,64.310,,,,,
98,09/27/19 10:28:39 AM,64.825,,,,,
99,09/27/19 10:43:39 AM,65.851,,,,,
100,09/27/19 10:58:39 AM,66.879,,,,,
101,09/27/19 11:13:39 AM,67.050,,,,,
102,09/27/19 11:28:39 AM,67.221,,,,,
103,09/27/19 11:43:39 AM,66.537,,,,,
104,09/27/19 11:58:39 AM,66.193,,,,,
105,09/27/19 12:13:39 PM,66.537,,,,,
106,09/27/19 12:28:39 PM,66.537,,,,,
107,09/27/19 12:43:39 PM,66.708,,,,,
108,09/27/19 12:58:39 PM,66.537,,,,,
109,09/27/19 01:13:39 PM,66.879,,,,,
110,09/27/19 01:28:39 PM,67.392,,,,,
111,09/27/19 01:43:39 PM,68.592,,,,,
112,09/27/19 01:58:39 PM,68.934,,,,,
113,09/27/19 02:13:39 PM,68.934,,,,,
114,09/27/19 02:28:39 PM,68.421,,,,,
115,09/27/19 02:43:39 PM,67.906,,,,,
116,09/27/19 02:58:39 PM,67.221,,,,,
117,09/27/19 03:13:39 PM,66.193,,,,,
118,09/27/19 03:28:39 PM,66.022,,,,,
119,09/27/19 03:43:39 PM,66.022,,,,,
120,09/27/19 03:58:39 PM,65.509,,,,,
121,09/27/19 04:13:39 PM,64.825,,,,,
122,09/27/19 04:28:39 PM,64.310,,,,,
123,09/27/19 04:43:39 PM,63.282,,,,,
124,09/27/19 04:58:39 PM,62.254,,,,,
125,09/27/19 05:13:39 PM,61.398,,,,,
126,09/27/19 05:28:39 PM,60.368,,,,,
127,09/27/19 05:43:39 PM,59.508,,,,,
128,09/27/19 05:58:39 PM,58.647,,,,,
129,09/27/19 06:13:39 PM,58.131,,,,,
130,09/27/19 06:28:39 PM,57.785,,,,,
131,09/27/19 06:43:39 PM,57.614,,,,,
132,09/27/19 06:58:39 PM,57.268,,,,,
133,09/27/19 07:13:39 PM,56.923,,,,,
134,09/27/19 07:28:39 PM,56.404,,,,,
135,09/27/19 07:43:39 PM,56.404,,,,,
136,09/27/19 07:58:39 PM,56.230,,,,,
137,09/27/19 08:13:39 PM,56.057,,,,,
138,09/27/19 08:28:39 PM,55.711,,,,,
139,09/27/19 08:43:39 PM,55.017,,,,,
140,09/27/19 08:58:39 PM,54.322,,,,,
141,09/27/19 09:13:39 PM,53.798,,,,,
142,09/27/19 09:28:39 PM,53.274,,,,,
143,09/27/19 09:43:39 PM,53.100,,,,,
144,09/27/19 09:58:39 PM,53.274,,,,,
145,09/27/19 10:13:39 PM,53.798,,,,,
146,09/27/19 10:28:39 PM,54.147,,,,,
147,09/27/19 10:43:39 PM,54.322,,,,,
148,09/27/19 10:58:39 PM,54.322,,,,,
149,09/27/19 11:13:39 PM,54.322,,,,,
150,09/27/19 11:28:39 PM,54.322,,,,,
151,09/27/19 11:43:39 PM,54.495,,,,,
152,09/27/19 11:58:39 PM,54.495,,,,,
153,09/28/19 12:13:39 AM,54.669,,,,,
154,09/28/19 12:28:39 AM,54.669,,,,,
155,09/28/19 12:43:39 AM,54.495,,,,,
156,09/28/19 12:58:39 AM,54.495,,,,,
157,09/28/19 01:13:39 AM,54.322,,,,,
158,09/28/19 01:28:39 AM,54.322,,,,,
159,09/28/19 01:43:39 AM,54.147,,,,,
160,09/28/19 01:58:39 AM,54.147,,,,,
161,09/28/19 02:13:39 AM,53.973,,,,,
162,09/28/19 02:28:39 AM,53.449,,,,,
163,09/28/19 02:43:39 AM,52.925,,,,,
164,09/28/19 02:58:39 AM,52.225,,,,,
165,09/28/19 03:13:39 AM,51.874,,,,,
166,09/28/19 03:28:39 AM,51.523,,,,,
167,09/28/19 03:43:39 AM,51.172,,,,,
168,09/28/19 03:58:39 AM,50.995,,,,,
169,09/28/19 04:13:39 AM,50.643,,,,,
170,09/28/19 04:28:39 AM,50.466,,,,,
171,09/28/19 04:43:39 AM,50.290,,,,,
172,09/28/19 04:58:39 AM,50.113,,,,,
173,09/28/19 05:13:39 AM,49.759,,,,,
174,09/28/19 05:28:39 AM,49.404,,,,,
175,09/28/19 05:43:39 AM,49.228,,,,,
176,09/28/19 05:58:39 AM,49.050,,,,,
177,09/28/19 06:13:39 AM,49.050,,,,,
178,09/28/19 06:28:39 AM,49.050,,,,,
179,09/28/19 06:43:39 AM,49.050,,,,,
180,09/28/19 06:58:39 AM,49.050,,,,,
181,09/28/19 07:13:39 AM,49.404,,,,,
182,09/28/19 07:28:39 AM,49.759,,,,,
183,09/28/19 07:43:39 AM,49.937,,,,,
184,09/28/19 07:58:39 AM,50.290,,,,,
185,09/28/19 08:13:39 AM,50.819,,,,,
186,09/28/19 08:28:39 AM,51.699,,,,,
187,09/28/19 08:43:39 AM,52.750,,,,,
188,09/28/19 08:58:39 AM,53.623,,,,,
189,09/28/19 09:13:39 AM,54.669,,,,,
190,09/28/19 09:28:39 AM,55.884,,,,,
191,09/28/19 09:43:39 AM,56.750,,,,,
192,09/28/19 09:58:39 AM,57.441,,,,,
193,09/28/19 10:13:39 AM,57.958,,,,,
194,09/28/19 10:28:39 AM,59.164,,,,,
195,09/28/19 10:43:39 AM,60.195,,,,,
196,09/28/19 10:58:39 AM,60.883,,,,,
197,09/28/19 11:13:39 AM,61.398,,,,,
198,09/28/19 11:28:39 AM,61.912,,,,,
199,09/28/19 11:43:39 AM,62.598,,,,,
200,09/28/19 11:58:39 AM,63.282,,,,,
201,09/28/19 12:13:39 PM,69.278,,,,,
202,09/28/19 12:28:39 PM,75.832,,,,,
203,09/28/19 12:43:39 PM,78.624,,,,,
204,09/28/19 12:58:39 PM,78.800,,,,,
205,09/28/19 01:13:39 PM,73.926,,,,,
206,09/28/19 01:28:39 PM,69.278,,,,,
207,09/28/19 01:43:39 PM,66.879,,,,,
208,09/28/19 01:58:39 PM,65.509,,,,,
209,09/28/19 02:13:39 PM,65.167,,,,,
210,09/28/19 02:28:39 PM,65.851,,,,,
211,09/28/19 02:43:39 PM,67.050,,,,,
212,09/28/19 02:58:39 PM,64.996,,,,,
213,09/28/19 03:13:39 PM,64.310,,,,,
214,09/28/19 03:28:39 PM,64.310,,,,,
215,09/28/19 03:43:39 PM,63.797,,,,,
216,09/28/19 03:58:39 PM,63.111,,,,,
217,09/28/19 04:13:39 PM,62.425,,,,,
218,09/28/19 04:28:39 PM,64.481,,,,,
219,09/28/19 04:43:39 PM,62.940,,,,,
220,09/28/19 04:58:39 PM,60.883,,,,,
221,09/28/19 05:13:39 PM,59.680,,,,,
222,09/28/19 05:28:39 PM,58.647,,,,,
223,09/28/19 05:43:39 PM,57.785,,,,,
224,09/28/19 05:58:39 PM,57.268,,,,,
225,09/28/19 06:13:39 PM,56.750,,,,,
226,09/28/19 06:28:39 PM,56.230,,,,,
227,09/28/19 06:43:39 PM,55.711,,,,,
228,09/28/19 06:58:39 PM,55.364,,,,,
229,09/28/19 07:13:39 PM,55.017,,,,,
230,09/28/19 07:28:39 PM,54.669,,,,,
231,09/28/19 07:43:39 PM,54.495,,,,,
232,09/28/19 07:58:39 PM,54.322,,,,,
233,09/28/19 08:13:39 PM,54.322,,,,,
234,09/28/19 08:28:39 PM,54.495,,,,,
235,09/28/19 08:43:39 PM,54.495,,,,,
236,09/28/19 08:58:39 PM,54.495,,,,,
237,09/28/19 09:13:39 PM,54.147,,,,,
238,09/28/19 09:28:39 PM,53.973,,,,,
239,09/28/19 09:43:39 PM,53.798,,,,,
240,09/28/19 09:58:39 PM,53.449,,,,,
241,09/28/19 10:13:39 PM,53.100,,,,,
242,09/28/19 10:28:39 PM,52.925,,,,,
243,09/28/19 10:43:39 PM,52.750,,,,,
244,09/28/19 10:58:39 PM,52.225,,,,,
245,09/28/19 11:13:39 PM,51.523,,,,,
246,09/28/19 11:28:39 PM,51.172,,,,,
247,09/28/19 11:43:39 PM,50.643,,,,,
248,09/28/19 11:58:39 PM,50.113,,,,,
249,09/29/19 12:13:39 AM,49.759,,,,,
250,09/29/19 12:28:39 AM,49.404,,,,,
251,09/29/19 12:43:39 AM,48.871,,,,,
252,09/29/19 12:58:39 AM,48.339,,,,,
253,09/29/19 01:13:39 AM,47.982,,,,,
254,09/29/19 01:28:39 AM,47.624,,,,,
255,09/29/19 01:43:39 AM,47.446,,,,,
256,09/29/19 01:58:39 AM,47.088,,,,,
257,09/29/19 02:13:39 AM,46.728,,,,,
258,09/29/19 02:28:39 AM,46.548,,,,,
259,09/29/19 02:43:39 AM,46.188,,,,,
260,09/29/19 02:58:39 AM,46.008,,,,,
261,09/29/19 03:13:39 AM,45.828,,,,,
262,09/29/19 03:28:39 AM,45.828,,,,,
263,09/29/19 03:43:39 AM,46.008,,,,,
264,09/29/19 03:58:39 AM,46.008,,,,,
265,09/29/19 04:13:39 AM,46.008,,,,,
266,09/29/19 04:28:39 AM,46.008,,,,,
267,09/29/19 04:43:39 AM,46.008,,,,,
268,09/29/19 04:58:39 AM,46.008,,,,,
269,09/29/19 05:13:39 AM,46.008,,,,,
270,09/29/19 05:28:39 AM,45.828,,,,,
271,09/29/19 05:43:39 AM,45.828,,,,,
272,09/29/19 05:58:39 AM,45.648,,,,,
273,09/29/19 06:13:39 AM,45.828,,,,,
274,09/29/19 06:28:39 AM,46.008,,,,,
275,09/29/19 06:43:39 AM,46.008,,,,,
276,09/29/19 06:58:39 AM,46.008,,,,,
277,09/29/19 07:13:39 AM,46.008,,,,,
278,09/29/19 07:28:39 AM,46.008,,,,,
279,09/29/19 07:43:39 AM,46.188,,,,,
280,09/29/19 07:58:39 AM,46.188,,,,,
281,09/29/19 08:13:39 AM,46.369,,,,,
282,09/29/19 08:28:39 AM,46.908,,,,,
283,09/29/19 08:43:39 AM,47.982,,,,,
284,09/29/19 08:58:39 AM,49.050,,,,,
285,09/29/19 09:13:39 AM,50.290,,,,,
286,09/29/19 09:28:39 AM,51.699,,,,,
287,09/29/19 09:43:39 AM,52.925,,,,,
288,09/29/19 09:58:39 AM,54.322,,,,,
289,09/29/19 10:13:39 AM,55.884,,,,,
290,09/29/19 10:28:39 AM,57.441,,,,,
291,09/29/19 10:43:39 AM,58.993,,,,,
292,09/29/19 10:58:39 AM,60.024,,,,,
293,09/29/19 11:13:39 AM,61.054,,,,,
294,09/29/19 11:28:39 AM,62.083,,,,,
295,09/29/19 11:43:39 AM,63.282,,,,,
296,09/29/19 11:58:39 AM,64.825,,,,,
297,09/29/19 12:13:39 PM,72.718,,,,,
298,09/29/19 12:28:39 PM,78.274,,,,,
299,09/29/19 12:43:39 PM,80.911,,,,,
300,09/29/19 12:58:39 PM,81.090,,,,,
301,09/29/19 01:13:39 PM,75.139,,,,,
302,09/29/19 01:28:39 PM,70.137,,,,,
303,09/29/19 01:43:39 PM,67.564,,,,,
304,09/29/19 01:58:39 PM,66.366,,,,,
305,09/29/19 02:13:39 PM,65.509,,,,,
306,09/29/19 02:28:39 PM,66.022,,,,,
307,09/29/19 02:43:39 PM,67.221,,,,,
308,09/29/19 02:58:39 PM,64.996,,,,,
309,09/29/19 03:13:39 PM,64.310,,,,,
310,09/29/19 03:28:39 PM,64.139,,,,,
311,09/29/19 03:43:39 PM,63.968,,,,,
312,09/29/19 03:58:39 PM,64.825,,,,,
313,09/29/19 04:13:39 PM,65.851,,,,,
314,09/29/19 04:28:39 PM,66.879,,,,,
315,09/29/19 04:43:39 PM,64.139,,,,,
316,09/29/19 04:58:39 PM,62.425,,,,,
317,09/29/19 05:13:39 PM,61.569,,,,,
318,09/29/19 05:28:39 PM,60.883,,,,,
319,09/29/19 05:43:39 PM,60.368,,,,,
320,09/29/19 05:58:39 PM,59.851,,,,,
321,09/29/19 06:13:39 PM,59.680,,,,,
322,09/29/19 06:28:39 PM,58.647,,,,,
323,09/29/19 06:43:39 PM,57.614,,,,,
324,09/29/19 06:58:39 PM,56.404,,,,,
325,09/29/19 07:13:39 PM,55.364,,,,,
326,09/29/19 07:28:39 PM,54.322,,,,,
327,09/29/19 07:43:39 PM,53.623,,,,,
328,09/29/19 07:58:39 PM,52.925,,,,,
329,09/29/19 08:13:39 PM,52.576,,,,,
330,09/29/19 08:28:39 PM,52.050,,,,,
331,09/29/19 08:43:39 PM,51.523,,,,,
332,09/29/19 08:58:39 PM,50.995,,,,,
333,09/29/19 09:13:39 PM,50.466,,,,,
334,09/29/19 09:28:39 PM,50.113,,,,,
335,09/29/19 09:43:39 PM,49.937,,,,,
336,09/29/19 09:58:39 PM,49.759,,,,,
337,09/29/19 10:13:39 PM,49.582,,,,,
338,09/29/19 10:28:39 PM,49.759,,,,,
339,09/29/19 10:43:39 PM,49.759,,,,,
340,09/29/19 10:58:39 PM,49.759,,,,,
341,09/29/19 11:13:39 PM,49.582,,,,,
342,09/29/19 11:28:39 PM,49.582,,,,,
343,09/29/19 11:43:39 PM,49.759,,,,,
344,09/29/19 11:58:39 PM,50.113,,,,,
345,09/30/19 12:13:39 AM,50.643,,,,,
346,09/30/19 12:28:39 AM,51.172,,,,,
347,09/30/19 12:43:39 AM,51.172,,,,,
348,09/30/19 12:58:39 AM,50.995,,,,,
349,09/30/19 01:13:39 AM,50.819,,,,,
350,09/30/19 01:28:39 AM,50.643,,,,,
351,09/30/19 01:43:39 AM,50.643,,,,,
352,09/30/19 01:58:39 AM,50.819,,,,,
353,09/30/19 02:13:39 AM,51.346,,,,,
354,09/30/19 02:20:38 AM,,0.01,,,,
355,09/30/19 02:21:21 AM,,0.02,,,,
356,09/30/19 02:25:05 AM,,0.03,,,,
357,09/30/19 02:28:39 AM,51.523,,,,,
358,09/30/19 02:43:39 AM,51.523,,,,,
359,09/30/19 02:58:39 AM,51.523,,,,,
360,09/30/19 03:10:37 AM,,0.04,,,,
361,09/30/19 03:13:39 AM,51.699,,,,,
362,09/30/19 03:28:39 AM,51.699,,,,,
363,09/30/19 03:43:39 AM,51.699,,,,,
364,09/30/19 03:58:39 AM,51.874,,,,,
365,09/30/19 04:13:39 AM,51.874,,,,,
366,09/30/19 04:28:39 AM,52.050,,,,,
367,09/30/19 04:43:39 AM,52.050,,,,,
368,09/30/19 04:58:39 AM,51.874,,,,,
369,09/30/19 05:13:39 AM,51.523,,,,,
370,09/30/19 05:28:39 AM,50.995,,,,,
371,09/30/19 05:43:39 AM,50.643,,,,,
372,09/30/19 05:58:39 AM,50.113,,,,,
373,09/30/19 06:13:39 AM,49.582,,,,,
374,09/30/19 06:28:39 AM,48.871,,,,,
375,09/30/19 06:43:39 AM,48.339,,,,,
376,09/30/19 06:58:39 AM,47.624,,,,,
377,09/30/19 07:13:39 AM,47.088,,,,,
378,09/30/19 07:28:39 AM,46.548,,,,,
379,09/30/19 07:43:39 AM,46.369,,,,,
380,09/30/19 07:58:39 AM,46.369,,,,,
381,09/30/19 08:13:39 AM,46.548,,,,,
382,09/30/19 08:28:39 AM,46.908,,,,,
383,09/30/19 08:43:39 AM,47.982,,,,,
384,09/30/19 08:58:39 AM,49.050,,,,,
385,09/30/19 09:13:39 AM,50.290,,,,,
386,09/30/19 09:28:39 AM,51.346,,,,,
387,09/30/19 09:43:39 AM,52.050,,,,,
388,09/30/19 09:58:39 AM,53.623,,,,,
389,09/30/19 10:13:39 AM,54.669,,,,,
390,09/30/19 10:28:39 AM,56.230,,,,,
391,09/30/19 10:43:39 AM,56.923,,,,,
392,09/30/19 10:58:39 AM,57.614,,,,,
393,09/30/19 11:13:39 AM,59.337,,,,,
394,09/30/19 11:28:39 AM,60.195,,,,,
395,09/30/19 11:43:39 AM,61.054,,,,,
396,09/30/19 11:58:39 AM,61.054,,,,,
397,09/30/19 12:13:39 PM,68.763,,,,,
398,09/30/19 12:28:39 PM,75.659,,,,,
399,09/30/19 12:43:39 PM,78.800,,,,,
400,09/30/19 12:58:39 PM,79.151,,,,,
401,09/30/19 01:13:39 PM,73.234,,,,,
402,09/30/19 01:28:39 PM,68.248,,,,,
403,09/30/19 01:43:39 PM,66.366,,,,,
404,09/30/19 01:58:39 PM,65.509,,,,,
405,09/30/19 02:13:39 PM,64.652,,,,,
406,09/30/19 02:28:39 PM,66.022,,,,,
407,09/30/19 02:43:39 PM,67.392,,,,,
408,09/30/19 02:58:39 PM,65.680,,,,,
409,09/30/19 03:13:39 PM,64.996,,,,,
410,09/30/19 03:28:39 PM,64.825,,,,,
411,09/30/19 03:43:39 PM,64.825,,,,,
412,09/30/19 03:58:39 PM,65.167,,,,,
413,09/30/19 04:13:39 PM,65.167,,,,,
414,09/30/19 04:28:39 PM,67.050,,,,,
415,09/30/19 04:43:39 PM,64.139,,,,,
416,09/30/19 04:58:39 PM,61.569,,,,,
417,09/30/19 05:13:39 PM,60.024,,,,,
418,09/30/19 05:28:39 PM,59.164,,,,,
419,09/30/19 05:43:39 PM,58.476,,,,,
420,09/30/19 05:58:39 PM,57.614,,,,,
421,09/30/19 06:13:39 PM,56.923,,,,,
422,09/30/19 06:28:39 PM,56.230,,,,,
423,09/30/19 06:43:39 PM,55.537,,,,,
424,09/30/19 06:58:39 PM,54.669,,,,,
425,09/30/19 07:13:39 PM,53.623,,,,,
426,09/30/19 07:28:39 PM,52.925,,,,,
427,09/30/19 07:43:39 PM,52.225,,,,,
428,09/30/19 07:58:39 PM,51.523,,,,,
429,09/30/19 08:13:39 PM,50.995,,,,,
430,09/30/19 08:28:39 PM,50.643,,,,,
431,09/30/19 08:43:39 PM,50.290,,,,,
432,09/30/19 08:58:39 PM,50.113,,,,,
433,09/30/19 09:13:39 PM,49.759,,,,,
434,09/30/19 09:28:39 PM,49.404,,,,,
435,09/30/19 09:43:39 PM,49.228,,,,,
436,09/30/19 09:58:39 PM,48.871,,,,,
437,09/30/19 10:13:39 PM,48.695,,,,,
438,09/30/19 10:28:39 PM,48.517,,,,,
439,09/30/19 10:43:39 PM,48.160,,,,,
440,09/30/19 10:58:39 PM,47.802,,,,,
441,09/30/19 11:13:39 PM,47.624,,,,,
442,09/30/19 11:28:39 PM,47.266,,,,,
443,09/30/19 11:43:39 PM,46.908,,,,,
444,09/30/19 11:58:39 PM,46.369,,,,,
445,10/01/19 12:13:39 AM,46.008,,,,,
446,10/01/19 12:28:39 AM,45.828,,,,,
447,10/01/19 12:43:39 AM,45.466,,,,,
448,10/01/19 12:58:39 AM,45.286,,,,,
449,10/01/19 01:13:39 AM,45.104,,,,,
450,10/01/19 01:28:39 AM,44.922,,,,,
451,10/01/19 01:43:39 AM,44.742,,,,,
452,10/01/19 01:58:39 AM,44.560,,,,,
453,10/01/19 02:13:39 AM,44.560,,,,,
454,10/01/19 02:28:39 AM,44.379,,,,,
455,10/01/19 02:43:39 AM,44.379,,,,,
456,10/01/19 02:58:39 AM,44.195,,,,,
457,10/01/19 03:13:39 AM,44.195,,,,,
458,10/01/19 03:28:39 AM,44.195,,,,,
459,10/01/19 03:43:39 AM,44.195,,,,,
460,10/01/19 03:58:39 AM,44.195,,,,,
461,10/01/19 04:13:39 AM,44.195,,,,,
462,10/01/19 04:28:39 AM,44.379,,,,,
463,10/01/19 04:43:39 AM,44.379,,,,,
464,10/01/19 04:58:39 AM,44.379,,,,,
465,10/01/19 05:13:39 AM,44.379,,,,,
466,10/01/19 05:28:39 AM,44.560,,,,,
467,10/01/19 05:43:39 AM,44.560,,,,,
468,10/01/19 05:58:39 AM,44.379,,,,,
469,10/01/19 06:13:39 AM,44.379,,,,,
470,10/01/19 06:28:39 AM,44.195,,,,,
471,10/01/19 06:43:39 AM,44.195,,,,,
472,10/01/19 06:58:39 AM,44.195,,,,,
473,10/01/19 07:13:39 AM,44.195,,,,,
474,10/01/19 07:28:39 AM,44.195,,,,,
475,10/01/19 07:43:39 AM,44.379,,,,,
476,10/01/19 07:58:39 AM,44.560,,,,,
477,10/01/19 08:13:39 AM,44.742,,,,,
478,10/01/19 08:28:39 AM,45.286,,,,,
479,10/01/19 08:43:39 AM,46.369,,,,,
480,10/01/19 08:58:39 AM,47.446,,,,,
481,10/01/19 09:13:39 AM,48.695,,,,,
482,10/01/19 09:28:39 AM,49.759,,,,,
483,10/01/19 09:43:39 AM,50.819,,,,,
484,10/01/19 09:58:39 AM,51.874,,,,,
485,10/01/19 10:13:39 AM,52.925,,,,,
486,10/01/19 10:28:39 AM,54.147,,,,,
487,10/01/19 10:43:39 AM,56.057,,,,,
488,10/01/19 10:58:39 AM,57.441,,,,,
489,10/01/19 11:13:39 AM,58.820,,,,,
490,10/01/19 11:28:39 AM,59.851,,,,,
491,10/01/19 11:43:39 AM,60.712,,,,,
492,10/01/19 11:58:39 AM,62.425,,,,,
493,10/01/19 12:13:39 PM,70.308,,,,,
494,10/01/19 12:28:39 PM,76.181,,,,,
495,10/01/19 12:43:39 PM,79.678,,,,,
496,10/01/19 12:58:39 PM,79.151,,,,,
497,10/01/19 01:13:39 PM,72.545,,,,,
498,10/01/19 01:28:39 PM,67.735,,,,,
499,10/01/19 01:43:39 PM,65.851,,,,,
500,10/01/19 01:58:39 PM,64.996,,,,,
501,10/01/19 02:13:39 PM,64.481,,,,,
502,10/01/19 02:28:39 PM,65.167,,,,,
503,10/01/19 02:43:39 PM,66.708,,,,,
504,10/01/19 02:58:39 PM,66.537,,,,,
505,10/01/19 03:13:39 PM,66.537,,,,,
506,10/01/19 03:28:39 PM,66.708,,,,,
507,10/01/19 03:43:39 PM,67.392,,,,,
508,10/01/19 03:58:39 PM,67.735,,,,,
509,10/01/19 04:13:39 PM,68.077,,,,,
510,10/01/19 04:28:39 PM,69.793,,,,,
511,10/01/19 04:43:39 PM,66.879,,,,,
512,10/01/19 04:58:39 PM,64.310,,,,,
513,10/01/19 05:13:39 PM,62.598,,,,,
514,10/01/19 05:28:39 PM,61.398,,,,,
515,10/01/19 05:43:39 PM,60.368,,,,,
516,10/01/19 05:58:39 PM,59.337,,,,,
517,10/01/19 06:13:39 PM,58.647,,,,,
518,10/01/19 06:28:39 PM,57.785,,,,,
519,10/01/19 06:43:39 PM,56.923,,,,,
520,10/01/19 06:58:39 PM,56.230,,,,,
521,10/01/19 07:13:39 PM,55.364,,,,,
522,10/01/19 07:28:39 PM,54.669,,,,,
523,10/01/19 07:43:39 PM,53.973,,,,,
524,10/01/19 07:58:39 PM,53.449,,,,,
525,10/01/19 08:13:39 PM,52.925,,,,,
526,10/01/19 08:28:39 PM,52.401,,,,,
527,10/01/19 08:43:39 PM,51.874,,,,,
528,10/01/19 08:58:39 PM,51.523,,,,,
529,10/01/19 09:13:39 PM,50.995,,,,,
530,10/01/19 09:28:39 PM,50.643,,,,,
531,10/01/19 09:43:39 PM,50.290,,,,,
