Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Y:\old_structure\Scott_Creek\qpcr\S1P_data\eds_files\20201117_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-17 14:36:35 PM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
A1,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.2697506,20.18908119,0.076670207,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A2,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.18033218,20.18908119,0.076670207,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A3,,O.kisutch,STANDARD,FAM,NFQ-MGB,20.1171608,20.18908119,0.076670207,1000000,,,FALSE,0.1,TRUE,3,16,,N,N,N,N
A4,SCr-435,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.96884918,34.74027252,0.242997438,54.59111404,64.07987213,10.4232893,FALSE,0.1,TRUE,3,31,,N,N,N,N
A5,SCr-435,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.76691437,34.74027252,0.242997438,62.4119606,64.07987213,10.4232893,FALSE,0.1,TRUE,3,31,,N,N,N,N
A6,SCr-435,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.4850502,34.74027252,0.242997438,75.23654938,64.07987213,10.4232893,FALSE,0.1,TRUE,3,30,,N,N,N,N
A7,SCr-435-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.02589798,36.62717056,1.235141397,7.192232609,21.91564178,13.57069206,FALSE,0.1,TRUE,3,34,,Y,N,N,N
A8,SCr-435-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.68645859,36.62717056,1.235141397,33.92272949,21.91564178,13.57069206,FALSE,0.1,TRUE,3,31,,Y,N,N,N
A9,SCr-435-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.16916275,36.62717056,1.235141397,24.63196754,21.91564178,13.57069206,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A10,SCr-446,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.26724625,35.97537231,0.619140804,44.79199219,29.72003365,13.11253262,FALSE,0.1,TRUE,3,31,,Y,N,N,N
A11,SCr-446,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.41459656,35.97537231,0.619140804,20.93283081,29.72003365,13.11253262,FALSE,0.1,TRUE,3,32,,Y,N,N,N
A12,SCr-446,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.24427795,35.97537231,0.619140804,23.43527985,29.72003365,13.11253262,FALSE,0.1,TRUE,3,32,,Y,N,N,N
B1,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.66778755,23.61765862,0.045224149,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B2,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.60525894,23.61765862,0.045224149,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B3,,O.kisutch,STANDARD,FAM,NFQ-MGB,23.57992554,23.61765862,0.045224149,100000,,,FALSE,0.1,TRUE,3,19,,N,N,N,N
B4,SCr-436,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.20168686,37.36645508,0.39551878,12.42196178,11.38157654,2.756114483,FALSE,0.1,TRUE,3,32,,N,N,N,N
B5,SCr-436,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.07995987,37.36645508,0.39551878,13.46606541,11.38157654,2.756114483,FALSE,0.1,TRUE,3,32,,N,N,N,N
B6,SCr-436,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.81772232,37.36645508,0.39551878,8.256702423,11.38157654,2.756114483,FALSE,0.1,TRUE,3,33,,N,N,N,N
B7,SCr-436-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.50230408,37.30194092,0.850165546,10.17722416,12.96635532,7.601353168,FALSE,0.1,TRUE,3,33,,Y,N,N,N
B8,SCr-436-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.03403091,37.30194092,0.850165546,7.15355444,12.96635532,7.601353168,FALSE,0.1,TRUE,3,34,,Y,N,N,N
B9,SCr-436-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.36949158,37.30194092,0.850165546,21.5682869,12.96635532,7.601353168,FALSE,0.1,TRUE,3,32,,Y,N,N,N
B10,SCr-446-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.887146,38.11567688,1.278884172,7.885268688,8.374018669,5.915240288,FALSE,0.1,TRUE,3,34,,Y,N,N,N
B11,SCr-446-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.966465,38.11567688,1.278884172,14.51847076,8.374018669,5.915240288,FALSE,0.1,TRUE,3,33,,Y,N,N,N
B12,SCr-446-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.49341965,38.11567688,1.278884172,2.718316078,8.374018669,5.915240288,FALSE,0.1,TRUE,3,35,,Y,N,N,N
C1,,O.kisutch,STANDARD,FAM,NFQ-MGB,26.98390007,27.05725861,0.077767804,10000,,,FALSE,0.1,TRUE,3,23,,N,N,N,N
C2,,O.kisutch,STANDARD,FAM,NFQ-MGB,27.13879013,27.05725861,0.077767804,10000,,,FALSE,0.1,TRUE,3,23,,N,N,N,N
C3,,O.kisutch,STANDARD,FAM,NFQ-MGB,27.04908562,27.05725861,0.077767804,10000,,,FALSE,0.1,TRUE,3,23,,N,N,N,N
C4,SCr-437,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.85474014,36.6085701,0.462710261,15.63476467,19.02264404,6.238388062,FALSE,0.1,TRUE,3,32,,N,N,N,N
C5,SCr-437,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.07481766,36.6085701,0.462710261,26.22196198,19.02264404,6.238388062,FALSE,0.1,TRUE,3,31,,N,N,N,N
C6,SCr-437,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.89616394,36.6085701,0.462710261,15.21120548,19.02264404,6.238388062,FALSE,0.1,TRUE,3,32,,N,N,N,N
C7,SCr-437-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.47745895,38.01887894,0.594421566,10.34625912,7.593170166,2.804727316,FALSE,0.1,TRUE,3,33,,Y,N,N,N
C8,SCr-437-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.92423248,38.01887894,0.594421566,7.693742752,7.593170166,2.804727316,FALSE,0.1,TRUE,3,34,,Y,N,N,N
C9,SCr-437-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.65494537,38.01887894,0.594421566,4.739510059,7.593170166,2.804727316,FALSE,0.1,TRUE,3,35,,Y,N,N,N
C10,SCr-449,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.22988892,36.37914658,0.472142309,23.65992546,22.10498238,6.377780914,FALSE,0.1,TRUE,3,32,,N,N,N,N
C11,SCr-449,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.90787888,36.37914658,0.472142309,15.09351444,22.10498238,6.377780914,FALSE,0.1,TRUE,3,32,,N,N,N,N
C12,SCr-449,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.99967194,36.37914658,0.472142309,27.56150627,22.10498238,6.377780914,FALSE,0.1,TRUE,3,32,,N,N,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.68899536,30.49478149,0.168249875,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.3933239,30.49478149,0.168249875,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.40202713,30.49478149,0.168249875,1000,,,FALSE,0.1,TRUE,3,26,,N,N,N,N
D4,SCr-440,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.49495316,36.78061295,0.395259351,19.84676743,16.78334236,4.060916424,FALSE,0.1,TRUE,3,32,,N,N,N,N
D5,SCr-440,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.61518097,36.78061295,0.395259351,18.32613754,16.78334236,4.060916424,FALSE,0.1,TRUE,3,33,,N,N,N,N
D6,SCr-440,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.23171234,36.78061295,0.395259351,12.17711926,16.78334236,4.060916424,FALSE,0.1,TRUE,3,33,,N,N,N,N
D7,SCr-440-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.6400528,37.52696228,1.87608707,34.98267746,15.91942883,16.87214851,FALSE,0.1,TRUE,3,31,,Y,N,N,N
