Block Type,96well,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201001_Scott_Creek_Omykiss_P1.eds,,,,,,,,,,,,,,,,
Experiment Run End Time,Not Started,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments
C9,SCr-277-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.25427818,30.99901009,0.304323792,96.23506927,115.4957886,23.94746208,FALSE,0.1,TRUE,3,29,
C10,SCr-284,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.87202835,28.85368347,0.056058411,464.4774475,470.3587952,17.56069946,FALSE,0.1,TRUE,3,25,
C11,SCr-284,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.7907486,28.85368347,0.056058411,490.1052856,470.3587952,17.56069946,FALSE,0.1,TRUE,3,26,
C12,SCr-284,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.89826775,28.85368347,0.056058411,456.4936523,470.3587952,17.56069946,FALSE,0.1,TRUE,3,26,
D1,,O.mykiss,STANDARD,FAM,NFQ-MGB,27.76335716,27.74082184,0.025334226,1000,,,FALSE,0.1,TRUE,3,25,
D2,,O.mykiss,STANDARD,FAM,NFQ-MGB,27.74570465,27.74082184,0.025334226,1000,,,FALSE,0.1,TRUE,3,25,
D3,,O.mykiss,STANDARD,FAM,NFQ-MGB,27.71339989,27.74082184,0.025334226,1000,,,FALSE,0.1,TRUE,3,24,
D4,SCr-278,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.52015495,28.41058922,0.098404661,586.05896,630.9432983,40.46749115,FALSE,0.1,TRUE,3,26,
D5,SCr-278,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.38187408,28.41058922,0.098404661,642.1309204,630.9432983,40.46749115,FALSE,0.1,TRUE,3,26,
D6,SCr-278,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.32973289,28.41058922,0.098404661,664.6400146,630.9432983,40.46749115,FALSE,0.1,TRUE,3,25,
D7,SCr-278-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.51350212,31.28968811,0.254735291,81.08568573,94.91452789,16.31374359,FALSE,0.1,TRUE,3,29,
D8,SCr-278-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.34306717,31.28968811,0.254735291,90.7514801,94.91452789,16.31374359,FALSE,0.1,TRUE,3,29,
D9,SCr-278-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.01249123,31.28968811,0.254735291,112.9064331,94.91452789,16.31374359,FALSE,0.1,TRUE,3,29,
D10,SCr-284-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.75740433,30.50688744,0.39790985,133.6351318,161.5301971,45.08127975,FALSE,0.1,TRUE,3,29,
D11,SCr-284-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.04806519,30.50688744,0.39790985,213.5397949,161.5301971,45.08127975,FALSE,0.1,TRUE,3,27,
D12,SCr-284-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.71518517,30.50688744,0.39790985,137.4156647,161.5301971,45.08127975,FALSE,0.1,TRUE,3,28,
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.91339493,30.7973938,0.217839926,100,,,FALSE,0.1,TRUE,3,28,
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.93268585,30.7973938,0.217839926,100,,,FALSE,0.1,TRUE,3,29,
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,30.54610062,30.7973938,0.217839926,100,,,FALSE,0.1,TRUE,3,28,
E4,SCr-279,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.28810883,28.15950012,0.146313637,683.1739502,746.1096802,73.08293915,FALSE,0.1,TRUE,3,26,
E5,SCr-279,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.00031471,28.15950012,0.146313637,826.2647095,746.1096802,73.08293915,FALSE,0.1,TRUE,3,25,
E6,SCr-279,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.19008064,28.15950012,0.146313637,728.890564,746.1096802,73.08293915,FALSE,0.1,TRUE,3,25,
E7,SCr-279-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.97250748,30.30542946,0.381582111,224.4716644,183.8822021,44.18758774,FALSE,0.1,TRUE,3,28,
E8,SCr-279-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.22194099,30.30542946,0.381582111,190.3627167,183.8822021,44.18758774,FALSE,0.1,TRUE,3,27,
E9,SCr-279-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.72184563,30.30542946,0.381582111,136.8122101,183.8822021,44.18758774,FALSE,0.1,TRUE,3,27,
E10,SCr-285,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
E11,SCr-285,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
E12,SCr-285,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.41831589,34.54086685,0.291851282,10,,,FALSE,0.1,TRUE,3,32,
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.87401199,34.54086685,0.291851282,10,,,FALSE,0.1,TRUE,3,32,
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,34.33027267,34.54086685,0.291851282,10,,,FALSE,0.1,TRUE,3,32,
F4,SCr-280,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.73990822,28.72335815,0.080778852,506.8494568,512.9115601,27.58151817,FALSE,0.1,TRUE,3,26,
F5,SCr-280,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.79458237,28.72335815,0.080778852,488.8652954,512.9115601,27.58151817,FALSE,0.1,TRUE,3,26,
F6,SCr-280,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.63558769,28.72335815,0.080778852,543.0198364,512.9115601,27.58151817,FALSE,0.1,TRUE,3,26,
F7,SCr-280-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.72851563,30.81200218,0.08113271,136.2105713,129.0238342,6.931284904,FALSE,0.1,TRUE,3,28,
F8,SCr-280-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.89055634,30.81200218,0.08113271,122.379921,129.0238342,6.931284904,FALSE,0.1,TRUE,3,29,
F9,SCr-280-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.81692886,30.81200218,0.08113271,128.4810181,129.0238342,6.931284904,FALSE,0.1,TRUE,3,28,
F10,SCr-285-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
F11,SCr-285-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,33,
F12,SCr-285-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
G1,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.44923019,36.78128052,0.46959278,5,,,FALSE,0.1,TRUE,3,34,
G2,,O.mykiss,STANDARD,FAM,NFQ-MGB,37.11333466,36.78128052,0.46959278,5,,,FALSE,0.1,TRUE,3,34,
G3,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,36.78128052,0.46959278,5,,,FALSE,0.1,TRUE,3,39,
G4,SCr-281,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.03013039,28.96036339,0.084151514,418.4025269,438.5976563,24.64053917,FALSE,0.1,TRUE,3,27,
G5,SCr-281,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.86690521,28.96036339,0.084151514,466.0524597,438.5976563,24.64053917,FALSE,0.1,TRUE,3,27,
G6,SCr-281,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.98405075,28.96036339,0.084151514,431.3379822,438.5976563,24.64053917,FALSE,0.1,TRUE,3,26,
G7,SCr-281-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.04449463,31.00445366,0.042742215,110.5438766,113.5379944,3.214082956,FALSE,0.1,TRUE,3,29,
G8,SCr-281-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.00941849,31.00445366,0.042742215,113.1359024,113.5379944,3.214082956,FALSE,0.1,TRUE,3,28,
G9,SCr-281-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.95944405,31.00445366,0.042742215,116.9342041,113.5379944,3.214082956,FALSE,0.1,TRUE,3,28,
G10,SCr-286,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.27334595,28.31978416,0.073257402,689.8707886,669.541748,31.95173264,FALSE,0.1,TRUE,3,25,
G11,SCr-286,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.28177071,28.31978416,0.073257402,686.0410767,669.541748,31.95173264,FALSE,0.1,TRUE,3,25,
G12,SCr-286,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.40423393,28.31978416,0.073257402,632.7133789,669.541748,31.95173264,FALSE,0.1,TRUE,3,26,
H1,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H2,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H3,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H4,SCr-282,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.49686432,28.52893066,0.101769105,595.1480103,583.5408325,38.65401077,FALSE,0.1,TRUE,3,26,
H5,SCr-282,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.64286995,28.52893066,0.101769105,540.413208,583.5408325,38.65401077,FALSE,0.1,TRUE,3,26,
H6,SCr-282,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.44705582,28.52893066,0.101769105,615.0614014,583.5408325,38.65401077,FALSE,0.1,TRUE,3,26,
H7,SCr-282-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.65752792,31.49773979,0.138923869,73.7247467,82.16104889,7.339524746,FALSE,0.1,TRUE,3,29,
H8,SCr-282-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.40557671,31.49773979,0.138923869,87.07939911,82.16104889,7.339524746,FALSE,0.1,TRUE,3,29,
H9,SCr-282-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.43011284,31.49773979,0.138923869,85.6789856,82.16104889,7.339524746,FALSE,0.1,TRUE,3,29,
H10,SCr-286-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.9598732,30.968256,0.126933098,116.9010468,116.5271378,9.724574089,FALSE,0.1,TRUE,3,28,
H11,SCr-286-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.84572601,30.968256,0.126933098,126.0593567,116.5271378,9.724574089,FALSE,0.1,TRUE,3,29,
H12,SCr-286-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.09917641,30.968256,0.126933098,106.6209946,116.5271378,9.724574089,FALSE,0.1,TRUE,3,28,
