Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20210302_Scott_Creek_Okisutch_P3.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,Not Started,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
C6,SCr-518,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.06152344,38.14967346,1.395606995,15.73043728,9.757390022,6.488147259,FALSE,0.1,TRUE,3,33,,Y,N,N,N
C7,SCr-518-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.5400238,37.5400238,,11.57409954,11.57409954,,FALSE,0.1,TRUE,3,33,,N,N,N,N
C8,SCr-518-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.5400238,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
C9,SCr-518-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.5400238,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C10,SCr-549,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.0138855,38.49317169,0.677813053,8.541327477,6.580336571,2.77325964,FALSE,0.1,TRUE,3,34,,Y,N,N,N
C11,SCr-549,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.49317169,0.677813053,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
C12,SCr-549,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.97245789,38.49317169,0.677813053,4.619346142,6.580336571,2.77325964,FALSE,0.1,TRUE,3,35,,Y,N,N,N
D1,,O.kisutch,STANDARD,FAM,NFQ-MGB,29.72556305,30.54495811,0.711662948,1000,,,FALSE,0.1,TRUE,3,25,,Y,N,N,N
D2,,O.kisutch,STANDARD,FAM,NFQ-MGB,30.90073013,30.54495811,0.711662948,1000,,,FALSE,0.1,TRUE,3,26,,Y,N,N,N
D3,,O.kisutch,STANDARD,FAM,NFQ-MGB,31.00858116,30.54495811,0.711662948,1000,,,FALSE,0.1,TRUE,3,26,,Y,N,N,N
D4,SCr-519,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.63034058,38.07692719,0.483724952,5.752464294,8.453590393,2.375166655,FALSE,0.1,TRUE,3,33,,N,N,N,N
D5,SCr-519,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.86571884,38.07692719,0.483724952,9.392627716,8.453590393,2.375166655,FALSE,0.1,TRUE,3,33,,N,N,N,N
D6,SCr-519,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.73472214,38.07692719,0.483724952,10.21568012,8.453590393,2.375166655,FALSE,0.1,TRUE,3,33,,N,N,N,N
D7,SCr-519-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.85079575,38.80745316,0.83341527,9.482937813,5.684258938,3.297057867,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D8,SCr-519-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.37626648,38.80745316,0.83341527,3.565555334,5.684258938,3.297057867,FALSE,0.1,TRUE,3,35,,Y,N,N,N
D9,SCr-519-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.19529343,38.80745316,0.83341527,4.004283905,5.684258938,3.297057867,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D10,SCr-549-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.13110733,38.74797058,0.541839898,4.172530651,5.496338844,1.87214756,FALSE,0.1,TRUE,3,34,,Y,N,N,N
D11,SCr-549-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.74797058,0.541839898,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
D12,SCr-549-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.36483002,38.74797058,0.541839898,6.820147038,5.496338844,1.87214756,FALSE,0.1,TRUE,3,35,,Y,N,N,N
E1,,O.kisutch,STANDARD,FAM,NFQ-MGB,32.92407227,33.82549667,0.791998029,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N,N
E2,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.40977097,33.82549667,0.791998029,100,,,FALSE,0.1,TRUE,3,30,,Y,N,N,N
E3,,O.kisutch,STANDARD,FAM,NFQ-MGB,34.14263916,33.82549667,0.791998029,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N,N
E4,SCr-520,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.29966354,35.7076416,0.378205687,48.68403625,38.23184204,9.489513397,FALSE,0.1,TRUE,3,32,,N,N,N,N
E5,SCr-520,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.04655838,35.7076416,0.378205687,30.1571312,38.23184204,9.489513397,FALSE,0.1,TRUE,3,32,,N,N,N,N
E6,SCr-520,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.77669525,35.7076416,0.378205687,35.85435867,38.23184204,9.489513397,FALSE,0.1,TRUE,3,31,,N,N,N,N
E7,SCr-520-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.0332756,37.00056076,0.865350366,30.41508484,18.21319389,10.69904804,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E8,SCr-520-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.26716995,37.00056076,0.865350366,13.78707123,18.21319389,10.69904804,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E9,SCr-520-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.70123291,37.00056076,0.865350366,10.43742657,18.21319389,10.69904804,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E10,SCr-558,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.38785934,37.20811081,1.045535684,6.720173836,16.31620979,8.830410004,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E11,SCr-558,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.3962326,37.20811081,1.045535684,24.09972763,16.31620979,8.830410004,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E12,SCr-558,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.84022903,37.20811081,1.045535684,18.12872505,16.31620979,8.830410004,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F1,,O.kisutch,STANDARD,FAM,NFQ-MGB,36.30222702,38.0827179,1.612958193,10,,,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F2,,O.kisutch,STANDARD,FAM,NFQ-MGB,39.44627762,38.0827179,1.612958193,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F3,,O.kisutch,STANDARD,FAM,NFQ-MGB,38.49964142,38.0827179,1.612958193,10,,,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F4,SCr-521,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.21014404,37.8788414,0.43953371,7.531317711,9.573580742,2.844899178,FALSE,0.1,TRUE,3,32,,N,N,N,N
F5,SCr-521,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.38021851,37.8788414,0.43953371,12.82301235,9.573580742,2.844899178,FALSE,0.1,TRUE,3,33,,N,N,N,N
F6,SCr-521,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.04615402,37.8788414,0.43953371,8.366411209,9.573580742,2.844899178,FALSE,0.1,TRUE,3,34,,N,N,N,N
F7,SCr-521-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.59160614,36.79265594,1.129888892,11.19753551,21.19715118,14.14159107,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F8,SCr-521-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.99370193,36.79265594,1.129888892,31.1967659,21.19715118,14.14159107,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F9,SCr-521-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.79265594,1.129888892,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F10,SCr-558-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.62895203,37.52231979,0.960543871,5.757588387,13.0566597,6.358882427,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F11,SCr-558-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.90442657,37.52231979,0.960543871,17.39760208,13.0566597,6.358882427,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F12,SCr-558-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.03358459,37.52231979,0.960543871,16.01479149,13.0566597,6.358882427,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G1,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G2,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G4,SCr-522,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.77976608,36.7558403,0.887730837,9.924836159,21.02999496,9.643648148,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G5,SCr-522,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.2856369,36.7558403,0.887730837,25.87086868,21.02999496,9.643648148,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G6,SCr-522,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.20211029,36.7558403,0.887730837,27.29428101,21.02999496,9.643648148,FALSE,0.1,TRUE,3,31,,Y,N,N,N
G7,SCr-522-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.30412674,37.04899597,0.337390244,13.46418953,16.1143589,3.640732288,FALSE,0.1,TRUE,3,33,,N,N,N,N
G8,SCr-522-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.66645432,37.04899597,0.337390244,20.26564026,16.1143589,3.640732288,FALSE,0.1,TRUE,3,33,,N,N,N,N
G9,SCr-522-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.17641068,37.04899597,0.337390244,14.61324978,16.1143589,3.640732288,FALSE,0.1,TRUE,3,33,,N,N,N,N
G10,SCr-567,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.92833328,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G11,SCr-567,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.92833328,39.92833328,,2.502572536,2.502572536,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G12,SCr-567,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.92833328,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H2,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
H3,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-523,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.41402054,35.97308731,0.494504601,45.24183655,32.73347092,10.96596527,FALSE,0.1,TRUE,3,31,,N,N,N,N
H5,SCr-523,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.15205383,35.97308731,0.494504601,28.18457413,32.73347092,10.96596527,FALSE,0.1,TRUE,3,32,,N,N,N,N
H6,SCr-523,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.35319901,35.97308731,0.494504601,24.77400398,32.73347092,10.96596527,FALSE,0.1,TRUE,3,32,,N,N,N,N
H7,SCr-523-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.59687805,36.67861557,0.641058445,21.19024849,21.22725677,8.227303505,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H8,SCr-523-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.35662079,36.67861557,0.641058445,13.0185194,21.22725677,8.227303505,FALSE,0.1,TRUE,3,33,,Y,N,N,N
H9,SCr-523-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.08234406,36.67861557,0.641058445,29.47300148,21.22725677,8.227303505,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H10,SCr-567-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.67779922,35.93324661,1.090260506,72.53780365,38.65456009,29.36533546,FALSE,0.1,TRUE,3,31,,Y,N,N,N
H11,SCr-567-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.64190674,35.93324661,1.090260506,20.5871582,38.65456009,29.36533546,FALSE,0.1,TRUE,3,33,,Y,N,N,N
H12,SCr-567-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.48004532,35.93324661,1.090260506,22.83872414,38.65456009,29.36533546,FALSE,0.1,TRUE,3,32,,Y,N,N,N
